"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.607629513E1,5.228670835E-1,-4.156365395E0,-6.445685029E-1
9.609618412E1,9.542623162E-2,-3.764828682E0,-6.650391817E-1
9.611607413E1,-7.314488292E-1,-2.631071568E0,-4.569248557E-1
9.613596312E1,-1.253773332E0,-8.937186003E-1,1.544527151E-2
9.615585313E1,-9.492445588E-1,2.206947505E-1,2.803319693E-1
9.617574213E1,-2.364584357E-1,1.368816137E0,3.109314442E-1
9.619563213E1,7.287309170E-1,2.586272001E0,3.534988686E-2
9.621552113E1,1.690587044E0,2.771817446E0,-8.924309164E-2
9.623541113E1,2.847486973E0,1.577381492E0,3.409094363E-2
9.625530013E1,3.878872395E0,-4.543162882E-1,-6.285154819E-1
9.627519013E1,4.302486420E0,-1.843376040E0,-1.268850088E0
9.629507913E1,4.288673401E0,-2.414520264E0,-1.293378115E0
9.631496913E1,3.809680462E0,-3.115579844E0,-9.699095488E-1
9.633485813E1,1.586933970E0,-7.204593182E0,-5.453001857E-1
9.635474812E1,-1.649275064E0,-4.317740917E0,-2.162849009E-1
9.637463713E1,-2.104042053E0,7.026021481E-1,9.270374477E-2
9.639452712E1,-6.928730011E-1,6.789107621E-2,-7.098397613E-2
9.641441613E1,-1.323262811E0,5.480911583E-2,3.815825284E-1
9.643430612E1,-3.596550465E0,1.512298107E0,1.386135817E0
9.645419512E1,-3.091630697E0,4.983273447E-1,2.339863300E0
9.647408512E1,-1.801464558E0,1.697804809E0,3.329039812E0
9.649397412E1,-1.490415931E0,5.106394291E0,3.206534147E0
9.651386412E1,-1.674367785E0,6.551393509E0,2.429843664E0
9.653375312E1,-2.258688211E0,4.223185062E0,1.157116413E0
9.655364313E1,-2.512964249E0,-3.401582241E-1,2.906501107E-2
9.657353212E1,-1.614461541E0,-2.473987579E0,-2.748526335E-1
9.659342213E1,3.390882313E-1,-1.344595313E0,-2.604308128E-1
9.661331112E1,-6.871868968E-1,1.107395649E0,8.954335004E-2
9.663320113E1,-1.634291172E0,1.136212349E0,3.184077740E-1
9.665309013E1,-1.226830006E0,8.522382379E-1,3.777578473E-1
9.667298013E1,-7.190517336E-2,2.207695007E0,5.024036765E-1
9.669286913E1,1.195807815E0,3.945533752E0,7.315862179E-1
9.671275913E1,7.876879573E-1,3.141264915E0,9.019129276E-1
9.673264813E1,1.882499605E-1,6.628564000E-1,5.330404043E-1
9.675253813E1,1.032308578E0,1.097322583E0,-1.459566355E-1
9.677242713E1,1.205163002E0,2.217998981E0,-7.848881483E-1
9.679231713E1,9.221930504E-1,1.215268254E0,-1.146909833E0
9.681220613E1,-1.817652583E0,-1.630468965E-1,-5.439398885E-1
9.683209612E1,-8.886534572E-1,7.062410116E-1,1.713088751E0
9.685198513E1,2.792436361E0,-1.110764027E0,2.702361822E0
9.687187533E1,2.983362436E0,-3.761909008E0,1.609101772E0
9.689176433E1,8.807135820E-1,-7.259075046E-1,1.093483269E-1
9.691165433E1,-7.169150710E-1,-6.706800461E-1,-1.300052762E0
9.693154333E1,-2.507789135E0,5.275620818E-1,-3.254464626E0
9.695143333E1,1.044767737E0,1.375462413E0,-3.006858110E0
9.697132233E1,1.144322634E0,3.141260892E-2,-1.704160810E0
9.699121133E1,9.315877557E-1,-2.360025883E0,-9.891649485E-1
9.701110133E1,9.014293551E-1,-3.436311007E0,-6.856143475E-1
9.703099033E1,7.465457320E-1,-3.664490938E0,-6.866732240E-1
9.705088033E1,2.134729326E-1,-3.562088251E0,-6.249533296E-1
9.707076933E1,-6.013289690E-1,-2.310852528E0,-2.145315409E-1
9.709065933E1,-6.637947559E-1,-5.208206177E-1,3.428170979E-1
9.711054833E1,-9.234443307E-2,9.434036613E-1,5.666971207E-1
9.713043833E1,5.472508669E-1,1.818130970E0,4.230750203E-1
9.715032733E1,1.213253617E0,1.899747133E0,7.099723071E-2
9.717021733E1,1.835760713E0,1.079266071E0,-1.553532034E-1
9.719010633E1,2.474769592E0,-4.594174623E-1,6.574539095E-2
9.720999633E1,2.939792633E0,-2.059456587E0,-3.970045596E-2
9.722988533E1,3.087479115E0,-3.065577745E0,-7.343055606E-1
9.724977533E1,2.915606260E0,-3.233540773E0,-1.040587902E0
9.726966433E1,2.664369822E0,-3.437326193E0,-7.682915926E-1
9.728955433E1,1.671288848E0,-4.875962734E0,-3.609216809E-1
9.730944333E1,-2.637314796E0,-3.207823992E0,-2.702983469E-2
9.732933333E1,-2.345351458E0,-1.116721988E0,6.424857676E-2
9.734922233E1,-1.019900560E0,4.917165637E-1,1.029709578E-1
9.736911233E1,-2.634478331E0,2.254764795E0,1.127758026E0
9.738900133E1,-3.088797569E0,1.550095916E0,2.013052225E0
9.740889133E1,-1.923800707E0,2.427040577E0,2.968216896E0
9.742878033E1,-1.474155307E0,5.277609825E0,3.215263367E0
9.744867033E1,-1.543112278E0,6.627284050E0,2.559995413E0
9.746855933E1,-2.338948488E0,4.254719257E0,1.000095129E0
9.748844933E1,-2.895471573E0,-2.245879024E-1,-4.900454283E-1
9.750833833E1,-1.574491262E0,-1.625540733E0,-9.281428456E-1
9.752822833E1,1.490320712E-1,-1.487598658E0,-6.542294025E-1
9.754811733E1,9.549196959E-1,-2.880434096E-1,-1.145506278E-1
9.756800733E1,-6.845898032E-1,1.436027169E0,1.331572652E0
9.758789633E1,-1.143436670E0,9.179027677E-1,1.716704607E0
9.760778633E1,-4.547025859E-1,1.557399511E0,1.363895297E0
9.762767533E1,7.532504201E-1,2.998819113E0,9.815278649E-1
9.764756533E1,1.186040044E0,3.337656260E0,8.172813058E-1
9.766745433E1,8.512820601E-1,2.044104099E0,5.420869589E-1
9.768734433E1,1.232933402E0,1.844958186E0,-7.672199979E-3
9.770723333E1,1.035430431E0,2.329717875E0,-6.749575734E-1
9.772712333E1,6.073094606E-1,1.374035478E0,-9.576156735E-1
9.774701233E1,-2.128004134E-1,-4.838447273E-1,-9.874363542E-1
9.776690233E1,-1.217039824E0,2.537064552E-1,8.630348444E-1
9.778679133E1,1.556672335E0,-9.959014654E-1,2.442186832E0
9.780668133E1,3.196469307E0,-4.283877850E0,2.230380058E0
9.782657033E1,1.505730033E0,-4.892491698E-1,4.739616811E-1
9.784646033E1,-2.736686766E-1,1.842113614E0,-8.015095592E-1
9.786634946E1,-2.248559713E0,1.194278121E0,-2.651718140E0
9.788623946E1,1.646378338E-1,1.618227810E-1,-3.807505846E0
9.790612846E1,1.399116874E0,-1.407187581E0,-2.584299803E0
9.792601846E1,8.947204947E-1,-3.730954170E0,-1.456642509E0
9.794590746E1,5.682384372E-1,-4.784942627E0,-5.055522323E-1
9.796579746E1,5.724110603E-1,-4.449021816E0,-2.939625084E-1
9.798568646E1,3.264998496E-1,-4.011350632E0,-3.497985601E-1
9.800557646E1,-4.475363195E-1,-2.600185394E0,-7.723438740E-2
9.802546546E1,-8.058050871E-1,-6.358519793E-1,4.670330584E-1
9.804535446E1,-5.965055823E-1,9.775490761E-1,8.107622862E-1
9.806524446E1,1.673660800E-2,2.411460638E0,5.703938007E-1
9.808513346E1,9.328089356E-1,3.131668806E0,-5.575169623E-2
9.810502346E1,1.953250527E0,2.388304472E0,-5.267440677E-1
9.812491246E1,2.730919838E0,7.082647681E-1,-4.814672768E-1
9.814480246E1,3.419383764E0,-1.140764832E0,-4.419179559E-1
9.816469146E1,3.741946697E0,-2.581475258E0,-6.899158955E-1
9.818458146E1,3.677400112E0,-3.261269808E0,-8.322601914E-1
9.820447046E1,3.491576195E0,-4.382750511E0,-5.558063388E-1
9.822436046E1,1.462060809E0,-7.544592857E0,-2.643141150E-1
9.824424946E1,-3.711330414E0,-3.344701290E0,-2.289958596E-1
9.826413946E1,-1.304646611E0,6.397374272E-1,9.783104062E-2
9.828402846E1,-1.721400321E-1,1.300683737E0,2.342787534E-1
9.830391846E1,-2.439804792E0,1.818709016E0,1.321720839E0
9.832380746E1,-3.208549023E0,8.201454282E-1,2.362357140E0
9.834369746E1,-2.195301771E0,1.375205040E0,3.272559166E0
9.836358646E1,-1.767156124E0,4.311555862E0,3.437864542E0
9.838347646E1,-1.792238832E0,5.671243191E0,2.930958271E0
9.840336546E1,-2.006285429E0,3.726575136E0,1.696392655E0
9.842325546E1,-2.305426359E0,-5.557355285E-1,5.404386669E-3
9.844314446E1,-1.057072997E0,-9.221431017E-1,-1.188918471E0
9.846303446E1,-3.780108988E-1,5.051876903E-1,-1.180454016E0
9.848292346E1,-1.602205992E0,1.785039902E0,-1.859181821E-1
9.850281346E1,-1.957004309E0,7.200499773E-1,2.467461824E-1
9.852270246E1,-1.201425076E0,6.668614745E-1,4.599986672E-1
9.854259246E1,2.934670448E-2,2.183335543E0,7.161177397E-1
9.856248146E1,1.098868847E0,4.072754383E0,1.090042353E0
9.858237146E1,3.480795920E-1,2.924350262E0,1.326014519E0
9.860226046E1,4.434524179E-1,1.055502653E0,5.469990373E-1
9.862215046E1,1.104761243E0,1.493898988E0,-4.209624827E-1
9.864203946E1,1.323584080E0,1.269522548E0,-1.136798382E0
9.866192946E1,8.633246422E-1,1.951702386E-1,-1.373572111E0
9.868181846E1,-3.447740555E0,1.470835567E0,9.826428294E-1
9.870170846E1,1.266617298E0,4.859392047E-1,2.484720945E0
9.872159746E1,3.656975746E0,-3.368614435E0,2.274039030E0
9.874148746E1,1.473469973E0,-2.214641809E0,7.683813572E-1
9.876137646E1,-8.912322521E-1,3.627555966E-1,-3.288623691E-1
9.878126646E1,-1.294599533E0,5.179159045E-1,-2.248908997E0
9.880115546E1,1.185283780E0,7.659623623E-1,-3.339274883E0
9.882104446E1,1.105965376E0,-7.163540125E-1,-2.418168783E0
9.884093446E1,3.595623672E-1,-2.871427298E0,-1.316483855E0
9.886082321E1,3.409707248E-1,-4.207061768E0,-6.625736952E-1
9.888071321E1,5.635153055E-1,-4.477230072E0,-5.322594643E-1
9.890060221E1,5.336754322E-1,-4.737248898E0,-6.449565887E-1
9.892049221E1,1.243341435E-2,-4.180053711E0,-6.101201177E-1
9.894038121E1,-5.993446708E-1,-2.365653038E0,-2.461145520E-1
9.896027121E1,-6.351417899E-1,-1.315528005E-1,1.071087942E-1
9.898016021E1,-8.488881402E-3,2.136986732E0,4.127396047E-1
9.900005021E1,9.376447797E-1,3.935071230E0,5.344027877E-1
9.901993921E1,1.618101716E0,3.843620777E0,5.318923593E-1
9.903982921E1,2.377202749E0,2.505182743E0,5.243915319E-1
9.905971821E1,3.250663519E0,4.724091589E-1,-4.194634855E-1
9.907960821E1,3.902604342E0,-1.847626209E0,-1.014346004E0
9.909949721E1,4.044158936E0,-3.839584589E0,-9.728172421E-1
9.911938721E1,3.919493437E0,-6.180332661E0,-7.025001645E-1
9.913927621E1,8.947085738E-1,-7.957860470E0,-5.336866379E-1
9.915916621E1,-3.957127810E0,-2.831932068E0,6.699368358E-2
9.917905521E1,-1.540384650E0,3.090838194E-1,1.477588266E-1
9.919894521E1,-5.571297407E-1,8.849125504E-1,3.378883302E-1
9.921883421E1,-2.948947668E0,2.133010387E0,1.410740614E0
9.923872421E1,-2.928628445E0,1.409983277E0,2.483646631E0
9.925861321E1,-1.900009274E0,2.736080647E0,3.351812840E0
9.927850321E1,-1.657946706E0,5.292575359E0,3.413689613E0
9.929839221E1,-1.612899303E0,6.048408508E0,2.641269684E0
9.931828221E1,-2.286965847E0,3.254755020E0,1.123698711E0
9.933817121E1,-2.758142710E0,-1.050016999E0,-4.701957703E-1
9.935806121E1,-1.061737657E0,-1.778683305E0,-1.264429569E0
9.937795021E1,9.007933736E-1,2.396873198E-3,-1.463413715E0
9.939784021E1,-3.370196223E-1,2.524062395E0,-2.189853489E-1
9.941772921E1,-1.870398521E0,1.463009000E0,9.188773036E-1
9.943761921E1,-1.655583739E0,3.789795637E-1,1.236262798E0
9.945750821E1,-1.968839765E-1,1.641138554E0,1.277605772E0
9.947739821E1,1.118492603E0,3.639773130E0,1.199702144E0
9.949728721E1,6.613838077E-1,3.464095354E0,1.117758870E0
9.951717621E1,2.492621243E-1,1.731059909E0,5.127310157E-1
9.953706621E1,8.528248668E-1,1.819520712E0,-1.938212216E-1
9.955695521E1,8.176223040E-1,1.873259425E0,-5.901065469E-1
9.957684521E1,9.164233208E-1,2.176251858E-1,-7.688423991E-1
9.959673421E1,5.848615170E-1,-1.669558048E0,-9.408901334E-1
9.961662421E1,-1.915217876E0,2.031799108E-1,7.341073155E-1
9.963651321E1,1.158126116E0,7.783155441E-1,2.359895468E0
9.965640321E1,2.830259323E0,-2.450944662E0,2.534115314E0
9.967629221E1,1.680665016E0,-2.892067194E0,1.038258553E0
9.969618221E1,-3.965052366E-1,-1.897071749E-1,-3.636387587E-1
9.971607121E1,-1.876309633E0,1.399879158E-1,-2.235933304E0
9.973596121E1,-1.283786893E-1,5.405118465E-1,-3.174131393E0
9.975585021E1,1.466599703E0,-3.513954207E-2,-2.074517727E0
9.977574021E1,9.789007306E-1,-2.124437809E0,-1.257307410E0
9.979562921E1,6.305568814E-1,-3.505877733E0,-6.630130410E-1
9.981551921E1,4.344790876E-1,-3.309187174E0,-5.906249285E-1
9.983540821E1,1.717725396E-1,-2.826577187E0,-7.584681511E-1
9.985529821E1,-3.834438622E-1,-1.968431830E0,-7.040724754E-1
9.987518746E1,-7.002923489E-1,-8.080020547E-1,-2.601987720E-1
9.989507746E1,-4.500078857E-1,1.272452325E-1,2.447012961E-1
9.991496646E1,1.337919235E-1,6.597464085E-1,5.146374106E-1
9.993485646E1,9.933285713E-1,1.165478826E0,5.208336711E-1
9.995474546E1,1.818584204E0,1.223710656E0,2.322599888E-1
9.997463546E1,2.390425205E0,1.776758879E-1,-9.024316072E-2
9.999452446E1,2.670947790E0,-1.163772106E0,-1.675918698E-1
1.000144145E2,2.800155640E0,-2.045264006E0,-4.573030770E-1
1.000343035E2,2.699078560E0,-2.402711868E0,-8.973074555E-1
1.000541935E2,2.536024332E0,-2.560163975E0,-9.167213440E-1
1.000740825E2,2.577454567E0,-4.350062847E0,-5.479303002E-1
1.000939725E2,1.361020327E0,-5.937235832E0,-3.959129453E-1
1.001138615E2,-3.170321703E0,-2.333773851E0,-1.792269051E-1
1.001337515E2,-1.469551325E0,3.244068623E-1,-4.430468380E-2
1.001536405E2,-1.226819873E0,1.220297694E0,4.354944229E-1
1.001735305E2,-3.191314220E0,1.592622042E0,1.460519314E0
1.001934195E2,-2.799211502E0,1.487930536E0,2.603320122E0
1.002133095E2,-1.881457448E0,3.694069147E0,3.301843405E0
1.002331985E2,-1.699368000E0,5.551615715E0,3.003973961E0
1.002530885E2,-1.729296565E0,5.560953617E0,1.993044257E0
1.002729775E2,-2.171866894E0,2.301809311E0,4.472437501E-1
1.002928665E2,-2.006641388E0,-1.026112676E0,-6.987743974E-1
1.003127565E2,-9.066980481E-1,-1.764018774E0,-8.785601258E-1
1.003326455E2,4.343068004E-1,-5.237821341E-1,-5.078099370E-1
1.003525355E2,-1.047600389E0,2.067070723E0,2.407658398E-1
1.003724245E2,-1.601368308E0,1.171626687E0,5.836908221E-1
1.003923145E2,-1.197042823E0,5.038815737E-1,7.625572085E-1
1.004122035E2,-1.105329841E-1,2.259735107E0,9.654192924E-1
1.004320935E2,9.019384980E-1,4.177549362E0,1.158835888E0
1.004519825E2,3.590891659E-1,2.659350634E0,1.096957207E0
1.004718725E2,5.272548199E-1,1.054498196E0,3.455333412E-1
1.004917615E2,1.039545536E0,1.366459012E0,-4.156041741E-1
1.005116515E2,1.023436308E0,1.509821296E0,-8.342520595E-1
1.005315405E2,1.152626276E0,4.278263152E-1,-9.710058570E-1
1.005514305E2,-5.529250503E-1,-4.046480954E-1,-9.026915431E-1
1.005713195E2,-5.746210814E-1,6.904197931E-1,1.389554501E0
1.005912095E2,2.592550755E0,-2.096251488E0,2.552447081E0
1.006110985E2,2.644442081E0,-4.715687752E0,1.452592015E0
1.006309885E2,3.234044611E-1,-4.524228871E-1,3.993930817E-1
1.006508775E2,-1.100908637E0,-1.622619480E-1,-1.155060887E0
1.006707675E2,-1.499021530E0,4.850693345E-1,-2.935712337E0
1.006906565E2,1.345591307E0,5.746679306E-1,-2.338796616E0
1.007105465E2,1.171898603E0,-7.349194288E-1,-1.312441111E0
1.007304355E2,8.904670477E-1,-2.508205175E0,-8.365946412E-1
1.007503255E2,6.221207380E-1,-2.967959881E0,-6.337344050E-1
1.007702145E2,2.396139354E-1,-3.104897261E0,-6.495283246E-1
1.007901045E2,-2.654998600E-1,-2.807462692E0,-6.499206424E-1
1.008099935E2,-6.760818362E-1,-1.654908776E0,-3.309473097E-1
1.008298835E2,-3.545472324E-1,-9.617952257E-2,2.463874221E-1
1.008497725E2,3.712909222E-1,1.328324556E0,6.588582993E-1
1.008696623E2,1.035829067E0,2.101307392E0,6.793030500E-1
1.008895513E2,1.651010752E0,2.018330812E0,2.755592465E-1
1.009094413E2,2.178541899E0,1.264310241E0,-1.875259876E-1
1.009293303E2,2.583593607E0,-2.118822336E-1,-5.284974575E-1
1.009492203E2,2.738543987E0,-2.083475351E0,-7.292025685E-1
1.009691093E2,2.694389820E0,-3.406605005E0,-7.792598605E-1
1.009889993E2,2.571970224E0,-3.979543447E0,-7.604740858E-1
1.010088883E2,2.602696896E0,-4.687118053E0,-4.663525522E-1
1.010287783E2,1.438407302E0,-5.841452599E0,-1.272048056E-1
1.010486673E2,-3.332164526E0,-1.750543475E0,3.617461026E-1
1.010685573E2,-1.166568875E0,8.194299787E-2,1.090739593E-1
1.010884463E2,-7.664158940E-1,1.618583202E0,5.451219082E-1
1.011083363E2,-3.122293711E0,1.843583941E0,1.632033110E0
1.011282253E2,-2.874165535E0,6.851434112E-1,2.407192945E0
1.011481153E2,-1.824446321E0,3.207149267E0,3.067179918E0
1.011680043E2,-1.699665904E0,5.828376293E0,2.846073389E0
1.011878933E2,-1.878962517E0,5.982474804E0,1.825854301E0
1.012077833E2,-2.308426619E0,2.517612219E0,2.888431847E-1
1.012276733E2,-1.975558639E0,-5.878503919E-1,-9.358150363E-1
1.012475623E2,-8.702400327E-1,-1.436304927E0,-1.134824038E0
1.012674513E2,1.303135455E-1,-8.662922382E-1,-1.016760588E0
1.012873413E2,-5.163847208E-1,1.132544756E0,2.272751927E-2
1.013072303E2,-1.503532648E0,8.013811111E-1,1.210119367E0
1.013271203E2,-1.328139782E0,4.505811930E-1,1.609985352E0
1.013470093E2,-2.404729277E-1,1.935166478E0,1.481585026E0
1.013668993E2,6.811605692E-1,3.757759333E0,1.152467370E0
1.013867883E2,3.049295247E-1,3.001952648E0,8.280711770E-1
1.014066783E2,3.156171143E-1,1.486359954E0,3.038772047E-1
1.014265673E2,8.886634707E-1,1.967478752E0,-2.523289323E-1
1.014464573E2,9.686093330E-1,1.866307497E0,-6.450631022E-1
1.014663463E2,8.595560193E-1,1.928519309E-1,-9.530444741E-1
1.014862363E2,-7.554113269E-1,-1.060606003E0,-7.786455154E-1
1.015061253E2,-4.387331605E-1,4.977245629E-1,1.022775292E0
1.015260153E2,2.092214346E0,-5.915835500E-1,2.518699408E0
1.015459043E2,2.545895338E0,-3.521056175E0,1.754389524E0
1.015657943E2,2.057152092E-1,-8.534774780E-1,2.879975736E-1
1.015856833E2,-7.645682693E-1,-8.397249579E-1,-1.327429295E0
1.016055733E2,-2.116617441E0,6.288875341E-1,-2.988878250E0
1.016254623E2,1.215726972E0,5.486502647E-1,-2.322565317E0
1.016453523E2,1.243715763E0,-8.482837677E-1,-1.316394567E0
1.016652413E2,1.057515621E0,-2.882181168E0,-7.680693269E-1
1.016851313E2,8.140130639E-1,-3.669722319E0,-6.155090928E-1
1.017050203E2,4.581723511E-1,-3.708693266E0,-8.161857724E-1
1.017249103E2,-2.892622352E-1,-3.552529812E0,-9.631926417E-1
1.017447993E2,-1.080795527E0,-2.546260357E0,-7.539405823E-1
1.017646893E2,-1.125671029E0,-9.930468202E-1,-2.232719213E-1
1.017845783E2,-4.884853959E-1,2.945004404E-1,2.805055082E-1
1.018044683E2,4.147807062E-1,1.385393620E0,5.952518582E-1
1.018243573E2,1.581119657E0,2.138939381E0,4.874659181E-1
1.018442473E2,2.423520088E0,1.904076219E0,1.060416847E-1
1.018641360E2,2.856606960E0,6.140933633E-1,-1.880049556E-1
1.018840260E2,3.148792982E0,-1.164525151E0,-2.519258261E-1
1.019039150E2,3.324672222E0,-2.649801493E0,-6.475113034E-1
1.019238050E2,3.271723747E0,-3.485366821E0,-9.813365936E-1
1.019436940E2,3.239443064E0,-5.664689064E0,-8.309203386E-1
1.019635840E2,2.107777894E-1,-7.768782139E0,-6.565161347E-1
1.019834730E2,-3.178338051E0,-1.198102832E0,-1.897976696E-1
1.020033630E2,-3.716634810E-1,1.876633644E0,-1.837497950E-1
1.020232520E2,-1.407485485E0,1.781892657E0,6.214098930E-1
1.020431420E2,-3.218288660E0,1.800085068E0,1.754439354E0
1.020630310E2,-2.702018261E0,1.610509992E0,3.034667492E0
1.020829210E2,-2.103594780E0,3.580664873E0,3.493685484E0
1.021028100E2,-1.951259851E0,5.145429611E0,3.158779621E0
1.021227000E2,-2.030802488E0,4.479772568E0,2.201195240E0
1.021425890E2,-2.520699024E0,9.871868491E-1,7.651388645E-1
1.021624790E2,-2.097161531E0,-1.961140394E0,-5.705533624E-1
1.021823680E2,-3.421855271E-1,-1.341357827E0,-1.101686358E0
1.022022580E2,-4.463997185E-1,1.934129596E0,-7.263637185E-1
1.022221470E2,-1.633392453E0,1.632310033E0,1.721810549E-2
1.022420370E2,-1.735450625E0,2.176102251E-1,4.657674730E-1
1.022619260E2,-8.476173282E-1,8.208671808E-1,8.280234933E-1
1.022818160E2,6.140610576E-1,2.657510996E0,1.097257733E0
1.023017050E2,1.071974397E0,3.869090796E0,1.315956473E0
1.023215950E2,3.010591678E-2,1.841915488E0,9.510321021E-1
1.023414840E2,5.937036276E-1,1.167820573E0,1.559807956E-1
1.023613740E2,1.018577576E0,1.945584655E0,-4.840663075E-1
1.023812630E2,1.279247642E0,1.284213662E0,-6.971931458E-1
1.024011530E2,1.107276320E0,-2.798454463E-1,-9.873488545E-1
1.024210420E2,-2.869825125E0,9.517247081E-1,4.192092419E-1
1.024409320E2,9.104127288E-1,4.705689251E-1,1.702088714E0
1.024608210E2,3.135063410E0,-2.246021748E0,2.342876673E0
1.024807110E2,2.063963175E0,-3.285927534E0,9.235384464E-1
1.025006000E2,-5.033569932E-1,-1.186505079E0,-1.984476745E-1
1.025204900E2,-4.320857525E0,1.852795959E0,-2.098611593E0
1.025403790E2,4.286425710E-1,6.190739870E-1,-2.350504875E0
1.025602690E2,1.649291396E0,-9.404741526E-1,-1.610678673E0
1.025801580E2,9.103663564E-1,-3.117058754E0,-9.675000906E-1
1.026000480E2,4.789725244E-1,-3.548279047E0,-6.277530789E-1
1.026199370E2,2.851113379E-1,-2.873758316E0,-7.848239541E-1
1.026398270E2,2.577813156E-2,-1.855617762E0,-9.751670361E-1
1.026597160E2,-4.166504443E-1,-8.679962158E-1,-9.062036872E-1
1.026796050E2,-4.516975284E-1,1.027826443E-1,-4.794988036E-1
1.026994950E2,-4.822862521E-2,8.267911673E-1,-3.114283830E-2
1.027193840E2,4.342171550E-1,1.358619928E0,1.355026960E-1
1.027392740E2,1.414392591E0,1.532762051E0,2.766611800E-2
1.027591630E2,3.158163309E0,-2.497818470E-1,-2.456721216E-1
1.027790530E2,4.368196487E0,-2.216138124E0,-1.968273222E-1
1.027989420E2,4.454194546E0,-1.906044364E0,8.001680672E-2
1.028188320E2,3.813221931E0,-1.173153043E0,-4.849243164E-1
1.028387210E2,2.745570660E0,-8.894725442E-1,-1.036236048E0
1.028586115E2,1.192296624E0,-4.765834332E0,-6.702364683E-1
1.028785005E2,-1.618619084E0,-6.822499275E0,-3.744925857E-1
1.028983905E2,-2.240806103E0,-2.930051327E0,6.140818819E-2
1.029182795E2,-7.626889944E-1,2.353681177E-1,-1.165808458E-2
1.029381695E2,-1.015027389E-1,8.165239096E-1,-2.308982313E-1
1.029580585E2,-2.257167578E0,8.596284389E-1,8.009880185E-1
1.029779485E2,-3.238350391E0,1.257421017E0,1.756321192E0
1.029978375E2,-2.747652531E0,2.853725851E-1,2.717496157E0
1.030177275E2,-1.632740021E0,2.328535557E0,3.462842941E0
1.030376165E2,-1.465262890E0,5.878842354E0,3.136799097E0
1.030575065E2,-1.927900910E0,6.954647064E0,2.050374508E0
1.030773955E2,-2.638175011E0,3.003627300E0,5.331770182E-1
1.030972855E2,-2.419173479E0,-1.497698069E0,-8.722519279E-1
1.031171745E2,-7.934284806E-1,-2.076299667E0,-1.068059683E0
1.031370645E2,4.104916453E-1,-1.375234365E0,-6.110712290E-1
1.031569535E2,-3.190692961E-1,1.632520080E0,5.249902606E-1
1.031768435E2,-1.269006014E0,1.295269966E0,1.457890630E0
1.031967325E2,-1.106901407E0,5.162324309E-1,1.505964398E0
1.032166225E2,3.155500069E-2,1.874560118E0,1.223028541E0
1.032365115E2,1.036584139E0,4.001744747E0,1.052790642E0
1.032564015E2,6.166951060E-1,2.787959337E0,8.275455832E-1
1.032762905E2,8.026815653E-1,1.104578257E0,1.836134791E-1
1.032961805E2,1.399325371E0,1.711496711E0,-4.472403526E-1
1.033160695E2,9.416142702E-1,1.943317175E0,-9.458646178E-1
1.033359595E2,-1.324487329E-1,5.755465031E-1,-9.702686071E-1
1.033558485E2,-2.264722347E0,-1.585212350E0,7.986939698E-2
1.033757385E2,-9.137282372E-1,5.955773592E-1,1.217113376E0
1.033956275E2,2.268514633E0,1.213813424E0,1.942615032E0
1.034155165E2,2.859457731E0,-2.876434803E0,1.171135545E0
1.034354065E2,8.228144646E-1,-3.169883788E-2,-1.549154818E-1
1.034552955E2,-5.483880639E-1,1.006094337E0,-6.995554566E-1
1.034751855E2,-2.198218822E0,-2.176673174E0,-1.989864707E0
1.034950745E2,1.482288718E0,-1.314013243E0,-1.896080852E0
1.035149645E2,1.204016566E0,-1.361744165E0,-1.468813419E0
1.035348535E2,7.875730991E-1,-3.030943394E0,-1.293774605E0
1.035547435E2,5.763795972E-1,-3.421161652E0,-1.090323567E0
1.035746325E2,3.755524158E-1,-2.696927547E0,-1.105904460E0
1.035945225E2,-4.544654489E-2,-1.689153194E0,-1.081313014E0
1.036144115E2,-5.614926219E-1,-5.378025174E-1,-8.448185921E-1
1.036343015E2,-5.385726094E-1,5.563776493E-1,-3.568487763E-1
1.036541905E2,-1.119298786E-1,1.079152822E0,1.808480918E-2
1.036740805E2,7.932202220E-1,1.280261159E0,2.031464726E-1
1.036939695E2,2.033010244E0,1.133453608E0,2.703454196E-1
1.037138595E2,3.318589687E0,-5.875353813E-1,4.455473125E-1
1.037337485E2,4.105474472E0,-1.612071395E0,2.732998133E-1
1.037536385E2,4.166064262E0,-1.739934564E0,-8.865878582E-1
1.037735275E2,3.885745049E0,-1.797567010E0,-1.263568044E0
1.037934175E2,3.709457874E0,-4.667229176E0,-7.772668004E-1
1.038133065E2,-1.095017195E0,-8.155253410E0,-5.607985258E-1
1.038331965E2,-3.190472603E0,-1.856462955E0,8.923612535E-2
1.038530855E2,-7.075786591E-1,4.661917984E-1,-1.041824594E-1
1.038729757E2,-2.515639551E-2,4.344192147E-1,-1.243954226E-1
1.038928647E2,-2.693600178E0,1.443873882E0,1.034383059E0
1.039127547E2,-3.306287050E0,1.511214614E0,1.887771010E0
1.039326437E2,-2.146129131E0,1.758162498E0,3.180865288E0
1.039525337E2,-1.502925873E0,4.965127468E0,3.689257145E0
1.039724227E2,-1.513491750E0,6.458947182E0,3.237930536E0
1.039923118E2,-2.107570887E0,3.979215860E0,1.874395132E0
1.040122017E2,-3.139744520E0,-8.305892944E-1,2.426346391E-1
1.040320907E2,-2.298484564E0,-2.894904613E0,-8.517692685E-1
