"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.569164846E1,-4.960684204E0,-8.448132019E0,-3.008743286E-2
1.571153646E1,-4.985532532E0,-8.428522797E0,-3.622467041E-2
1.573142446E1,-4.980742493E0,-8.455317078E0,-3.293151855E-2
1.575131346E1,-4.966372375E0,-8.450377350E0,-4.715194702E-2
1.577120146E1,-4.935536499E0,-8.457263031E0,-2.784210205E-2
1.579108946E1,-4.927453308E0,-8.463100891E0,-2.065704346E-2
1.581097746E1,-4.951253815E0,-8.453071747E0,-7.484436035E-4
1.583086546E1,-4.963677979E0,-8.461604004E0,-1.077758789E-2
1.585075346E1,-4.935386810E0,-8.449778595E0,-3.098556519E-2
1.587064146E1,-4.938979340E0,-8.450077972E0,-3.308120728E-2
1.589053046E1,-4.928950195E0,-8.459358673E0,-2.065704346E-2
1.591041846E1,-4.938081207E0,-8.457861786E0,-2.095642090E-3
1.593030646E1,-4.947511597E0,-8.479267273E0,2.170486450E-2
1.595019446E1,-4.956642609E0,-8.473878479E0,1.646575928E-2
1.597008246E1,-4.988226929E0,-8.456514587E0,1.227447510E-2
1.598997046E1,-4.944667511E0,-8.463999023E0,-1.197509766E-2
1.600985846E1,-4.906047821E0,-8.514593811E0,6.137237549E-3
1.602974746E1,-4.855153656E0,-8.493487701E0,4.490661621E-4
1.604963546E1,-4.907245331E0,-8.490942993E0,2.395019531E-2
1.606952346E1,-4.969815216E0,-8.481362915E0,9.056167603E-2
1.608941146E1,-4.995861053E0,-8.474776611E0,1.175056458E-1
1.610929946E1,-4.940925293E0,-8.480315094E0,8.053253174E-2
1.612918746E1,-4.891977081E0,-8.495583344E0,-1.796264648E-2
1.614907546E1,-4.903353424E0,-8.479566650E0,-6.092330933E-2
1.616896446E1,-4.902305603E0,-8.462801514E0,-9.595046997E-2
1.618885246E1,-4.904850311E0,-8.465944977E0,-5.343887329E-2
1.620874046E1,-4.904550934E0,-8.464897156E0,-1.646575928E-2
1.622862846E1,-4.940775604E0,-8.507708130E0,7.259902954E-2
1.624851646E1,-4.949607239E0,-8.484356689E0,5.508544922E-2
1.626840446E1,-4.946164398E0,-8.427624664E0,2.395019531E-2
1.628829346E1,-4.972808990E0,-8.463549957E0,-3.308120728E-2
1.630818146E1,-4.963827667E0,-8.474477234E0,-1.077758789E-1
1.632806946E1,-4.940326538E0,-8.449179840E0,-7.753875732E-2
1.634795746E1,-4.941374359E0,-8.430618439E0,-5.328918457E-2
1.636784546E1,-4.981490936E0,-8.447233887E0,-2.200424194E-2
1.638773346E1,-4.956941986E0,-8.418942719E0,3.996688843E-2
1.640762146E1,-4.973258057E0,-8.433013458E0,7.349716187E-2
1.642751046E1,-4.981490936E0,-8.414452057E0,4.984634399E-2
1.644739921E1,-4.973557434E0,-8.432714081E0,1.227447510E-2
1.646728721E1,-4.965923309E0,-8.451275482E0,-3.906875610E-2
1.648717521E1,-4.956193542E0,-8.455616455E0,-3.547622681E-2
1.650706321E1,-4.955594788E0,-8.464298401E0,-1.496887207E-4
1.652695121E1,-4.982838135E0,-8.463549957E0,1.002914429E-2
1.654683921E1,-4.989574127E0,-8.468639374E0,3.188369751E-2
1.656672821E1,-4.976700897E0,-8.463100891E0,2.829116821E-2
1.658661621E1,-4.922663269E0,-8.480015717E0,-2.993774414E-3
1.660650421E1,-4.913681946E0,-8.481811981E0,-8.981323242E-3
1.662639221E1,-4.924609222E0,-8.436156921E0,2.275268555E-2
1.664628021E1,-4.951403503E0,-8.462502136E0,4.685256958E-2
1.666616821E1,-4.948858795E0,-8.490493927E0,3.353027344E-2
1.668605721E1,-4.912035370E0,-8.490044861E0,6.780899048E-2
1.670594521E1,-4.909191284E0,-8.502918091E0,5.269042969E-2
1.672583321E1,-4.912484436E0,-8.506360931E0,1.691482544E-2
1.674572121E1,-4.886139221E0,-8.494834900E0,-1.796264648E-2
1.676560921E1,-4.847968597E0,-8.503367157E0,1.347198486E-2
1.678549721E1,-4.842280426E0,-8.521180115E0,5.538482666E-2
1.680538521E1,-4.818330231E0,-8.490942993E0,8.756790161E-2
1.682527421E1,-4.883594513E0,-8.501271515E0,9.131011963E-2
1.684516221E1,-4.911436615E0,-8.477471008E0,7.394622803E-2
1.686505021E1,-4.899162140E0,-8.474327545E0,8.502319336E-2
1.688493821E1,-4.941823425E0,-8.498427429E0,6.271957397E-2
1.690482621E1,-4.928950195E0,-8.461304626E0,2.395019531E-3
1.692471421E1,-4.952451324E0,-8.469687195E0,-3.562591553E-2
1.694460221E1,-4.951104126E0,-8.474177856E0,-5.269042969E-2
1.696449121E1,-4.906197510E0,-8.477471008E0,-3.188369751E-2
1.698437921E1,-4.882397003E0,-8.482261047E0,3.532653809E-2
1.700426721E1,-4.862039337E0,-8.472381592E0,1.038839722E-1
1.702415521E1,-4.921465759E0,-8.446036377E0,1.207987976E-1
1.704404321E1,-4.932991791E0,-8.468190308E0,4.999603271E-2
1.706393121E1,-4.936584320E0,-8.454119568E0,-1.212478638E-2
1.708382021E1,-4.942422180E0,-8.471184082E0,-2.649490356E-2
1.710370821E1,-4.903203735E0,-8.490194550E0,-4.146377563E-2
1.712359621E1,-4.873864746E0,-8.496631165E0,-1.841171265E-2
1.714348421E1,-4.847369843E0,-8.502469025E0,9.430389404E-3
1.716337221E1,-4.859045563E0,-8.474327545E0,2.604583740E-2
1.718326021E1,-4.947810974E0,-8.479117584E0,3.203338623E-2
1.720314821E1,-5.003495178E0,-8.449928284E0,3.562591553E-2
1.722303721E1,-5.003644867E0,-8.437204742E0,2.230361938E-2
1.724292521E1,-4.926854553E0,-8.466394043E0,2.529739380E-2
1.726281321E1,-4.873715057E0,-8.486152954E0,4.116439819E-2
1.728270121E1,-4.865631866E0,-8.517437897E0,2.739303589E-2
1.730258921E1,-4.842430115E0,-8.531508636E0,3.742218018E-3
1.732247721E1,-4.840484161E0,-8.514444122E0,-8.532257080E-3
1.734236621E1,-4.851261749E0,-8.528814240E0,2.245330811E-3
1.736225421E1,-4.870272217E0,-8.517886963E0,4.640350342E-2
1.738214221E1,-4.878205719E0,-8.485703888E0,9.101074219E-2
1.740203021E1,-4.854854279E0,-8.489146729E0,9.445358276E-2
1.742191821E1,-4.865631866E0,-8.510252838E0,7.948471069E-2
1.744180621E1,-4.860991516E0,-8.522677002E0,4.011657715E-2
1.746169421E1,-4.830754395E0,-8.517587585E0,4.236190796E-2
1.748158321E1,-4.863236847E0,-8.518036652E0,8.292755127E-2
1.750147121E1,-4.868026886E0,-8.518635406E0,6.256988525E-2
1.752135921E1,-4.866829376E0,-8.510402527E0,2.035766602E-2
1.754124721E1,-4.858446808E0,-8.515192566E0,3.158432007E-2
1.756113521E1,-4.827311554E0,-8.508306885E0,8.262817383E-2
1.758102321E1,-4.833149414E0,-8.523126068E0,9.056167603E-2
1.760091221E1,-4.892276459E0,-8.489296417E0,5.987548828E-2
1.762080021E1,-4.922363892E0,-8.508905640E0,1.212478638E-2
1.764068821E1,-4.875960388E0,-8.487051086E0,5.538482666E-3
1.766057621E1,-4.859644318E0,-8.509953461E0,4.775070190E-2
1.768046421E1,-4.860991516E0,-8.501570892E0,6.316864014E-2
1.770035221E1,-4.857249298E0,-8.514144745E0,7.454498291E-2
1.772024021E1,-4.854105835E0,-8.524772644E0,1.990859985E-2
1.774012921E1,-4.819378052E0,-8.510103149E0,1.556762695E-2
1.776001721E1,-4.881498871E0,-8.508606262E0,4.550537109E-2
1.777990521E1,-4.952301636E0,-8.470435638E0,4.909790039E-2
1.779979321E1,-4.920867004E0,-8.491242371E0,8.592132568E-2
1.781968121E1,-4.866080933E0,-8.504115601E0,1.170565796E-1
1.783956921E1,-4.844525757E0,-8.533604279E0,1.131646729E-1
1.785945821E1,-4.831951904E0,-8.524922333E0,4.550537109E-2
1.787934621E1,-4.816384277E0,-8.549022217E0,-1.017883301E-2
1.789923421E1,-4.796775055E0,-8.557704163E0,-2.110610962E-2
1.791912221E1,-4.801116028E0,-8.560697937E0,3.083587646E-2
1.793901021E1,-4.805157623E0,-8.540789337E0,8.053253174E-2
1.795889821E1,-4.812043304E0,-8.500373383E0,1.303788757E-1
1.797878721E1,-4.843777313E0,-8.498427429E0,1.234931946E-1
1.799867521E1,-4.889731750E0,-8.505313110E0,9.250762939E-2
1.801856321E1,-4.901407471E0,-8.480165405E0,5.837860107E-2
1.803845121E1,-4.890180817E0,-8.542286224E0,3.008743286E-2
1.805833921E1,-4.854554901E0,-8.514893188E0,4.086502075E-2
1.807822721E1,-4.856650543E0,-8.512049103E0,5.718109131E-2
1.809811521E1,-4.846471710E0,-8.514593811E0,8.622070312E-2
1.811800421E1,-4.836741943E0,-8.515491943E0,5.448669434E-2
1.813789221E1,-4.852908325E0,-8.495733032E0,3.323089600E-2
1.815778021E1,-4.893923035E0,-8.498726807E0,2.799179077E-2
1.817766821E1,-4.887785797E0,-8.509205017E0,3.338058472E-2
1.819755621E1,-4.915927277E0,-8.491990814E0,3.008743286E-2
1.821744421E1,-4.912933502E0,-8.485853577E0,-1.646575928E-3
1.823733321E1,-4.909939728E0,-8.508306885E0,3.143463135E-2
1.825722121E1,-4.856051788E0,-8.495134277E0,4.191284180E-2
1.827710921E1,-4.830005951E0,-8.533155212E0,5.478607178E-2
1.829699721E1,-4.799319763E0,-8.527467041E0,2.948867798E-2
1.831688521E1,-4.814438324E0,-8.491691437E0,3.203338623E-2
1.833677321E1,-4.903353424E0,-8.479866028E0,7.259902954E-2
1.835666221E1,-4.931494904E0,-8.466094666E0,8.652008057E-2
1.837655021E1,-4.909490662E0,-8.485105133E0,5.373825073E-2
1.839643821E1,-4.866829376E0,-8.513545990E0,4.415817261E-2
1.841632621E1,-4.875661011E0,-8.498128052E0,6.316864014E-2
1.843621358E1,-4.872667236E0,-8.526119843E0,4.116439819E-2
1.845610158E1,-4.842430115E0,-8.547375641E0,9.580078125E-3
1.847599058E1,-4.836741943E0,-8.515491943E0,1.496887207E-3
1.849587858E1,-4.845124512E0,-8.532257080E0,3.712280273E-2
1.851576658E1,-4.843028870E0,-8.503666534E0,3.412902832E-2
1.853565458E1,-4.857848053E0,-8.506360931E0,3.667373657E-2
1.855554258E1,-4.879253540E0,-8.492888947E0,7.289840698E-2
1.857543058E1,-4.901407471E0,-8.482410736E0,6.571334839E-2
1.859531858E1,-4.936734009E0,-8.487949219E0,4.685256958E-2
1.861520758E1,-4.941074982E0,-8.498427429E0,-2.395019531E-2
1.863509558E1,-4.873715057E0,-8.496631165E0,-3.592529297E-3
1.865498358E1,-4.836891632E0,-8.485703888E0,5.987548828E-2
1.867487158E1,-4.873415680E0,-8.505612488E0,8.831634521E-2
1.869475958E1,-4.895419922E0,-8.478668518E0,1.115180969E-1
1.871464758E1,-4.879552917E0,-8.482710114E0,7.409591675E-2
1.873453658E1,-4.862787781E0,-8.516240387E0,5.284011841E-2
1.875442458E1,-4.838089142E0,-8.504115601E0,5.328918457E-2
1.877431258E1,-4.871769104E0,-8.486901398E0,6.092330933E-2
1.879420058E1,-4.892426147E0,-8.518785095E0,5.568420410E-2
1.881408858E1,-4.851411438E0,-8.500672760E0,4.715194702E-2
1.883397658E1,-4.844226379E0,-8.500672760E0,3.442840576E-2
1.885386558E1,-4.871769104E0,-8.495433655E0,6.436614990E-2
1.887375358E1,-4.880451050E0,-8.477620697E0,5.119354248E-2
1.889364158E1,-4.920417938E0,-8.464747467E0,5.987548828E-2
1.891352958E1,-4.963079224E0,-8.442144470E0,8.217910767E-2
1.893341758E1,-4.938230896E0,-8.505612488E0,6.361770630E-2
1.895330558E1,-4.875810699E0,-8.529562683E0,5.897735596E-2
1.897319458E1,-4.854854279E0,-8.542435913E0,9.759704590E-2
1.899308258E1,-4.851710815E0,-8.535250854E0,6.316864014E-2
1.901297058E1,-4.840783539E0,-8.531957703E0,1.571731567E-2
1.903285858E1,-4.776716766E0,-8.556506653E0,2.859054565E-2
1.905274658E1,-4.780758362E0,-8.539142761E0,5.718109131E-2
1.907263458E1,-4.817282410E0,-8.510701904E0,1.020877075E-1
1.909252358E1,-4.830754395E0,-8.531658325E0,6.361770630E-2
1.911241158E1,-4.866230621E0,-8.491990814E0,5.837860107E-2
1.913229958E1,-4.865631866E0,-8.502169647E0,4.505630493E-2
1.915218758E1,-4.894072723E0,-8.480015717E0,5.912704468E-2
1.917207558E1,-4.897066498E0,-8.505163422E0,3.323089600E-2
1.919196358E1,-4.909191284E0,-8.479416962E0,3.353027344E-2
1.921185258E1,-4.909340973E0,-8.482410736E0,5.149291992E-2
1.923174058E1,-4.923112335E0,-8.481512604E0,1.347198486E-2
1.925162858E1,-4.925058289E0,-8.483757935E0,-3.083587646E-2
1.927151658E1,-4.890031128E0,-8.478219452E0,-3.802093506E-2
1.929140458E1,-4.919220428E0,-8.462352448E0,1.481918335E-2
1.931129258E1,-4.967869263E0,-8.480764160E0,2.574645996E-2
1.933118158E1,-4.967120819E0,-8.486751709E0,3.607498169E-2
1.935106958E1,-4.903353424E0,-8.498577118E0,3.667373657E-2
1.937095758E1,-4.881947937E0,-8.508007507E0,4.894821167E-2
1.939084558E1,-4.859494629E0,-8.502469025E0,4.909790039E-2
1.941073358E1,-4.843328247E0,-8.529562683E0,4.281097412E-2
1.943062158E1,-4.807852020E0,-8.548273773E0,7.035369873E-3
1.945051096E1,-4.766687622E0,-8.503217468E0,1.107696533E-2
1.947039896E1,-4.830754395E0,-8.482859802E0,4.535568237E-2
1.949028696E1,-4.896168365E0,-8.475225677E0,7.843688965E-2
1.951017496E1,-4.900359650E0,-8.436755676E0,8.083190918E-2
1.953006296E1,-4.963977356E0,-8.486003265E0,5.373825073E-2
1.954995096E1,-4.982389069E0,-8.441845093E0,-1.137634277E-2
1.956983996E1,-4.988825684E0,-8.456963654E0,-4.625381470E-2
1.958972796E1,-4.958738251E0,-8.488547974E0,-4.610412598E-2
1.960961596E1,-4.911885681E0,-8.468639374E0,-2.395019531E-2
1.962950396E1,-4.916376343E0,-8.455317078E0,1.811233521E-2
1.964939196E1,-4.904550934E0,-8.457412720E0,4.326004028E-2
1.966927996E1,-4.938081207E0,-8.458759918E0,3.263214111E-2
1.968916896E1,-4.914280701E0,-8.473878479E0,3.323089600E-2
1.970905696E1,-4.919669495E0,-8.471034393E0,3.098556519E-2
1.972894496E1,-4.900659027E0,-8.482859802E0,4.939727783E-3
1.974883296E1,-4.886438599E0,-8.488997040E0,7.933502197E-3
1.976872096E1,-4.862638092E0,-8.514294434E0,2.544708252E-3
1.978860896E1,-4.849166107E0,-8.500523071E0,3.891906738E-3
1.980849796E1,-4.856650543E0,-8.491990814E0,2.380050659E-2
1.982838596E1,-4.867428131E0,-8.501271515E0,1.212478638E-2
1.984827396E1,-4.871769104E0,-8.511899414E0,-1.451980591E-2
1.986816196E1,-4.900209961E0,-8.499475250E0,-1.796264648E-3
1.988804996E1,-4.920268250E0,-8.477321320E0,-5.987548828E-4
1.990793796E1,-4.919220428E0,-8.491541748E0,-8.981323242E-3
1.992782696E1,-4.918322296E0,-8.502169647E0,3.742218018E-3
1.994771496E1,-4.878654785E0,-8.488248596E0,-5.837860107E-3
1.996760296E1,-4.878355408E0,-8.516839142E0,-4.939727783E-3
1.998749096E1,-4.844675446E0,-8.529712372E0,-1.167572021E-2
2.000737896E1,-4.838687897E0,-8.486003265E0,1.960922241E-2
2.002726696E1,-4.862638092E0,-8.486452332E0,8.442443848E-2
2.004715596E1,-4.883594513E0,-8.491841125E0,5.822891235E-2
2.006704396E1,-4.867128754E0,-8.516240387E0,-2.095642090E-3
2.008693196E1,-4.892725525E0,-8.482410736E0,1.511856079E-2
2.010681996E1,-4.933889923E0,-8.485703888E0,1.751358032E-2
2.012670796E1,-4.927303619E0,-8.495733032E0,-5.209167480E-2
2.014659596E1,-4.886139221E0,-8.489595795E0,-7.110214233E-2
2.016648496E1,-4.878804474E0,-8.475974121E0,-2.200424194E-2
2.018637296E1,-4.886438599E0,-8.485853577E0,1.377136230E-2
2.020626096E1,-4.927303619E0,-8.506360931E0,5.688171387E-3
2.022614896E1,-4.945715332E0,-8.478219452E0,2.499801636E-2
2.024603696E1,-4.974156189E0,-8.450377350E0,1.347198486E-3
2.026592496E1,-4.944368134E0,-8.478967896E0,-1.826202393E-2
2.028581396E1,-4.908442841E0,-8.466693420E0,2.395019531E-3
2.030570196E1,-4.912035370E0,-8.494685211E0,1.362167358E-2
2.032558996E1,-4.882097626E0,-8.493038635E0,3.038681030E-2
2.034547796E1,-4.865781555E0,-8.487949219E0,2.395019531E-2
2.036536596E1,-4.881648560E0,-8.485554199E0,4.790039062E-3
2.038525396E1,-4.900808716E0,-8.467591553E0,-6.735992432E-3
2.040514296E1,-4.933590546E0,-8.455167389E0,-5.987548828E-4
2.042503096E1,-4.936284943E0,-8.484506378E0,1.796264648E-2
2.044491883E1,-4.946912842E0,-8.485404510E0,4.056564331E-2
2.046480683E1,-4.928052063E0,-8.468190308E0,4.326004028E-2
2.048469483E1,-4.928800507E0,-8.428672485E0,3.622467041E-2
2.050458383E1,-4.942122803E0,-8.457562408E0,2.754272461E-2
2.052447183E1,-4.922812958E0,-8.486602020E0,5.987548828E-3
2.054435983E1,-4.899611206E0,-8.447533264E0,1.496887207E-3
2.056424783E1,-4.947062531E0,-8.443042603E0,2.350112915E-2
2.058413583E1,-4.991969147E0,-8.407416687E0,2.679428101E-2
2.060402383E1,-4.978347473E0,-8.440497894E0,1.212478638E-2
2.062391283E1,-4.969216461E0,-8.459358673E0,-1.197509766E-3
2.064380083E1,-4.944966888E0,-8.470884705E0,-1.257385254E-2
2.066368883E1,-4.942871246E0,-8.461005249E0,-2.709365845E-2
2.068357683E1,-4.916975098E0,-8.501271515E0,-6.900650024E-2
2.070346483E1,-4.865482178E0,-8.515791321E0,-8.846603394E-2
2.072335383E1,-4.860243073E0,-8.504714355E0,-4.430786133E-2
2.074324183E1,-4.854255524E0,-8.525521088E0,-2.544708252E-2
2.076312983E1,-4.872367859E0,-8.481662292E0,2.844085693E-3
2.078301783E1,-4.937033386E0,-8.478967896E0,2.140548706E-2
2.080290583E1,-4.926704865E0,-8.462951202E0,-2.844085693E-3
2.082279383E1,-4.893473969E0,-8.480614471E0,-2.065704346E-2
2.084268283E1,-4.905149689E0,-8.488248596E0,-2.185455322E-2
2.086257083E1,-4.932243347E0,-8.460256805E0,-3.248245239E-2
2.088245883E1,-4.964725800E0,-8.472082214E0,-4.939727783E-3
2.090234683E1,-4.977748718E0,-8.487350464E0,-1.227447510E-2
2.092223483E1,-4.939877472E0,-8.463100891E0,-3.278182983E-2
2.094212383E1,-4.928201752E0,-8.459059296E0,-1.586700439E-2
2.096201183E1,-4.923860779E0,-8.481213226E0,-2.320175171E-2
2.098189983E1,-4.903802490E0,-8.481961670E0,-1.077758789E-2
2.100178783E1,-4.849764862E0,-8.497978363E0,2.050735474E-2
2.102167583E1,-4.862937469E0,-8.479566650E0,6.346801758E-2
2.104156383E1,-4.899611206E0,-8.486152954E0,5.044509888E-2
2.106145283E1,-4.907544708E0,-8.495134277E0,4.101470947E-2
2.108134083E1,-4.929249573E0,-8.483308868E0,-3.817062378E-2
2.110122883E1,-4.905898132E0,-8.468040619E0,-5.822891235E-2
2.112111683E1,-4.890929260E0,-8.466094666E0,4.116439819E-2
2.114100483E1,-4.901706848E0,-8.457562408E0,1.465452576E-1
2.116089383E1,-4.891677704E0,-8.453520813E0,1.886077881E-1
2.118078183E1,-4.906347198E0,-8.495134277E0,1.540296936E-1
2.120066983E1,-4.916975098E0,-8.501121826E0,7.768844604E-2
2.122055783E1,-4.861290894E0,-8.490643616E0,-5.688171387E-3
2.124044583E1,-4.839136963E0,-8.529113617E0,-6.616241455E-2
2.126033483E1,-4.872667236E0,-8.526419220E0,-2.215393066E-2
2.128022283E1,-4.885241089E0,-8.527766418E0,2.963836670E-2
2.130011083E1,-4.890480194E0,-8.486901398E0,5.014572144E-2
2.131999883E1,-4.879852295E0,-8.475674744E0,5.942642212E-2
2.133988683E1,-4.872367859E0,-8.513096924E0,6.945556641E-2
2.135977483E1,-4.858746185E0,-8.503816223E0,9.220825195E-2
2.137966383E1,-4.851860504E0,-8.512198792E0,8.292755127E-2
2.139955183E1,-4.834047546E0,-8.527167664E0,8.652008057E-2
2.141943983E1,-4.825964355E0,-8.540340271E0,5.792953491E-2
2.143932742E1,-4.824617157E0,-8.537346497E0,4.715194702E-2
2.145921542E1,-4.840484161E0,-8.522227936E0,6.436614990E-3
2.147910442E1,-4.848267975E0,-8.515042877E0,3.772155762E-2
2.149899242E1,-4.867278442E0,-8.523575134E0,6.780899048E-2
2.151888042E1,-4.883145447E0,-8.512049103E0,1.053808594E-1
2.153876842E1,-4.894970856E0,-8.494385834E0,7.948471069E-2
2.155865642E1,-4.914430389E0,-8.499774628E0,6.601272583E-2
2.157854442E1,-4.881798248E0,-8.496481476E0,6.571334839E-2
2.159843342E1,-4.861590271E0,-8.512049103E0,6.301895142E-2
2.161832142E1,-4.870272217E0,-8.519533539E0,8.951385498E-2
2.163820942E1,-4.863536224E0,-8.494086456E0,5.089416504E-2
2.165809742E1,-4.881947937E0,-8.531209259E0,-1.496887207E-4
2.167798542E1,-4.862638092E0,-8.489595795E0,4.475692749E-2
2.169787442E1,-4.877606964E0,-8.493787079E0,8.532257080E-2
2.171776242E1,-4.878355408E0,-8.498277740E0,1.014889526E-1
2.173765042E1,-4.893324280E0,-8.497080231E0,8.412506104E-2
2.175753842E1,-4.880451050E0,-8.508606262E0,6.870712280E-2
2.177742642E1,-4.868775330E0,-8.506360931E0,3.802093506E-2
2.179731442E1,-4.826413422E0,-8.518336029E0,3.562591553E-2
2.181720342E1,-4.840933228E0,-8.511749725E0,6.556365967E-2
2.183709142E1,-4.876559143E0,-8.528664551E0,9.774673462E-2
2.185697942E1,-4.847220154E0,-8.486751709E0,7.185058594E-2
2.187686742E1,-4.877157898E0,-8.495583344E0,6.376739502E-2
2.189675542E1,-4.900958405E0,-8.491541748E0,3.682342529E-2
2.191664442E1,-4.883444824E0,-8.498577118E0,4.415817261E-2
2.193653242E1,-4.871918793E0,-8.495134277E0,8.756790161E-2
2.195642042E1,-4.899611206E0,-8.497978363E0,9.340576172E-2
2.197630842E1,-4.914879456E0,-8.484656067E0,7.364685059E-2
2.199619642E1,-4.912933502E0,-8.493637390E0,5.912704468E-2
2.201608442E1,-4.886139221E0,-8.487500153E0,2.993774414E-3
2.203597342E1,-4.867727509E0,-8.490793304E0,4.400848389E-2
2.205586142E1,-4.917873230E0,-8.498876495E0,8.442443848E-2
2.207574942E1,-4.936434631E0,-8.467292175E0,5.628295898E-2
2.209563742E1,-4.937781830E0,-8.483757935E0,3.936813354E-2
2.211552542E1,-4.911286926E0,-8.461753693E0,6.466552734E-2
2.213541442E1,-4.903353424E0,-8.457412720E0,6.990463257E-2
2.215530242E1,-4.911885681E0,-8.466094666E0,7.948471069E-2
2.217519042E1,-4.886887665E0,-8.481512604E0,8.187973022E-2
2.219507842E1,-4.891528015E0,-8.490793304E0,6.496490479E-2
2.221496642E1,-4.904850311E0,-8.484656067E0,1.257385254E-2
2.223485442E1,-4.926555176E0,-8.430019684E0,3.622467041E-2
2.225474342E1,-4.952301636E0,-8.458310852E0,3.832031250E-2
2.227463142E1,-4.946912842E0,-8.481213226E0,4.161346436E-2
2.229451942E1,-4.918471985E0,-8.488697662E0,4.700225830E-2
2.231440742E1,-4.941224670E0,-8.484656067E0,4.161346436E-2
2.233429542E1,-4.879253540E0,-8.508606262E0,2.754272461E-2
2.235418342E1,-4.843627625E0,-8.530610504E0,3.068618774E-2
2.237407242E1,-4.836442566E0,-8.502469025E0,5.448669434E-2
2.239396042E1,-4.880600739E0,-8.502019958E0,6.002517700E-2
2.241384842E1,-4.903652802E0,-8.493338013E0,4.715194702E-2
2.243373642E1,-4.889132996E0,-8.480764160E0,4.370910645E-2
2.245362442E1,-4.904850311E0,-8.458011475E0,7.723937988E-2
2.247351342E1,-4.907844086E0,-8.478369141E0,1.007405090E-1
2.249340142E1,-4.891827393E0,-8.499774628E0,6.481521606E-2
2.251328942E1,-4.879702606E0,-8.528514862E0,8.831634521E-3
2.253317742E1,-4.872517548E0,-8.522826691E0,-4.490661621E-4
2.255306542E1,-4.882397003E0,-8.502918091E0,3.966751099E-2
2.257295342E1,-4.873116302E0,-8.505911865E0,4.445755005E-2
2.259284242E1,-4.908592529E0,-8.503367157E0,5.837860107E-2
2.261273042E1,-4.901706848E0,-8.505462799E0,5.284011841E-2
2.263261842E1,-4.889731750E0,-8.492589569E0,1.811233521E-2
2.265250642E1,-4.874912567E0,-8.475525055E0,5.089416504E-2
2.267239442E1,-4.882846069E0,-8.471184082E0,5.718109131E-2
2.269228342E1,-4.897365875E0,-8.489745483E0,5.179229736E-2
2.271217142E1,-4.881199493E0,-8.503217468E0,3.547622681E-2
2.273205942E1,-4.894970856E0,-8.510402527E0,4.191284180E-3
2.275194742E1,-4.873864746E0,-8.509953461E0,-5.987548828E-4
2.277183542E1,-4.854554901E0,-8.505163422E0,-5.388793945E-3
2.279172342E1,-4.904550934E0,-8.512797546E0,3.802093506E-2
2.281161242E1,-4.933291168E0,-8.472980347E0,2.784210205E-2
2.283150042E1,-4.952151947E0,-8.465346222E0,1.481918335E-2
2.285138842E1,-4.966971130E0,-8.456215210E0,4.939727783E-3
2.287127642E1,-5.008584595E0,-8.469387817E0,-2.215393066E-2
2.289116442E1,-4.981191559E0,-8.457861786E0,-1.856140137E-2
2.291105242E1,-4.948260040E0,-8.476423187E0,-4.520599365E-2
2.293094142E1,-4.939278717E0,-8.458460541E0,-1.098715210E-1
2.295082942E1,-4.968767395E0,-8.451724548E0,-1.410067749E-1
2.297071742E1,-5.012775879E0,-8.432414703E0,-2.109114075E-1
2.299060542E1,-5.017416229E0,-8.454868011E0,-2.668949890E-1
2.301049342E1,-5.039270782E0,-8.412206726E0,-2.406994629E-1
2.303038242E1,-5.022505646E0,-8.349038086E0,-1.127156067E-1
2.305027042E1,-5.074747009E0,-8.309220886E0,-6.406677246E-2
2.307015842E1,-5.117258606E0,-8.309370575E0,-3.188369751E-2
2.309004642E1,-5.174739075E0,-8.280630341E0,-4.430786133E-2
2.310993442E1,-5.194947052E0,-8.240663452E0,-2.649490356E-2
2.312982242E1,-5.219795380E0,-8.230185242E0,-9.789642334E-2
2.314971142E1,-5.226381683E0,-8.173004150E0,-1.052311707E-1
2.316959942E1,-5.219496002E0,-8.166567535E0,-2.001338196E-1
2.318948742E1,-5.218448181E0,-8.149053955E0,-5.493576050E-2
2.320937542E1,-5.084027710E0,-8.141719208E0,2.245330811E-3
2.322926342E1,-4.850662994E0,-8.135282593E0,8.696914673E-2
2.324915142E1,-4.795876923E0,-8.219257965E0,2.463876343E-1
2.326904042E1,-4.916376343E0,-8.397986298E0,2.857557678E-1
2.328892842E1,-5.135820007E0,-8.571475525E0,3.911366272E-1
2.330881642E1,-5.281616821E0,-8.552315369E0,4.715194702E-1
2.332870442E1,-5.215005341E0,-8.463400269E0,2.624043274E-1
2.334859242E1,-5.169050903E0,-8.477620697E0,1.606159973E-1
2.336848142E1,-5.029840393E0,-8.475225677E0,1.441502380E-1
2.338836942E1,-4.903503113E0,-8.471932526E0,-4.460723877E-2
2.340825742E1,-4.677922211E0,-8.353528748E0,-1.980381775E-1
2.342814542E1,-4.750371552E0,-8.419391785E0,-1.712438965E-1
2.344803404E1,-4.881049805E0,-8.519234161E0,-1.070274353E-1
2.346792204E1,-5.013973389E0,-8.622818756E0,1.666035461E-1
2.348781104E1,-5.037474518E0,-8.600964203E0,1.538800049E-1
2.350769904E1,-5.098248138E0,-8.731492767E0,-2.857557678E-1
2.352758704E1,-4.920268250E0,-8.658294983E0,-6.551875305E-1
