"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.278675142E1,-1.378144696E-2,4.134073853E-3,5.945607554E-3
2.280663942E1,-1.186206006E-2,1.313024387E-2,5.059277639E-3
2.282652842E1,-1.212419197E-2,1.676283032E-2,6.881572306E-3
2.284641642E1,-1.527986955E-2,2.194239199E-2,1.343646459E-2
2.286630442E1,-1.773717627E-2,1.715663821E-2,1.707051322E-2
2.288619242E1,-1.687753201E-2,1.355667785E-2,2.358856425E-2
2.290608042E1,-2.470029332E-2,1.403796580E-2,3.275712952E-2
2.292596942E1,-2.272848226E-2,-5.343665369E-3,3.558976948E-2
2.294585742E1,-3.179613501E-2,-1.286807843E-2,3.759141639E-2
2.296574542E1,-5.650661141E-2,-6.910758093E-3,4.708451033E-2
2.298563342E1,-8.793528378E-2,-1.082798559E-2,5.896268785E-2
2.300552142E1,-1.083544046E-1,-2.684474178E-2,6.374777108E-2
2.302540942E1,-1.203908324E-1,-4.085688852E-3,6.105894223E-2
2.304529842E1,-1.164874732E-1,3.392059356E-2,6.220902875E-2
2.306518642E1,-9.725623578E-2,6.171745062E-2,6.185023487E-2
2.308507442E1,-8.471656591E-2,7.888363302E-2,6.915240735E-2
2.310496242E1,-6.829715520E-2,1.012573764E-1,7.677520812E-2
2.312485042E1,-4.163157567E-2,9.570455551E-2,7.947044820E-2
2.314473942E1,-1.968086325E-2,1.009701788E-1,8.672188222E-2
2.316462742E1,-1.643023454E-2,1.161042303E-1,8.804357052E-2
2.318451542E1,-1.780637354E-2,2.006860077E-1,8.620454371E-2
2.320440342E1,-3.257735074E-2,3.305394650E-1,7.705318928E-2
2.322429142E1,-2.383491769E-2,4.572895765E-1,4.598865658E-2
2.324417942E1,4.333789647E-2,5.557450056E-1,1.326970058E-3
2.326406842E1,1.371448338E-1,6.237162352E-1,-4.327295348E-2
2.328395642E1,2.089127749E-1,6.460629106E-1,-6.599387527E-2
2.330384442E1,2.585285604E-1,6.901991963E-1,-7.238306850E-2
2.332373242E1,3.218964338E-1,6.530305147E-1,-8.395082504E-2
2.334362042E1,3.818165362E-1,6.093436480E-1,-9.678948671E-2
2.336350842E1,4.210565984E-1,6.396273375E-1,-1.090320721E-1
2.338339742E1,4.659500122E-1,6.154292226E-1,-1.214329153E-1
2.340328542E1,4.716019928E-1,6.005940437E-1,-1.504952759E-1
2.342317342E1,4.555530250E-1,6.359322667E-1,-1.526213884E-1
2.344306204E1,4.541592300E-1,6.244586706E-1,-1.608310789E-1
2.346295004E1,4.611746073E-1,6.260210872E-1,-1.573117077E-1
2.348283804E1,4.851558506E-1,6.038995981E-1,-1.562086940E-1
2.350272704E1,4.805210829E-1,4.766271412E-1,-1.359955370E-1
2.352261504E1,4.648695588E-1,3.207690120E-1,-1.314777583E-1
2.354250304E1,4.374358058E-1,2.789689004E-1,-1.574788988E-1
2.356239104E1,4.325321615E-1,4.715775847E-1,-2.184903920E-1
2.358227904E1,5.030310750E-1,7.257437110E-1,-2.763608396E-1
2.360216804E1,7.029064894E-1,8.732423186E-1,-3.013976514E-1
2.362205604E1,8.072099686E-1,8.685659170E-1,-3.500062525E-1
2.364194404E1,7.461616397E-1,9.429044127E-1,-3.394563496E-1
2.366183204E1,5.459440351E-1,1.038688302E0,-2.718518972E-1
2.368172004E1,2.688525617E-1,9.691565037E-1,-1.371738911E-1
2.370160804E1,-5.670851097E-2,6.476376057E-1,-2.638654597E-2
2.372149704E1,-3.510297537E-1,2.904991508E-1,4.661397636E-2
2.374138504E1,-4.741288722E-1,2.857626677E-1,1.014998183E-1
2.376127304E1,-3.563496768E-1,4.942022562E-1,9.952042997E-2
2.378116104E1,-2.126519531E-1,7.573829889E-1,4.211363196E-2
2.380104904E1,-1.514844596E-1,1.081092358E0,-4.291790724E-2
2.382093804E1,-6.892880797E-2,1.292096138E0,-1.087418497E-1
2.384082604E1,2.043699473E-1,1.344981670E0,-1.240491197E-1
2.386071404E1,4.468201101E-1,1.164012313E0,-8.827135712E-2
2.388060204E1,3.896856010E-1,9.023525715E-1,-4.914790392E-2
2.390049004E1,6.560911238E-2,7.065912485E-1,-6.217078120E-2
2.392037804E1,-2.656293809E-1,6.683388352E-1,-5.723146349E-2
2.394026704E1,-3.494996727E-1,7.168249488E-1,-2.628957853E-2
2.396015504E1,-9.124566801E-3,8.170186281E-1,3.100557486E-3
2.398004304E1,4.206455052E-1,7.062121630E-1,9.261367470E-2
2.399993104E1,4.261391759E-1,3.738344014E-1,2.376351506E-1
2.401981904E1,-2.964019962E-2,-2.788086236E-1,3.053954840E-1
2.403970704E1,-3.683972955E-1,-3.750340044E-1,1.708684862E-1
2.405959604E1,-3.646584749E-1,3.336588740E-1,-1.681515872E-1
2.407948404E1,-1.047326550E-1,9.328753352E-1,-3.787926733E-1
2.409937204E1,4.300035536E-1,1.017799735E0,-3.187427819E-1
2.411926004E1,1.306431651E0,2.512446344E-1,-1.033803597E-1
2.413914804E1,2.260329723E0,-8.610558510E-1,1.022062600E-1
2.415903704E1,2.559980869E0,-1.572047830E0,1.959718019E-1
2.417892504E1,1.740840793E0,-2.327020884E0,2.702482641E-1
2.419881304E1,4.237211123E-2,-1.890337467E0,4.309656918E-1
2.421870104E1,-7.260019779E-1,-1.024592757E0,4.360513091E-1
2.423858904E1,-8.422722667E-2,-2.260321528E-1,3.021630049E-1
2.425847704E1,6.267529130E-1,5.488149524E-1,2.605667412E-1
2.427836604E1,5.958916545E-1,1.021391869E0,4.271119833E-2
2.429825404E1,2.872416079E-1,1.417149663E0,-8.158951998E-2
2.431814204E1,3.816164657E-2,1.621675253E0,-6.201959401E-2
2.433803004E1,-7.035800070E-2,1.642983198E0,-4.330950230E-2
2.435791804E1,-7.479757071E-2,1.555202723E0,5.923929811E-2
2.437780604E1,1.620195657E-1,9.807351828E-1,2.422443926E-1
2.439769504E1,5.331310630E-1,-1.894580573E-2,2.141998857E-1
2.441758304E1,6.111506820E-1,-5.749093294E-1,7.928101718E-2
2.443747092E1,4.244212210E-1,-2.860441506E-1,1.194362529E-3
2.445735892E1,3.458624780E-1,1.313267499E-1,1.782033965E-2
2.447724692E1,3.376666009E-1,5.146613121E-1,8.430416137E-2
2.449713592E1,3.818749785E-1,9.871518016E-1,1.163309216E-1
2.451702392E1,3.969579041E-1,1.447093368E0,2.222481370E-2
2.453691192E1,4.705615640E-1,1.627511740E0,-3.357832879E-2
2.455679992E1,5.860360861E-1,1.477645278E0,-3.031044640E-2
2.457668792E1,6.689589024E-1,1.290854335E0,6.980423629E-2
2.459657592E1,6.590226889E-1,1.008780241E0,1.021838486E-1
2.461646492E1,6.617021561E-1,7.258529067E-1,1.194661409E-1
2.463635292E1,1.016448975E0,1.181535602E0,3.697201982E-2
2.465624092E1,1.211441755E0,7.895016074E-1,-3.383853659E-2
2.467612892E1,9.587329626E-1,6.348325610E-1,-1.972264349E-1
2.469601692E1,5.780524611E-1,9.586836100E-1,-3.174298108E-1
2.471590492E1,4.530801177E-1,1.322248459E0,-3.647212684E-1
2.473579392E1,5.208925009E-1,1.528994441E0,-3.725315332E-1
2.475568192E1,5.677007437E-1,1.596958399E0,-3.414958119E-1
2.477556992E1,4.870619476E-1,1.561004162E0,-3.240398765E-1
2.479545792E1,3.771595359E-1,1.409672379E0,-1.744651943E-1
2.481534592E1,2.374734730E-1,1.048179030E0,-1.396155171E-2
2.483523492E1,2.273048311E-1,6.451999545E-1,7.580390573E-2
2.485512292E1,6.925740093E-2,4.529639482E-1,1.310818046E-1
2.487501092E1,6.449089199E-2,2.957562506E-1,8.213673532E-2
2.489489892E1,1.315050274E-1,1.818339974E-1,1.437832322E-2
2.491478692E1,1.418090910E-1,1.693428159E-1,-3.855473176E-2
2.493467492E1,1.434965730E-1,1.737804711E-1,5.147155840E-3
2.495456392E1,1.331175715E-1,1.465308219E-1,4.573747888E-2
2.497445192E1,1.075331047E-1,8.892093599E-2,4.085090756E-2
2.499433992E1,7.784078270E-2,5.865662917E-2,2.560528181E-2
2.501422792E1,6.268920749E-2,2.850851789E-2,1.086088549E-2
2.503411592E1,7.100137323E-2,5.069481581E-2,-1.355295628E-2
2.505400392E1,9.068288654E-2,8.618243784E-2,-1.574081555E-2
2.507389292E1,9.647773951E-2,9.531012177E-2,-3.426299244E-2
2.509378092E1,1.005196348E-1,6.873082370E-2,-7.393723726E-2
2.511366892E1,9.497423470E-2,7.197915018E-2,-1.211182848E-1
2.513355692E1,7.758574933E-2,1.899558753E-1,-1.349502504E-1
2.515344492E1,6.814902276E-2,4.274771214E-1,-2.232301682E-1
2.517333392E1,1.861117966E-2,6.075564027E-1,-3.380443454E-1
2.519322192E1,-9.130429476E-2,4.670034349E-1,-3.500385582E-1
2.521310992E1,-1.233780384E-1,1.177143157E-1,-2.905826569E-1
2.523299792E1,-1.766921580E-1,-2.312605828E-2,-2.093219012E-1
2.525288592E1,-2.583975792E-1,-3.390687518E-3,-1.293222010E-1
2.527277392E1,-2.857810259E-1,-1.387904882E-1,-9.092558175E-2
2.529266292E1,-3.028449416E-1,-3.409410715E-1,-6.076002121E-2
2.531255092E1,-3.338132203E-1,-5.668691397E-1,-7.942794263E-2
2.533243892E1,-2.611532807E-1,-7.499374747E-1,-9.430667013E-2
2.535232692E1,-6.099706292E-1,-7.036166191E-1,-8.023243397E-2
2.537221492E1,-9.751402736E-1,-5.514151454E-1,3.890099376E-2
2.539210392E1,-9.792172909E-1,-1.908660978E-1,5.072603002E-2
2.541199192E1,-6.943609715E-1,-9.042155743E-2,4.141202569E-2
2.543187992E1,-3.036802709E-1,-4.333728254E-1,1.058047041E-1
2.545176792E1,-3.376325592E-2,-1.287787914E0,1.907203645E-1
2.547165592E1,-2.688164115E-1,-1.863561630E0,2.296026200E-1
2.549154392E1,-8.708716035E-1,-1.101739645E0,2.270715982E-1
2.551143292E1,-1.031282663E0,9.833965451E-2,2.515074909E-1
2.553132092E1,-4.487300813E-1,5.731082559E-1,2.113791555E-1
2.555120892E1,1.796988845E-1,6.608492732E-1,9.523740411E-2
2.557109692E1,3.529973924E-1,5.393087864E-1,8.009810746E-2
2.559098492E1,1.448706686E-1,4.422137737E-1,1.421087831E-1
2.561087392E1,-6.375866383E-2,2.982065380E-1,2.973955274E-1
2.563076192E1,-1.256002039E-1,1.578890085E-1,4.979241788E-1
2.565064992E1,-6.355161965E-2,2.484016307E-2,6.501634717E-1
2.567053792E1,1.361405700E-1,-3.314975500E-1,6.556196809E-1
2.569042592E1,3.452088535E-1,-5.960051417E-1,5.584195256E-1
2.571031492E1,3.754793108E-1,-3.085308969E-1,4.800986350E-1
2.573020292E1,3.503590524E-1,5.684459955E-2,2.956399918E-1
2.575009092E1,5.216282606E-1,4.523691237E-1,-5.279283598E-2
2.576997892E1,9.031402469E-1,7.392088771E-1,-3.918253779E-1
2.578986692E1,1.291854262E0,8.150172830E-1,-3.475517929E-1
2.580975492E1,1.509173632E0,8.119025826E-1,-1.435612589E-1
2.582964392E1,1.647248387E0,3.392250538E-1,6.456403434E-2
2.584953192E1,1.343855977E0,-1.514107943E0,2.691122293E-1
2.586941992E1,3.696063533E-2,-1.590906620E0,2.803390920E-1
2.588930792E1,-9.956493974E-1,-1.315235496E-1,1.998749077E-1
2.590919592E1,-1.092010379E0,7.542175055E-1,1.000896692E-1
2.592908492E1,-8.287676573E-1,1.193367124E0,2.916143462E-2
2.594897292E1,-2.508291602E-1,7.047568560E-1,2.081166022E-2
2.596886092E1,-6.946784258E-2,2.480761893E-2,-3.916421160E-2
2.598874892E1,-3.407202363E-1,2.576218843E-1,-8.069065958E-2
2.600863692E1,-4.098224342E-1,5.432330370E-1,-7.603906840E-2
2.602852592E1,-1.798287965E-2,2.986056805E-1,-6.862211041E-3
2.604841392E1,5.103704929E-1,9.068421274E-2,1.490873843E-1
2.606830192E1,8.323689699E-1,4.610352516E-1,2.539446950E-1
2.608818992E1,1.249809980E0,4.154989123E-1,8.141826093E-2
2.610807792E1,1.490069628E0,2.037945203E-2,-2.561795115E-1
2.612796692E1,8.022351265E-1,-5.559170842E-1,-3.403907716E-1
2.614785492E1,-9.969615191E-2,3.188271075E-3,-2.205476314E-1
2.616774292E1,-2.711893618E-1,2.664766610E-1,7.959075272E-2
2.618763092E1,2.142767459E-1,3.539665341E-1,3.567053378E-2
2.620751892E1,8.593360186E-1,1.211494207E0,-1.068145558E-1
2.622740792E1,8.290306926E-1,1.223092079E0,-1.782208532E-1
2.624729592E1,5.214672089E-1,7.076703906E-1,-1.527718157E-1
2.626718392E1,2.198201716E-1,3.723802865E-1,-5.306234956E-2
2.628707192E1,8.173777163E-2,9.160014242E-2,-1.671980368E-3
2.630695992E1,7.069937140E-2,-6.115368754E-2,-2.279199474E-2
2.632684792E1,1.093780622E-1,7.899995893E-2,-1.025044024E-1
2.634673692E1,1.528001428E-1,2.615473568E-1,-1.982952505E-1
2.636662492E1,1.578895450E-1,3.601703942E-1,-2.713829875E-1
2.638651292E1,1.623835415E-1,1.965220869E-1,-3.130369186E-1
2.640640092E1,1.329280138E-1,1.905974373E-2,-2.961657345E-1
2.642628892E1,-2.140517905E-2,6.687923521E-2,-3.092821836E-1
2.644617746E1,-1.736342311E-1,1.280133128E-1,-2.738074064E-1
2.646606546E1,-2.716802955E-1,4.890811443E-2,-2.561643124E-1
2.648595346E1,-3.460032642E-1,5.478033423E-2,-2.854596972E-1
2.650584146E1,-3.637123704E-1,1.591291875E-1,-3.123828769E-1
2.652572946E1,-3.050768375E-1,1.866703480E-1,-3.173627555E-1
2.654561846E1,-2.198848128E-1,2.009621859E-1,-2.343178540E-1
2.656550646E1,-1.463658065E-1,3.795258105E-1,-1.294892132E-1
2.658539446E1,2.104638331E-2,5.276616812E-1,-1.244379655E-1
2.660528246E1,3.872152567E-1,5.037530065E-1,-3.722732887E-2
2.662517046E1,5.898287296E-1,2.767064571E-1,8.649035357E-3
2.664505846E1,3.576687276E-1,4.087957442E-1,9.539072216E-2
2.666494746E1,-1.926127970E-1,6.799647212E-1,2.308544070E-1
2.668483546E1,-5.371116996E-1,6.099877954E-1,2.135403156E-1
2.670472346E1,-5.056751966E-1,4.056966603E-1,1.138149202E-1
2.672461146E1,-2.307325155E-1,3.016428053E-1,1.943719946E-2
2.674449946E1,4.675785080E-3,4.214192927E-1,-4.362328723E-2
2.676438846E1,-3.894365579E-2,7.173368931E-1,-7.873367518E-2
2.678427646E1,-2.152073532E-1,7.425946593E-1,2.276588418E-2
2.680416446E1,-3.283548057E-1,4.816118181E-1,8.752908558E-2
2.682405246E1,-3.900299966E-1,4.651585221E-1,1.716083288E-1
2.684394046E1,-3.418048620E-1,6.150735617E-1,2.546900809E-1
2.686382946E1,-1.664965004E-1,7.035031319E-1,2.760287225E-1
2.688371746E1,1.186901182E-1,7.286951542E-1,2.887959480E-1
2.690360546E1,4.386477172E-1,6.695826650E-1,3.334515989E-1
2.692349346E1,7.553567290E-1,4.810569584E-1,3.488273621E-1
2.694338146E1,1.025432110E0,4.677357674E-1,2.386823744E-1
2.696326946E1,1.225737453E0,7.400633693E-1,1.774315089E-1
2.698315846E1,1.446474314E0,9.663278461E-1,1.158988103E-1
2.700304646E1,1.650987267E0,4.319446683E-1,6.489586085E-2
2.702293446E1,1.452142835E0,-5.973926187E-1,2.170091420E-1
2.704282246E1,7.231291533E-1,-8.097081184E-1,5.735064149E-1
2.706271046E1,2.512014806E-1,-5.218366385E-1,6.519842744E-1
2.708259946E1,3.287595212E-1,-3.547880352E-1,5.425614119E-1
2.710248746E1,7.243468165E-1,4.797854722E-1,3.645569682E-1
2.712237546E1,9.707463384E-1,1.358956695E0,9.996445477E-2
2.714226346E1,7.863298655E-1,1.406535983E0,-2.459461987E-1
2.716215146E1,4.445788562E-1,1.495880485E0,-4.960050881E-1
2.718203946E1,1.263142824E-1,1.850946784E0,-5.042404532E-1
2.720192846E1,4.093026370E-2,1.794409990E0,-4.178329408E-1
2.722181646E1,-3.909597918E-2,1.603535533E0,-3.401987255E-1
2.724170446E1,-5.129403621E-2,1.154898405E0,-1.809457541E-1
2.726159246E1,-2.723480761E-2,7.808577269E-2,-1.003730297E-1
2.728148046E1,-2.290576100E-1,-2.007673085E-1,4.773858190E-2
2.730136946E1,-3.261714876E-1,-2.361641526E-1,2.062141448E-1
2.732125746E1,-1.344578713E-1,-6.605613232E-1,3.057085872E-1
2.734114546E1,-6.291442364E-2,-5.867655277E-1,3.845551610E-1
2.736103346E1,-3.470843658E-2,-1.483591553E-2,3.743104041E-1
2.738092146E1,2.225752920E-1,4.499389529E-1,6.379620731E-2
2.740080946E1,5.967018008E-1,6.727610826E-1,-2.295788527E-1
2.742069846E1,7.650595903E-1,8.366809487E-1,-1.795834899E-1
2.744058642E1,6.677242517E-1,8.100813031E-1,-1.262145489E-1
2.746047442E1,4.515280128E-1,5.512375832E-1,-1.035084426E-1
2.748036242E1,2.465768009E-1,2.230258733E-1,-5.744193494E-2
2.750025042E1,1.044701040E-1,4.332946986E-2,-6.270872056E-2
2.752013942E1,1.435998082E-1,9.472519159E-3,-8.635836840E-2
2.754002742E1,3.309400380E-1,2.260074951E-3,-1.294078976E-1
2.755991542E1,4.324108660E-1,9.919242933E-3,-1.866655946E-1
2.757980342E1,4.473205805E-1,1.489591002E-1,-2.710615396E-1
2.759969142E1,3.669816256E-1,3.043998480E-1,-2.966191471E-1
2.761958042E1,3.372885585E-1,4.733591080E-1,-3.093674183E-1
2.763946842E1,3.739869595E-1,5.875031948E-1,-3.716238141E-1
2.765935642E1,4.062893391E-1,7.141557336E-1,-4.216562510E-1
2.767924442E1,4.220333397E-1,7.275521159E-1,-4.496723115E-1
2.769913242E1,4.390065372E-1,5.769966841E-1,-4.718477130E-1
2.771902042E1,3.900603056E-1,4.833246469E-1,-4.666560292E-1
2.773890942E1,3.727850914E-1,5.852984190E-1,-4.915203154E-1
2.775879742E1,3.463846445E-1,6.898551583E-1,-5.032730699E-1
2.777868542E1,3.295595348E-1,6.438193321E-1,-4.365527034E-1
2.779857342E1,3.028766811E-1,3.629620671E-1,-3.979261518E-1
2.781846142E1,2.539798617E-1,3.459076285E-1,-4.112845957E-1
2.783835042E1,2.894239128E-1,6.986762285E-1,-4.127985537E-1
2.785823842E1,3.740727305E-1,9.444414377E-1,-3.058488667E-1
2.787812642E1,5.583755374E-1,7.982372046E-1,-1.747446507E-1
2.789801442E1,6.937057972E-1,2.991820872E-1,-1.619576663E-2
2.791790242E1,2.760892808E-1,-1.668182164E-1,1.299897581E-1
2.793779042E1,-5.457150936E-1,2.147350907E-1,4.289037287E-1
2.795767942E1,-1.063888907E0,5.156464577E-1,6.452090740E-1
2.797756742E1,-1.097090483E0,1.629796326E-1,5.842543244E-1
2.799745542E1,-8.172507286E-1,-5.346316099E-1,5.325692892E-1
2.801734342E1,-6.029235721E-1,-7.417764664E-1,7.181785703E-1
2.803723142E1,-8.202395439E-1,-6.614187360E-2,8.442307115E-1
2.805712042E1,-9.444099069E-1,3.320084214E-1,6.949328184E-1
2.807700842E1,-5.878512859E-1,3.808504641E-1,4.612808824E-1
2.809689642E1,-1.156117674E-2,4.982486665E-1,2.825467288E-1
2.811678442E1,4.802552760E-1,7.709496021E-1,9.285215288E-2
2.813667242E1,8.079562187E-1,8.689124584E-1,1.129780039E-1
2.815656042E1,1.007030845E0,-9.960766137E-2,1.898099184E-1
2.817644942E1,7.160158157E-1,-1.533022046E0,2.093917131E-1
2.819633742E1,-1.205128059E-1,-1.392681599E0,4.915738702E-1
2.821622542E1,-3.051189184E-1,-2.501662672E-1,8.399271965E-1
2.823611342E1,1.996103525E-1,2.876445353E-1,1.020940185E0
2.825600142E1,4.800838530E-1,3.129154444E-1,7.778476477E-1
2.827589042E1,2.155714929E-1,2.198493183E-1,4.948149323E-1
2.829577842E1,-3.934362438E-3,5.035476089E-1,3.953713775E-1
2.831566642E1,-2.691430040E-2,9.841858149E-1,4.520553350E-1
2.833555442E1,-2.730775997E-2,9.983632565E-1,3.618347645E-1
2.835544242E1,-9.807175398E-2,6.806056499E-1,1.755058914E-1
2.837533042E1,-1.580530852E-1,7.203606963E-1,-9.114971012E-2
2.839521942E1,-1.331704706E-1,9.704607129E-1,-2.754010856E-1
2.841510742E1,-1.363151670E-1,1.015461922E0,-3.380977511E-1
2.843499542E1,-3.817289695E-2,1.090764999E0,-2.901715040E-1
2.845488342E1,4.711492732E-2,1.144284964E0,-2.652805746E-1
2.847477142E1,7.385681570E-2,1.265196204E0,-3.264262080E-1
2.849466042E1,8.254231513E-2,1.397060633E0,-4.463661015E-1
2.851454842E1,1.452510655E-1,1.436272025E0,-4.568762183E-1
2.853443642E1,2.482359111E-1,1.294258475E0,-4.175214171E-1
2.855432442E1,3.515302539E-1,7.565380335E-1,-3.755393028E-1
2.857421242E1,3.928878009E-1,1.508183330E-1,-3.444814086E-1
2.859410042E1,3.597342074E-1,-8.392412215E-2,-3.122859895E-1
2.861398942E1,4.297674000E-1,-7.293734699E-2,-3.203723729E-1
2.863387742E1,4.941725135E-1,4.180857912E-2,-3.519491851E-1
2.865376542E1,3.126965463E-1,-4.475836828E-2,-3.203984201E-1
2.867365342E1,1.698290259E-1,-4.395305216E-1,-2.611250281E-1
2.869354142E1,3.661421835E-1,-5.260446072E-1,-4.586352780E-2
2.871343042E1,5.858670473E-1,-3.385227323E-1,1.891533285E-1
2.873331842E1,4.128826559E-1,2.699440122E-1,2.937358618E-1
2.875320642E1,2.480776161E-1,8.306099772E-1,1.892083138E-1
2.877309442E1,1.925670505E-1,1.376660109E0,3.249767423E-2
2.879298242E1,1.132293865E-1,1.807813048E0,-2.468036115E-2
2.881287042E1,1.269806772E-1,2.101858616E0,1.828395389E-2
2.883275942E1,4.969132543E-1,1.666393161E0,1.381517621E-3
2.885264742E1,8.301747441E-1,7.833296061E-1,-8.968865126E-2
2.887253542E1,8.558279276E-1,3.536189795E-1,-8.545026183E-2
2.889242342E1,9.316862226E-1,1.401336640E-1,-6.386952847E-2
2.891231142E1,1.155834794E0,-1.312987208E-1,-1.878319979E-1
2.893220042E1,1.364009142E0,-4.438280165E-1,-2.767227888E-1
2.895208842E1,1.357220531E0,-6.531767249E-1,-2.774807811E-1
2.897197642E1,1.113581777E0,-7.154448032E-1,-2.393404245E-1
2.899186442E1,6.688829064E-1,-5.643514991E-1,-2.169015855E-1
2.901175242E1,2.201756686E-1,-4.713402390E-1,-2.190623730E-1
2.903164042E1,-1.729354821E-2,-7.006888986E-1,-2.423970848E-1
2.905152942E1,-9.792493284E-2,-9.641192555E-1,-1.938859075E-1
2.907141742E1,-1.414726377E-1,-9.159221649E-1,-9.889310598E-2
2.909130542E1,-1.065133065E-1,-7.633081079E-1,3.404976800E-2
2.911119342E1,4.209112376E-2,-9.714143872E-1,1.145267487E-1
2.913108142E1,1.193557009E-1,-9.922189713E-1,1.767832190E-1
2.915097042E1,1.191649213E-1,-5.139437318E-1,1.380001754E-1
2.917085842E1,1.140922308E-1,-2.872346342E-1,-2.258783877E-1
2.919074642E1,4.597151279E-2,1.890178770E-3,-5.709443092E-1
2.921063442E1,-1.317153871E-1,3.722821474E-1,-5.450162292E-1
2.923052242E1,-3.969439864E-1,2.348287702E-1,-1.479357034E-1
2.925041042E1,-1.238561034E0,-6.658849716E-1,5.153427124E-1
2.927029942E1,-3.026242018E0,-3.289120793E-1,1.447068453E0
2.929018742E1,-2.905359983E0,-5.933936238E-1,1.972457170E0
2.931007542E1,-2.020860910E0,-9.471054673E-1,2.192449331E0
2.932996342E1,-1.393022299E0,-5.216788054E-1,1.816131592E0
2.934985142E1,-8.531129956E-1,-8.342126012E-2,1.200566769E0
2.936974042E1,-8.644521236E-1,9.895847738E-2,6.360195279E-1
2.938962842E1,-1.056679368E0,1.329932734E-2,5.718000531E-1
2.940951642E1,-9.714573026E-1,-2.765229940E-1,5.580764413E-1
2.942940442E1,-3.133945167E-1,1.689919457E-2,4.954240620E-1
2.944929529E1,3.623142838E-1,3.221398294E-1,4.965976477E-1
2.946918329E1,9.527251124E-2,8.649559021E-1,5.408514142E-1
2.948907229E1,5.150654539E-2,1.529786706E0,3.396510482E-1
2.950896029E1,3.069205880E-1,1.461607099E0,-2.788643586E-3
2.952884829E1,4.709784389E-1,6.772129536E-1,-1.680892855E-1
2.954873629E1,5.114094019E-1,-4.681474715E-2,-7.418577373E-2
2.956862429E1,3.407664895E-1,-4.789462090E-1,-3.986107185E-2
2.958851329E1,4.687010646E-1,-2.705346942E-1,-2.644519806E-1
2.960840129E1,6.586267948E-1,1.507491469E-1,-5.954592228E-1
2.962828929E1,7.659950852E-1,9.061624408E-1,-8.979238272E-1
2.964817729E1,7.945139408E-1,1.376125574E0,-1.012649894E0
2.966806529E1,4.988457561E-1,1.096057057E0,-9.159744382E-1
2.968795329E1,-1.269788146E-1,4.768831432E-1,-5.381197929E-1
2.970784229E1,-2.154891193E-1,-6.337590218E-1,-1.206430420E-1
2.972773029E1,-1.867090613E-1,-2.482149124E0,-1.475195587E-1
2.974761829E1,-3.082768619E-1,-3.338062525E0,-3.345145285E-1
2.976750629E1,2.405897379E-1,-1.131228089E0,-1.849913150E-1
2.978739429E1,4.087631702E-1,-9.842291474E-2,-2.885622084E-1
2.980728329E1,3.635095656E-1,-7.038801908E-1,-4.977325797E-1
2.982717129E1,1.113822684E-1,-2.267594337E-1,-6.086822748E-1
2.984705929E1,-2.666595876E-1,1.036270618E0,-4.127479792E-1
2.986694729E1,-2.423408478E-1,1.854898691E0,-3.194937408E-1
2.988683529E1,3.690040112E-2,2.175599575E0,-2.489697486E-1
2.990672329E1,6.019949913E-1,1.055793524E0,-2.489104122E-1
2.992661229E1,8.206348419E-1,2.142155617E-1,-1.916350573E-1
2.994650029E1,6.544760466E-1,-7.641080301E-3,-4.076147452E-2
2.996638829E1,4.803312421E-1,-1.280025244E-1,1.359695047E-1
2.998627629E1,4.739116132E-1,-2.562126517E-1,2.451123893E-1
3.000616429E1,6.346817017E-1,-4.146678746E-1,2.133901268E-1
3.002605329E1,7.252146602E-1,-6.330305338E-1,1.705969125E-1
3.004594129E1,6.262794733E-1,-9.203164577E-1,1.983178258E-1
3.006582929E1,5.049887896E-1,-1.207822800E0,2.039779574E-1
3.008571729E1,4.761933982E-1,-1.338306427E0,-7.361138240E-3
3.010560529E1,4.624410272E-1,-1.498104692E0,-2.375015616E-1
3.012549329E1,3.583362401E-1,-1.590766191E0,-3.228288293E-1
3.014538229E1,2.191103995E-1,-1.598667741E0,-2.493518442E-1
3.016527029E1,1.811278313E-1,-1.692785859E0,-8.646275848E-2
3.018515829E1,2.360987812E-1,-1.728566289E0,-2.840410359E-2
3.020504629E1,2.253624797E-1,-1.487825155E0,-1.401775479E-1
3.022493429E1,1.833885461E-1,-8.410458565E-1,-4.426007867E-1
3.024482329E1,4.139346629E-2,-3.113123775E-1,-6.889702678E-1
3.026471129E1,-8.698889613E-2,-1.215521693E-1,-6.439734101E-1
3.028459929E1,-2.207071185E-1,-9.618729353E-2,-4.515676200E-1
3.030448729E1,-4.073667526E-1,-1.938654333E-1,-1.450163126E-1
3.032437529E1,-9.079244137E-1,-8.267606497E-1,3.422086537E-1
3.034426329E1,-2.275755644E0,-2.094794512E0,9.680492878E-1
3.036415229E1,-3.806091070E0,-1.779796600E0,1.541126609E0
3.038404029E1,-2.915418148E0,-1.140147924E0,1.944957733E0
3.040392829E1,-1.342808962E0,-5.186994672E-1,1.925202847E0
3.042381629E1,-9.998028874E-1,3.973201513E-1,1.552234173E0
3.044370108E1,-1.243481755E0,6.520884633E-1,1.253606081E0
3.046359008E1,-1.404501796E0,2.687708475E-3,9.189837575E-1
3.048347808E1,-1.230957150E0,-8.949825168E-2,7.398069501E-1
3.050336608E1,-6.657094955E-1,2.790611982E-1,5.200256705E-1
