"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.544801846E1,-4.940862728E0,-8.474756731E0,4.976968608E-2
1.546790646E1,-4.940568613E0,-8.474933901E0,4.884139035E-2
1.548779546E1,-4.939953486E0,-8.475284734E0,5.036245671E-2
1.550768346E1,-4.939107394E0,-8.475767130E0,5.171263819E-2
1.552757146E1,-4.938364213E0,-8.476202747E0,5.137647810E-2
1.554745946E1,-4.938112782E0,-8.476362376E0,4.917508821E-2
1.556734746E1,-4.938267733E0,-8.476284024E0,4.716725942E-2
1.558723546E1,-4.938274165E0,-8.476280515E0,4.712262872E-2
1.560712346E1,-4.938520918E0,-8.476134335E0,4.743496596E-2
1.562701246E1,-4.938447828E0,-8.476179943E0,4.678750103E-2
1.564690046E1,-4.937899359E0,-8.476502125E0,4.681267604E-2
1.566678846E1,-4.937101214E0,-8.476957623E0,4.794379250E-2
1.568667646E1,-4.936062164E0,-8.477560471E0,4.826670955E-2
1.570656446E1,-4.934907339E0,-8.478232901E0,4.850083115E-2
1.572645246E1,-4.934144277E0,-8.478672026E0,4.928696645E-2
1.574634046E1,-4.933444365E0,-8.479074315E0,5.029140847E-2
1.576622946E1,-4.932950860E0,-8.479359074E0,5.061374994E-2
1.578611746E1,-4.932663177E0,-8.479524550E0,5.086212412E-2
1.580600546E1,-4.932157393E0,-8.479814572E0,5.176568340E-2
1.582589346E1,-4.931486717E0,-8.480197565E0,5.293678933E-2
1.584578146E1,-4.930679217E0,-8.480654233E0,5.477262318E-2
1.586566946E1,-4.929828447E0,-8.481138967E0,5.628600593E-2
1.588555746E1,-4.928660173E0,-8.481813735E0,5.720995737E-2
1.590544646E1,-4.927297772E0,-8.482598432E0,5.786239243E-2
1.592533446E1,-4.925735981E0,-8.483504165E0,5.824845941E-2
1.594522246E1,-4.924240848E0,-8.484366045E0,5.928738173E-2
1.596511046E1,-4.923046846E0,-8.485044907E0,6.115818467E-2
1.598499846E1,-4.922477912E0,-8.485356563E0,6.346320733E-2
1.600488646E1,-4.922228821E0,-8.485491634E0,6.471459827E-2
1.602477546E1,-4.922294894E0,-8.485453627E0,6.485320013E-2
1.604466346E1,-4.921760459E0,-8.485764114E0,6.451728672E-2
1.606455146E1,-4.920567627E0,-8.486468119E0,6.320363664E-2
1.608443946E1,-4.919882333E0,-8.486880932E0,6.105223586E-2
1.610432746E1,-4.920472902E0,-8.486539455E0,6.064453418E-2
1.612421546E1,-4.921755196E0,-8.485778732E0,6.297277668E-2
1.614410346E1,-4.922743376E0,-8.485185825E0,6.568950271E-2
1.616399246E1,-4.923500590E0,-8.484737928E0,6.676233888E-2
1.618388046E1,-4.923685362E0,-8.484645542E0,6.504866615E-2
1.620376846E1,-4.923357334E0,-8.484859550E0,6.177151648E-2
1.622365646E1,-4.922728173E0,-8.485253652E0,5.781104200E-2
1.624354446E1,-4.922169764E0,-8.485595130E0,5.492049378E-2
1.626343246E1,-4.921767476E0,-8.485819078E0,5.637821835E-2
1.628332046E1,-4.921670412E0,-8.485847729E0,6.044729572E-2
1.630320946E1,-4.921740578E0,-8.485775224E0,6.459743012E-2
1.632309746E1,-4.921790864E0,-8.485727862E0,6.698297534E-2
1.634298546E1,-4.921424244E0,-8.485955903E0,6.503729606E-2
1.636287346E1,-4.921120774E0,-8.486157632E0,6.177741394E-2
1.638276146E1,-4.920099265E0,-8.486767496E0,5.922282024E-2
1.640264946E1,-4.918727508E0,-8.487571489E0,5.810453111E-2
1.642253846E1,-4.917034739E0,-8.488544465E0,5.909637877E-2
1.644242721E1,-4.915200468E0,-8.489586439E0,6.177303310E-2
1.646231521E1,-4.913480802E0,-8.490555907E0,6.513933911E-2
1.648220321E1,-4.911750610E0,-8.491534147E0,6.825939054E-2
1.650209121E1,-4.909819275E0,-8.492639855E0,6.968575941E-2
1.652197921E1,-4.907927701E0,-8.493726268E0,7.047256623E-2
1.654186721E1,-4.906461804E0,-8.494562420E0,7.169824313E-2
1.656175621E1,-4.905769494E0,-8.494948336E0,7.334914965E-2
1.658164421E1,-4.905528588E0,-8.495072882E0,7.510812916E-2
1.660153221E1,-4.905225118E0,-8.495224909E0,7.747516885E-2
1.662142021E1,-4.904298042E0,-8.495738295E0,7.996865915E-2
1.664130821E1,-4.903427976E0,-8.496236477E0,8.035471243E-2
1.666119621E1,-4.902743852E0,-8.496643444E0,7.921025701E-2
1.668108421E1,-4.902336886E0,-8.496863299E0,8.060574071E-2
1.670097321E1,-4.902150067E0,-8.496939898E0,8.387628942E-2
1.672086121E1,-4.902283968E0,-8.496834648E0,8.678444780E-2
1.674074921E1,-4.902676316E0,-8.496589649E0,8.854324459E-2
1.676063721E1,-4.903054047E0,-8.496377980E0,8.789311644E-2
1.678052521E1,-4.903106672E0,-8.496369209E0,8.579834229E-2
1.680041321E1,-4.902457338E0,-8.496759219E0,8.434046698E-2
1.682030221E1,-4.900956358E0,-8.497625191E0,8.427015421E-2
1.684019021E1,-4.899215642E0,-8.498623311E0,8.489849235E-2
1.686007821E1,-4.897435457E0,-8.499643650E0,8.548135011E-2
1.687996621E1,-4.895640654E0,-8.500678607E0,8.531862393E-2
1.689985421E1,-4.894498108E0,-8.501322970E0,8.663358050E-2
1.691974221E1,-4.894087341E0,-8.501536394E0,8.881556952E-2
1.693963021E1,-4.894035301E0,-8.501563291E0,8.906079627E-2
1.695951921E1,-4.894492846E0,-8.501328818E0,8.641322270E-2
1.697940721E1,-4.894731997E0,-8.501228245E0,8.252200118E-2
1.699929521E1,-4.894199900E0,-8.501567969E0,7.901730803E-2
1.701918321E1,-4.893269901E0,-8.502115268E0,7.779632717E-2
1.703907121E1,-4.891891712E0,-8.502892363E0,7.946017980E-2
1.705895921E1,-4.890548607E0,-8.503642561E0,8.189579180E-2
1.707884721E1,-4.889467164E0,-8.504247748E0,8.353777218E-2
1.709873621E1,-4.888806136E0,-8.504624893E0,8.401508770E-2
1.711862421E1,-4.888007991E0,-8.505073959E0,8.484935747E-2
1.713851221E1,-4.886637404E0,-8.505855732E0,8.551900070E-2
1.715840021E1,-4.883964934E0,-8.507390041E0,8.546173453E-2
1.717828821E1,-4.880408657E0,-8.509421364E0,8.634583354E-2
1.719817621E1,-4.876965232E0,-8.511381935E0,8.761557469E-2
1.721806521E1,-4.874167340E0,-8.512968870E0,8.933874001E-2
1.723795321E1,-4.872557893E0,-8.513874019E0,9.065361436E-2
1.725784121E1,-4.871644558E0,-8.514375710E0,9.268119120E-2
1.727772921E1,-4.870758120E0,-8.514850504E0,9.558897500E-2
1.729761721E1,-4.869964653E0,-8.515273842E0,9.825150465E-2
1.731750521E1,-4.869087863E0,-8.515761500E0,9.941441534E-2
1.733739421E1,-4.868002328E0,-8.516384813E0,9.922216985E-2
1.735728221E1,-4.866884048E0,-8.517042040E0,9.765056619E-2
1.737717021E1,-4.866001410E0,-8.517563027E0,9.613497703E-2
1.739705821E1,-4.865150056E0,-8.518056532E0,9.567893989E-2
1.741694621E1,-4.864031484E0,-8.518680430E0,9.690103537E-2
1.743683421E1,-4.862934546E0,-8.519280939E0,9.898387754E-2
1.745672221E1,-4.861491161E0,-8.520091363E0,1.003033748E-1
1.747661121E1,-4.859993396E0,-8.520933947E0,1.011545193E-1
1.749649921E1,-4.858216428E0,-8.521931482E0,1.026730504E-1
1.751638721E1,-4.856699660E0,-8.522773481E0,1.044160231E-1
1.753627521E1,-4.855510336E0,-8.523450589E0,1.045245895E-1
1.755616321E1,-4.854179802E0,-8.524209557E0,1.044152283E-1
1.757605121E1,-4.852641400E0,-8.525074360E0,1.052280826E-1
1.759594021E1,-4.850681413E0,-8.526168959E0,1.069095043E-1
1.761582821E1,-4.848997415E0,-8.527108607E0,1.083540224E-1
1.763571621E1,-4.847706350E0,-8.527830153E0,1.092352069E-1
1.765560421E1,-4.846769041E0,-8.528371021E0,1.087296420E-1
1.767549221E1,-4.846139588E0,-8.528731794E0,1.084044272E-1
1.769538021E1,-4.845918271E0,-8.528848738E0,1.091724498E-1
1.771526821E1,-4.845680582E0,-8.528976792E0,1.097383781E-1
1.773515721E1,-4.845111063E0,-8.529299558E0,1.097460891E-1
1.775504521E1,-4.843921447E0,-8.529980174E0,1.093164284E-1
1.777493321E1,-4.842629797E0,-8.530726279E0,1.083210678E-1
1.779482121E1,-4.842361702E0,-8.530904619E0,1.063141115E-1
1.781470921E1,-4.842511976E0,-8.530837961E0,1.047862158E-1
1.783459721E1,-4.842903739E0,-8.530603487E0,1.057930789E-1
1.785448621E1,-4.843936942E0,-8.529986606E0,1.083168012E-1
1.787437421E1,-4.845002597E0,-8.529355107E0,1.101784176E-1
1.789426221E1,-4.846204492E0,-8.528679169E0,1.096937656E-1
1.791415021E1,-4.847431531E0,-8.528014340E0,1.070576216E-1
1.793403821E1,-4.848434620E0,-8.527493938E0,1.030794410E-1
1.795392621E1,-4.848791301E0,-8.527324954E0,1.002796845E-1
1.797381421E1,-4.848388720E0,-8.527572291E0,9.879480234E-2
1.799370321E1,-4.847921235E0,-8.527834831E0,9.910326124E-2
1.801359121E1,-4.848064784E0,-8.527744784E0,9.969365643E-2
1.803347921E1,-4.848703885E0,-8.527379333E0,1.000018412E-1
1.805336721E1,-4.849573366E0,-8.526874718E0,1.009080318E-1
1.807325521E1,-4.850474714E0,-8.526356070E0,1.012911980E-1
1.809314321E1,-4.851182519E0,-8.525963137E0,1.004156505E-1
1.811303221E1,-4.851724556E0,-8.525655574E0,1.003285453E-1
1.813292021E1,-4.851843255E0,-8.525577221E0,1.012333105E-1
1.815280821E1,-4.851815773E0,-8.525591254E0,1.013058160E-1
1.817269621E1,-4.851624861E0,-8.525702351E0,1.012536753E-1
1.819258421E1,-4.851390388E0,-8.525835083E0,1.013960002E-1
1.821247221E1,-4.851944119E0,-8.525521088E0,1.012175687E-1
1.823236121E1,-4.853361484E0,-8.524724697E0,1.002466934E-1
1.825224921E1,-4.855050745E0,-8.523771601E0,9.950440764E-2
1.827213721E1,-4.856356721E0,-8.523028420E0,9.942985564E-2
1.829202521E1,-4.857712690E0,-8.522258341E0,9.923571895E-2
1.831191321E1,-4.858307936E0,-8.521921542E0,9.900567669E-2
1.833180121E1,-4.857775548E0,-8.522233783E0,9.829114694E-2
1.835169021E1,-4.857062480E0,-8.522651859E0,9.724425780E-2
1.837157821E1,-4.856709308E0,-8.522855342E0,9.700538076E-2
1.839146621E1,-4.856590025E0,-8.522903289E0,9.858376354E-2
1.841135421E1,-4.856880339E0,-8.522710916E0,1.011361189E-1
1.843124221E1,-4.857226786E0,-8.522502170E0,1.021591166E-1
1.845112958E1,-4.857691932E0,-8.522228521E0,1.027493657E-1
1.847101858E1,-4.858194501E0,-8.521934990E0,1.034265555E-1
1.849090658E1,-4.858500895E0,-8.521765421E0,1.029313602E-1
1.851079458E1,-4.858627779E0,-8.521712211E0,1.013558554E-1
1.853068258E1,-4.858547965E0,-8.521775946E0,9.980449772E-2
1.855057058E1,-4.858183683E0,-8.521995217E0,9.881406161E-2
1.857045858E1,-4.857717075E0,-8.522275298E0,9.740469078E-2
1.859034658E1,-4.857320342E0,-8.522530822E0,9.503142471E-2
1.861023558E1,-4.857941024E0,-8.522174726E0,9.513005993E-2
1.863012358E1,-4.859279451E0,-8.521410495E0,9.527307004E-2
1.865001158E1,-4.860571101E0,-8.520721693E0,9.092214773E-2
1.866989958E1,-4.861675933E0,-8.520139895E0,8.627328238E-2
1.868978758E1,-4.862197212E0,-8.519856305E0,8.480312792E-2
1.870967558E1,-4.862815555E0,-8.519497286E0,8.528283714E-2
1.872956458E1,-4.862972553E0,-8.519403146E0,8.567780742E-2
1.874945258E1,-4.862890399E0,-8.519445246E0,8.627432392E-2
1.876934058E1,-4.862926067E0,-8.519428874E0,8.593954341E-2
1.878922858E1,-4.862630491E0,-8.519597273E0,8.589823832E-2
1.880911658E1,-4.862617042E0,-8.519589087E0,8.744785096E-2
1.882900458E1,-4.862311525E0,-8.519754564E0,8.844918665E-2
1.884889358E1,-4.861851642E0,-8.520020612E0,8.804485168E-2
1.886878158E1,-4.860813468E0,-8.520621706E0,8.712398831E-2
1.888866958E1,-4.859148766E0,-8.521563107E0,8.802912815E-2
1.890855758E1,-4.857750989E0,-8.522348388E0,8.927442977E-2
1.892844558E1,-4.857400741E0,-8.522560058E0,8.791505263E-2
1.894833358E1,-4.858304721E0,-8.522060121E0,8.655367465E-2
1.896822258E1,-4.859603679E0,-8.521316355E0,8.680303099E-2
1.898811058E1,-4.861152022E0,-8.520429917E0,8.708725135E-2
1.900799858E1,-4.862852977E0,-8.519455771E0,8.731437000E-2
1.902788658E1,-4.864474118E0,-8.518543605E0,8.603655238E-2
1.904777458E1,-4.865702325E0,-8.517872345E0,8.302466987E-2
1.906766258E1,-4.866588179E0,-8.517389365E0,8.078066382E-2
1.908755158E1,-4.867656173E0,-8.516797627E0,7.849731697E-2
1.910743958E1,-4.868246741E0,-8.516467259E0,7.782897108E-2
1.912732758E1,-4.868517760E0,-8.516318155E0,7.738945233E-2
1.914721558E1,-4.868828539E0,-8.516152094E0,7.602567607E-2
1.916710358E1,-4.869042840E0,-8.516042166E0,7.431789624E-2
1.918699158E1,-4.869462377E0,-8.515805354E0,7.411863409E-2
1.920688058E1,-4.870038036E0,-8.515462707E0,7.561390875E-2
1.922676858E1,-4.870424244E0,-8.515232912E0,7.674545461E-2
1.924665658E1,-4.871134096E0,-8.514820098E0,7.733954086E-2
1.926654458E1,-4.871857689E0,-8.514414886E0,7.652402330E-2
1.928643258E1,-4.872075206E0,-8.514310806E0,7.419889627E-2
1.930632058E1,-4.872287460E0,-8.514217250E0,7.089461186E-2
1.932620958E1,-4.873094668E0,-8.513775201E0,6.843672106E-2
1.934609758E1,-4.875063133E0,-8.512659552E0,6.700614950E-2
1.936598558E1,-4.877448505E0,-8.511304168E0,6.558999041E-2
1.938587358E1,-4.880132669E0,-8.509780383E0,6.372923280E-2
1.940576158E1,-4.882891385E0,-8.508208652E0,6.206807081E-2
1.942564958E1,-4.885453050E0,-8.506742755E0,6.135588451E-2
1.944553896E1,-4.887042324E0,-8.505831174E0,6.145759409E-2
1.946542696E1,-4.887160145E0,-8.505776210E0,5.957167061E-2
1.948531496E1,-4.886714880E0,-8.506050444E0,5.676289662E-2
1.950520296E1,-4.885679630E0,-8.506649199E0,5.625130179E-2
1.952509096E1,-4.884119008E0,-8.507533883E0,5.774628866E-2
1.954497896E1,-4.883506220E0,-8.507865420E0,6.084402930E-2
1.956486696E1,-4.883567616E0,-8.507816888E0,6.254401132E-2
1.958475596E1,-4.884272498E0,-8.507413430E0,6.234324626E-2
1.960464396E1,-4.885575257E0,-8.506673173E0,6.160353694E-2
1.962453196E1,-4.886885618E0,-8.505929407E0,5.998726146E-2
1.964441996E1,-4.887706275E0,-8.505469816E0,5.827237361E-2
1.966430796E1,-4.888230186E0,-8.505178624E0,5.696489508E-2
1.968419596E1,-4.888709950E0,-8.504907898E0,5.621807316E-2
1.970408496E1,-4.889385595E0,-8.504524321E0,5.526595916E-2
1.972397296E1,-4.890172046E0,-8.504077594E0,5.469501510E-2
1.974386096E1,-4.890869911E0,-8.503672382E0,5.512793746E-2
1.976374896E1,-4.891287402E0,-8.503430307E0,5.542553790E-2
1.978363696E1,-4.891544095E0,-8.503282372E0,5.555705914E-2
1.980352496E1,-4.891476852E0,-8.503320379E0,5.573568244E-2
1.982341396E1,-4.890917273E0,-8.503639637E0,5.609265039E-2
1.984330196E1,-4.890449496E0,-8.503910363E0,5.598159897E-2
1.986318996E1,-4.889892841E0,-8.504233130E0,5.554147265E-2
1.988307796E1,-4.889733797E0,-8.504330778E0,5.448063242E-2
1.990296596E1,-4.890128776E0,-8.504110923E0,5.315075631E-2
1.992285396E1,-4.890993580E0,-8.503622680E0,5.199792292E-2
1.994274296E1,-4.892388141E0,-8.502827459E0,5.049413783E-2
1.996263096E1,-4.894123887E0,-8.501842788E0,4.856200308E-2
1.998251896E1,-4.896016923E0,-8.500763392E0,4.617056496E-2
2.000240696E1,-4.897503870E0,-8.499918469E0,4.403838691E-2
2.002229496E1,-4.898342653E0,-8.499447184E0,4.182909871E-2
2.004218396E1,-4.898863640E0,-8.499154823E0,3.978656121E-2
2.006207196E1,-4.898890244E0,-8.499140205E0,3.993433588E-2
2.008195996E1,-4.898780317E0,-8.499193414E0,4.202562911E-2
2.010184796E1,-4.898412234E0,-8.499396898E0,4.387304775E-2
2.012173596E1,-4.898381244E0,-8.499403329E0,4.592879173E-2
2.014162396E1,-4.898762190E0,-8.499171195E0,4.824631282E-2
2.016151196E1,-4.899279377E0,-8.498871233E0,4.864448993E-2
2.018140096E1,-4.899740722E0,-8.498616294E0,4.661078721E-2
2.020128896E1,-4.899966424E0,-8.498500519E0,4.422573536E-2
2.022117696E1,-4.899733121E0,-8.498637929E0,4.345016615E-2
2.024106496E1,-4.900100618E0,-8.498423336E0,4.365585110E-2
2.026095296E1,-4.901207204E0,-8.497784820E0,4.411630563E-2
2.028084196E1,-4.902509086E0,-8.497033453E0,4.404034208E-2
2.030072996E1,-4.904029070E0,-8.496157540E0,4.393224168E-2
2.032061796E1,-4.905234473E0,-8.495460552E0,4.381191237E-2
2.034050596E1,-4.906230254E0,-8.494887525E0,4.349722254E-2
2.036039396E1,-4.906488701E0,-8.494735497E0,4.407879665E-2
2.038028196E1,-4.906299836E0,-8.494837824E0,4.525517422E-2
2.040017096E1,-4.905949588E0,-8.495041307E0,4.505207027E-2
2.042005896E1,-4.905867727E0,-8.495097440E0,4.309725471E-2
2.043994683E1,-4.905993442E0,-8.495033705E0,4.149179202E-2
2.045983483E1,-4.906288142E0,-8.494867644E0,4.091447997E-2
2.047972283E1,-4.906795680E0,-8.494575868E0,4.090115929E-2
2.049961083E1,-4.907436535E0,-8.494204570E0,4.060856096E-2
2.051949983E1,-4.907817189E0,-8.493983545E0,4.086606686E-2
2.053938783E1,-4.907641772E0,-8.494081194E0,4.157740348E-2
2.055927583E1,-4.906367664E0,-8.494816774E0,4.167138834E-2
2.057916383E1,-4.904750324E0,-8.495752328E0,4.161824720E-2
2.059905183E1,-4.903168360E0,-8.496666248E0,4.147112120E-2
2.061894083E1,-4.901822331E0,-8.497436326E0,4.260210975E-2
2.063882883E1,-4.900632422E0,-8.498111680E0,4.488363848E-2
2.065871683E1,-4.899902982E0,-8.498519230E0,4.712399459E-2
2.067860483E1,-4.899462979E0,-8.498764229E0,4.865811668E-2
2.069849283E1,-4.899163309E0,-8.498925027E0,5.062032348E-2
2.071838083E1,-4.898626535E0,-8.499230252E0,5.142617944E-2
2.073826983E1,-4.897951766E0,-8.499629032E0,4.989234970E-2
2.075815783E1,-4.896701632E0,-8.500355256E0,4.871282469E-2
2.077804583E1,-4.895174339E0,-8.501233508E0,4.875428054E-2
2.079793383E1,-4.893813692E0,-8.502021713E0,4.850828178E-2
2.081782183E1,-4.892610919E0,-8.502708760E0,4.910467951E-2
2.083771083E1,-4.891402300E0,-8.503398147E0,4.997934074E-2
2.085759883E1,-4.890283143E0,-8.504036078E0,5.104218639E-2
2.087748683E1,-4.889099082E0,-8.504719033E0,5.067956309E-2
2.089737483E1,-4.888358824E0,-8.505147049E0,5.004285612E-2
2.091726283E1,-4.888553244E0,-8.505026597E0,5.172090651E-2
2.093715183E1,-4.888856130E0,-8.504834808E0,5.456012714E-2
2.095703983E1,-4.889660999E0,-8.504370539E0,5.492731401E-2
2.097692783E1,-4.890826349E0,-8.503696940E0,5.524299514E-2
2.099681583E1,-4.891842303E0,-8.503113973E0,5.511539336E-2
2.101670383E1,-4.892231728E0,-8.502904058E0,5.291267870E-2
2.103659183E1,-4.892208923E0,-8.502930370E0,5.050020432E-2
2.105648083E1,-4.892279090E0,-8.502883592E0,5.168185351E-2
2.107636883E1,-4.892161561E0,-8.502937387E0,5.382344192E-2
2.109625683E1,-4.892676701E0,-8.502639763E0,5.426457323E-2
2.111614483E1,-4.893342114E0,-8.502271389E0,5.182375812E-2
2.113603283E1,-4.893662541E0,-8.502114099E0,4.714256407E-2
2.115592183E1,-4.893313755E0,-8.502336293E0,4.318996963E-2
2.117580983E1,-4.892165069E0,-8.502992350E0,4.398393472E-2
2.119569783E1,-4.890929845E0,-8.503663611E0,5.097360495E-2
2.121558583E1,-4.889807764E0,-8.504260027E0,5.874486975E-2
2.123547383E1,-4.888645923E0,-8.504892696E0,6.370858482E-2
2.125536283E1,-4.887434087E0,-8.505579159E0,6.492810844E-2
2.127525083E1,-4.886694707E0,-8.506004251E0,6.492689788E-2
2.129513883E1,-4.886127527E0,-8.506327602E0,6.539004304E-2
2.131502683E1,-4.885535789E0,-8.506660894E0,6.624005461E-2
2.133491483E1,-4.885382884E0,-8.506743339E0,6.676015531E-2
2.135480283E1,-4.885260092E0,-8.506808243E0,6.756207809E-2
2.137469183E1,-4.884722148E0,-8.507109960E0,6.838238306E-2
2.139457983E1,-4.884135965E0,-8.507433895E0,6.988099246E-2
2.141446783E1,-4.883430499E0,-8.507818058E0,7.232482254E-2
2.143435583E1,-4.882468047E0,-8.508349569E0,7.473662997E-2
2.145424342E1,-4.881678380E0,-8.508784018E0,7.691295907E-2
2.147413242E1,-4.880544021E0,-8.509431304E0,7.735361986E-2
2.149402042E1,-4.879716640E0,-8.509914869E0,7.645328569E-2
2.151390842E1,-4.878781085E0,-8.510450474E0,7.631318092E-2
2.153379642E1,-4.878005159E0,-8.510891939E0,7.675727695E-2
2.155368442E1,-4.877571588E0,-8.511134598E0,7.737618646E-2
2.157357242E1,-4.877704613E0,-8.511052153E0,7.799182517E-2
2.159346142E1,-4.878098715E0,-8.510825281E0,7.827120331E-2
2.161334942E1,-4.878396631E0,-8.510649279E0,7.866587210E-2
2.163323742E1,-4.879030761E0,-8.510289676E0,7.850089839E-2
2.165312542E1,-4.879200623E0,-8.510177994E0,7.980085320E-2
2.167301342E1,-4.879352358E0,-8.510079761E0,8.090101596E-2
2.169290242E1,-4.879059412E0,-8.510263363E0,7.950121994E-2
2.171279042E1,-4.878869086E0,-8.510386155E0,7.814315842E-2
2.173267842E1,-4.878516499E0,-8.510569757E0,7.977859723E-2
2.175256642E1,-4.878404817E0,-8.510608349E0,8.257014935E-2
2.177245442E1,-4.878355700E0,-8.510617704E0,8.442661291E-2
2.179234242E1,-4.878353654E0,-8.510614196E0,8.482281659E-2
2.181223142E1,-4.878292550E0,-8.510643432E0,8.546549868E-2
2.183211942E1,-4.877997558E0,-8.510814171E0,8.535243728E-2
2.185200742E1,-4.877839683E0,-8.510893693E0,8.628501336E-2
2.187189542E1,-4.877442657E0,-8.511105947E0,8.778033827E-2
2.189178342E1,-4.876981312E0,-8.511355623E0,8.933952573E-2
2.191167242E1,-4.876433136E0,-8.511655000E0,9.068221089E-2
2.193156042E1,-4.875536757E0,-8.512163123E0,9.113040911E-2
2.195144842E1,-4.874693881E0,-8.512647858E0,9.098964653E-2
2.197133642E1,-4.873842819E0,-8.513125575E0,9.205952254E-2
2.199122442E1,-4.873223599E0,-8.513451850E0,9.445375635E-2
2.201111242E1,-4.873346390E0,-8.513367650E0,9.572850418E-2
2.203100142E1,-4.873208396E0,-8.513452435E0,9.524357814E-2
2.205088942E1,-4.872999943E0,-8.513578150E0,9.471937526E-2
2.207077742E1,-4.872960767E0,-8.513603877E0,9.440103091E-2
2.209066542E1,-4.873351653E0,-8.513397471E0,9.292917710E-2
2.211055342E1,-4.874130210E0,-8.512980564E0,9.010130829E-2
2.213044142E1,-4.875280649E0,-8.512349065E0,8.758132280E-2
2.215033042E1,-4.876255965E0,-8.511807028E0,8.588588607E-2
2.217021842E1,-4.877001193E0,-8.511394215E0,8.454574079E-2
2.219010642E1,-4.877459907E0,-8.511142200E0,8.339156438E-2
2.220999442E1,-4.877292969E0,-8.511232831E0,8.389731199E-2
2.222988242E1,-4.877066097E0,-8.511352115E0,8.494990217E-2
2.224977142E1,-4.876881617E0,-8.511470813E0,8.370604408E-2
2.226965942E1,-4.877042123E0,-8.511395384E0,8.185324416E-2
2.228954742E1,-4.877663682E0,-8.511038119E0,8.205069733E-2
2.230943542E1,-4.878733138E0,-8.510418899E0,8.263033913E-2
2.232932342E1,-4.880389362E0,-8.509474574E0,8.232186195E-2
2.234921142E1,-4.882061081E0,-8.508524986E0,8.125504659E-2
2.236910042E1,-4.883200118E0,-8.507878869E0,8.034644410E-2
2.238898842E1,-4.883646846E0,-8.507630947E0,7.952815368E-2
2.240887642E1,-4.883857053E0,-8.507516341E0,7.876206793E-2
2.242876442E1,-4.884211394E0,-8.507322798E0,7.783712064E-2
2.244865242E1,-4.884356697E0,-8.507246785E0,7.699785333E-2
2.246854142E1,-4.884521881E0,-8.507154983E0,7.650498330E-2
2.248842942E1,-4.884613975E0,-8.507104697E0,7.634376003E-2
2.250831742E1,-4.884795823E0,-8.506990677E0,7.725203362E-2
2.252820542E1,-4.885240212E0,-8.506727552E0,7.827229053E-2
2.254809342E1,-4.885804760E0,-8.506411217E0,7.742310123E-2
2.256798142E1,-4.886067300E0,-8.506272054E0,7.620344970E-2
2.258787042E1,-4.886067008E0,-8.506279070E0,7.543010975E-2
2.260775842E1,-4.886015553E0,-8.506307137E0,7.544907209E-2
2.262764642E1,-4.886182783E0,-8.506207150E0,7.596231601E-2
2.264753442E1,-4.886614600E0,-8.505962151E0,7.551992846E-2
2.266742242E1,-4.886935027E0,-8.505789658E0,7.429299076E-2
2.268731042E1,-4.887049925E0,-8.505729432E0,7.362111827E-2
2.270719942E1,-4.887313342E0,-8.505576235E0,7.395915586E-2
2.272708742E1,-4.887904203E0,-8.505234758E0,7.395682611E-2
2.274697542E1,-4.888832741E0,-8.504706754E0,7.340091578E-2
2.276686342E1,-4.889785837E0,-8.504176996E0,7.109540433E-2
2.278675142E1,-4.890457098E0,-8.503817977E0,6.796369045E-2
2.280663942E1,-4.891400253E0,-8.503299329E0,6.484969180E-2
2.282652842E1,-4.892375861E0,-8.502764309E0,6.110412533E-2
2.284641642E1,-4.894066876E0,-8.501822323E0,5.672522776E-2
2.286630442E1,-4.896524753E0,-8.500437702E0,5.191525791E-2
2.288619242E1,-4.900124592E0,-8.498386499E0,4.784528519E-2
2.290608042E1,-4.904954392E0,-8.495630706E0,4.220393264E-2
2.292596942E1,-4.910789913E0,-8.492281421E0,3.758548423E-2
2.294585742E1,-4.917021291E0,-8.488688307E0,3.386909218E-2
2.296574542E1,-4.924246695E0,-8.484523920E0,2.738393844E-2
2.298563342E1,-4.933244390E0,-8.479324576E0,1.593091149E-2
2.300552142E1,-4.943745405E0,-8.473221837E0,9.792233267E-4
2.302540942E1,-4.954528255E0,-8.466904505E0,-1.670368157E-2
2.304529842E1,-4.965131012E0,-8.460621087E0,-3.832858083E-2
2.306518642E1,-4.975536132E0,-8.454369829E0,-6.144684983E-2
2.308507442E1,-4.986763955E0,-8.447558407E0,-8.388376289E-2
2.310496242E1,-4.999268226E0,-8.439916096E0,-1.060151818E-1
2.312485042E1,-5.012121575E0,-8.432027618E0,-1.250884886E-1
2.314473942E1,-5.026074786E0,-8.423488929E0,-1.396596861E-1
2.316462742E1,-5.040711536E0,-8.414505851E0,-1.530034981E-1
2.318451542E1,-5.055482188E0,-8.405307012E0,-1.704381136E-1
2.320440342E1,-5.068661227E0,-8.396688800E0,-2.009982025E-1
2.322429142E1,-5.077915031E0,-8.389902522E0,-2.457983994E-1
2.324417942E1,-5.079714219E0,-8.387187075E0,-2.961461787E-1
2.326406842E1,-5.072733813E0,-8.389724767E0,-3.406050626E-1
2.328395642E1,-5.058151442E0,-8.397044311E0,-3.753192510E-1
2.330384442E1,-5.041053599E0,-8.406014525E0,-4.035060830E-1
2.332373242E1,-5.022631361E0,-8.416055948E0,-4.234068988E-1
2.334362042E1,-5.002161428E0,-8.428074315E0,-4.266883196E-1
