"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.148830366E2,-4.271517334E0,-1.001357666E1,2.620600433E0
1.149029266E2,-3.829486542E0,-7.189998322E0,-2.103126526E-1
1.149228156E2,-1.603764954E0,-7.687713318E0,7.186555481E-1
1.149427046E2,-1.171164551E0,-7.549850006E0,-1.194815369E0
1.149625946E2,-9.605525208E-1,-8.106542358E0,1.829645233E0
1.149824836E2,-5.664221191E-1,-8.884474640E0,-1.801503754E0
1.150023736E2,4.972659302E-1,-8.816665649E0,-2.555186462E0
1.150222626E2,8.358618164E-1,-9.269623718E0,-1.800605621E0
1.150421526E2,9.026229858E-2,-8.784632263E0,-9.930349731E-1
1.150620416E2,-2.181862793E0,-1.094987961E1,-1.433269501E0
1.150819316E2,-4.069886627E0,-1.319925201E1,-6.167175293E-1
1.151018206E2,-9.393715668E0,-6.432573395E0,-7.072492676E0
1.151217096E2,-1.542856613E1,-1.684821396E1,-1.746418304E1
1.151415996E2,-1.291484344E1,-1.791504547E1,-4.862787781E0
1.151614886E2,-6.537505188E0,-1.892963562E1,5.866300964E-1
1.151813786E2,-3.715723114E0,-2.130145340E1,1.576970673E0
1.152012676E2,-1.898052979E0,-2.112482071E1,-4.534071350E0
1.152211576E2,-1.379531250E0,-2.166265228E1,-8.812174988E-1
1.152410466E2,-1.921853485E0,-2.005619293E1,3.140918427E0
1.152609366E2,-4.031117249E-1,-1.656649979E1,4.314028931E0
1.152808256E2,-8.677455139E-1,-1.433598816E1,1.258418106E1
1.153007146E2,-6.918612671E-1,-1.311407913E1,1.187555466E1
1.153206046E2,1.468745728E0,-8.250692596E0,3.835025024E0
1.153404936E2,3.223396912E0,-7.529192963E0,-9.759704590E-1
1.153603836E2,2.559677124E-1,-5.991440735E0,-2.194137268E0
1.153802726E2,-1.332229614E-1,-3.641477509E0,5.294789429E0
1.154001626E2,-8.577163696E-1,-1.446142731E0,1.119971008E1
1.154200516E2,-1.370100861E0,2.055974579E0,2.593656464E0
1.154399416E2,9.580078125E-2,4.852010193E0,2.169738007E0
1.154598306E2,1.861678619E0,2.236948242E0,7.642207947E0
1.154797196E2,1.079255676E0,-1.679507446E0,3.678750000E0
1.154996096E2,5.050497437E-1,-4.044888611E0,-1.341809692E0
1.155194986E2,-8.545729065E-1,-1.081306412E1,-3.678031494E1
1.155393886E2,-3.585344238E0,-3.150124283E1,-2.002415955E1
1.155592776E2,-1.144549896E1,-2.161699722E1,-4.417314148E0
1.155791676E2,-4.960833893E0,-8.575816498E0,-2.100881195E1
1.155990566E2,-3.576063538E-1,-1.024200165E1,9.009464722E0
1.156189456E2,1.469793549E0,-9.529333649E0,1.778915726E1
1.156388356E2,6.546785889E0,-1.138412659E1,4.459526367E0
1.156587246E2,8.378826141E0,-1.245395187E1,2.699785767E0
1.156786146E2,6.022426300E0,-9.655670929E0,-4.261637878E-1
1.156985036E2,4.834646301E0,-7.764054565E0,-2.221081238E0
1.157183936E2,4.773273926E0,-8.610993347E0,-1.571282501E0
1.157382826E2,3.574416962E0,-9.274862823E0,6.655160522E-1
1.157581726E2,1.447190552E0,-9.881850586E0,2.318528595E0
1.157780616E2,-5.601351929E-1,-1.246263382E1,2.885998535E0
1.157979506E2,-1.742975464E0,-1.298804123E1,3.429667969E0
1.158178406E2,-2.108665009E0,-1.067909271E1,4.471501465E0
1.158377296E2,-2.137554932E0,-7.981252899E0,2.368524628E0
1.158576196E2,-3.289559326E0,-6.890171814E0,-3.095562744E-1
1.158775087E2,-3.615731049E0,-7.001839600E0,-2.102677460E0
1.158973987E2,-4.432432709E0,-6.877747650E0,-2.385439453E0
1.159172877E2,-4.215384064E0,-6.661597137E0,-2.415526886E0
1.159371777E2,-3.035537567E0,-7.670499115E0,-7.044351196E-1
1.159570667E2,-2.742896118E0,-7.947123871E0,2.546654205E0
1.159769557E2,-8.845106506E-1,-9.915530548E0,1.490151215E0
1.159968457E2,-1.318907318E0,-1.338636292E1,-1.718576202E0
1.160167347E2,-7.870632935E-1,-1.301064423E1,-2.800077209E0
1.160366247E2,-2.914888458E0,-1.499431915E1,-2.976560211E0
1.160565137E2,-1.280197815E1,-1.407328445E1,-4.799798767E1
1.160764037E2,-1.258657608E1,-2.163436111E1,-4.895270233E0
1.160962927E2,-5.759123840E0,-1.980321899E1,6.998696136E0
1.161161817E2,-1.767374725E0,-1.775757294E1,7.191794586E0
1.161360717E2,5.635780334E-1,-1.710777420E1,3.895948334E0
1.161559607E2,3.573069763E-1,-1.725536728E1,1.328188019E0
1.161758507E2,1.459465027E-1,-1.827220276E1,2.794688416E0
1.161957397E2,-9.910890198E-1,-1.812416061E1,2.600242767E0
1.162156297E2,-2.740501099E0,-1.611294296E1,2.252366180E0
1.162355187E2,-8.982820129E-1,-1.315539322E1,5.219945068E0
1.162554087E2,9.017248535E-1,-9.989776154E0,5.915997620E0
1.162752977E2,1.856289825E0,-6.839876404E0,-7.026388550E-1
1.162951867E2,1.732497253E0,-4.837640076E0,-4.454287262E0
1.163150767E2,1.269959106E0,-4.130959625E0,1.380279694E0
1.163349657E2,9.222322083E-1,-4.125720520E0,5.616620178E0
1.163548557E2,1.467248840E0,-2.995720367E0,5.367238770E0
1.163747447E2,2.492616577E0,-1.443747711E0,2.551593933E0
1.163946347E2,4.016597443E0,-6.783892822E-1,3.019820251E0
1.164145237E2,4.623884583E0,-9.178912354E-1,2.291434937E0
1.164344127E2,3.858376465E0,-2.610571289E0,-1.162632294E0
1.164543027E2,2.099533997E0,-5.517675934E0,-8.924740906E0
1.164741917E2,-5.240602112E0,-1.292726761E1,-2.420107361E1
1.164940817E2,-1.617072281E1,-1.776026733E1,-8.427924042E0
1.165139707E2,-1.672606796E1,-2.044553329E1,-9.357490997E0
1.165338607E2,-8.001311188E0,-1.226444595E1,-8.538394318E0
1.165537497E2,6.337820435E-1,-1.231474136E1,1.568677917E1
1.165736397E2,5.484894104E0,-1.054078033E1,7.330106964E0
1.165935287E2,4.917723541E0,-9.736053772E0,-4.370760956E0
1.166134177E2,5.915099487E0,-8.375982056E0,-5.756579132E0
1.166333077E2,5.230722656E0,-8.214018860E0,5.427713013E-1
1.166531967E2,4.547243958E0,-9.736802216E0,3.683090973E0
1.166730867E2,2.400108948E0,-1.085018692E1,5.785319366E0
1.166929757E2,7.388635254E-1,-1.178409485E1,4.324656830E0
1.167128657E2,-2.079176331E-1,-1.127829666E1,2.536475372E0
1.167327547E2,-5.626799011E-1,-1.129042145E1,3.219355316E0
1.167526437E2,-2.366578674E-1,-1.028960266E1,2.281854858E0
1.167725337E2,-5.155279541E-1,-9.680219879E0,4.477189636E-1
1.167924227E2,-8.406518555E-1,-9.287286987E0,-7.557783508E-1
1.168123127E2,-1.289418640E0,-8.817114716E0,-2.387984161E0
1.168322017E2,-2.897374878E0,-9.196575623E0,-1.930236053E0
1.168520917E2,-4.138444061E0,-9.179361420E0,-6.869215393E-1
1.168719803E2,-3.838916931E0,-8.204738159E0,-1.222208405E0
1.168918703E2,-2.491868134E0,-7.700287170E0,-3.036884766E0
1.169117593E2,-6.180647278E-1,-7.528444519E0,-3.814068604E0
1.169316483E2,-5.971083069E-1,-9.005572815E0,-1.005159760E0
1.169515383E2,-2.233505402E0,-1.213481552E1,1.897903290E0
1.169714273E2,-3.720213776E0,-1.403900574E1,-2.021246796E0
1.169913173E2,-5.527405701E0,-1.381971176E1,-1.090991272E1
1.170112063E2,-9.773026886E0,-1.661484924E1,-1.864223328E1
1.170310963E2,-1.033016830E1,-1.965442841E1,-4.385879517E-1
1.170509853E2,-5.660628662E0,-1.840946732E1,-1.910028076E-1
1.170708743E2,-1.278341675E-1,-1.948902237E1,6.096073151E0
1.170907643E2,1.851499786E0,-1.912108749E1,3.484304352E0
1.171106533E2,2.244432678E0,-1.891855865E1,2.209106140E0
1.171305433E2,2.484832764E0,-1.874207565E1,1.997745667E0
1.171504323E2,1.596130829E0,-1.777553558E1,1.572779388E0
1.171703223E2,1.065783691E0,-1.367660934E1,2.670147400E0
1.171902113E2,2.769840088E0,-1.142424316E1,6.153254242E0
1.172101013E2,3.961362305E0,-6.950646057E0,5.688171387E-1
1.172299903E2,2.738405457E0,-5.092260590E0,-6.270460510E-1
1.172498793E2,8.005352783E-1,-4.448150024E0,7.782316589E-1
1.172697693E2,8.038284302E-2,-3.686833191E0,6.216572571E0
1.172896583E2,6.033952332E-1,-2.646646271E0,5.830675049E0
1.173095483E2,2.428699493E0,-1.106199646E0,1.827699280E-1
1.173294373E2,2.797831879E0,4.562512207E-1,1.814526672E0
1.173493273E2,4.358187103E0,-5.769003296E-1,4.246219940E0
1.173692163E2,4.988975372E0,-2.901266785E0,2.659968567E0
1.173891053E2,3.088826752E0,-5.477559357E0,-2.758763123E0
1.174089953E2,-4.079017639E0,-1.133652557E1,-2.677736618E1
1.174288843E2,-1.391132126E1,-1.846200806E1,-1.050126251E1
1.174487743E2,-1.400188293E1,-1.919787781E1,-5.478307800E0
1.174686633E2,-6.970105591E0,-1.185444855E1,-4.478985901E0
1.174885533E2,-1.130449219E0,-1.431233734E1,1.475017685E1
1.175084423E2,3.881578217E0,-1.688578583E1,-1.492276794E1
1.175283313E2,4.874912567E0,-7.583679657E0,8.335266724E0
1.175482213E2,8.138725433E0,-7.157066803E0,-3.040776672E0
1.175681103E2,7.141648865E0,-7.497009888E0,-4.577481079E-1
1.175880003E2,5.613776093E0,-1.076067307E1,6.004912720E0
1.176078893E2,3.025658112E0,-1.149354904E1,7.050787811E0
1.176277793E2,1.124910736E0,-1.144609772E1,4.038751373E0
1.176476683E2,-1.362167358E-1,-1.220546860E1,3.128943329E0
1.176675583E2,-6.001020813E-1,-1.213526459E1,3.264112244E0
1.176874473E2,-2.577639771E-1,-1.081994980E1,2.871628418E0
1.177073363E2,2.305206299E-1,-1.025083328E1,5.818400574E-1
1.177272263E2,2.745291138E-1,-9.532177734E0,-2.399659882E0
1.177471153E2,-4.135899353E-1,-7.824977875E0,-6.774911499E0
1.177670053E2,-1.742526398E0,-7.751630402E0,-6.983128510E0
1.177868943E2,-3.156635742E0,-8.315507812E0,-2.064806213E0
1.178067843E2,-2.636467438E0,-8.241112518E0,4.989125061E-1
1.178266733E2,-1.645977173E0,-8.368347931E0,4.415817261E-2
1.178465623E2,-6.123765564E-1,-7.887547760E0,-2.260748749E0
1.178664523E2,1.990859985E-1,-9.314680023E0,-6.885681152E-1
1.178863420E2,-4.339476013E-1,-1.208796295E1,-1.114282837E0
1.179062320E2,-2.289938049E0,-1.358964020E1,-5.357509003E0
1.179261210E2,-4.884342957E0,-1.410367126E1,-1.414693130E1
1.179460110E2,-8.395291901E0,-1.790666290E1,-1.166913391E1
1.179659000E2,-8.006849670E0,-2.099563934E1,1.336720276E0
1.179857890E2,-2.827021179E0,-1.984049149E1,3.489393768E0
1.180056790E2,8.969348145E-1,-1.998254608E1,5.573809204E0
1.180255680E2,2.922821960E0,-1.952105576E1,2.996169434E0
1.180454580E2,2.940784607E0,-1.822654770E1,2.955454102E0
1.180653470E2,1.360670471E0,-1.688488770E1,3.192111969E0
1.180852370E2,1.389410706E0,-1.471200623E1,2.610571289E0
1.181051260E2,1.914818115E0,-1.317889435E1,2.378104706E0
1.181250160E2,3.995341644E0,-1.007958939E1,3.737877045E0
1.181449050E2,2.810405731E0,-6.649472351E0,-4.808001709E-1
1.181647940E2,1.337618408E0,-5.810916138E0,-2.437381439E0
1.181846840E2,1.334175568E0,-4.769831085E0,2.820883942E0
1.182045730E2,5.289999390E-1,-4.500690765E0,8.068521423E0
1.182244630E2,1.213975525E0,-3.787723389E0,7.473209381E0
1.182443520E2,2.129322052E0,-1.839075623E0,9.172924805E-1
1.182642420E2,3.833677826E0,-8.202941895E-2,7.048841858E-1
1.182841310E2,5.232369232E0,-4.180805969E-1,2.180964661E0
1.183040200E2,4.941673737E0,-1.626068573E0,-8.532257080E-2
1.183239100E2,3.198249207E0,-4.491559753E0,-5.115162964E0
1.183437990E2,-5.425467682E0,-1.379097153E1,-2.715562958E1
1.183636890E2,-1.684282516E1,-1.858774658E1,-1.181523010E1
1.183835780E2,-1.727737152E1,-1.851230347E1,-8.634045410E0
1.184034680E2,-4.690346375E0,-1.170835236E1,2.803070984E0
1.184233570E2,1.871408386E0,-1.190624084E1,1.892035492E1
1.184432460E2,5.682183838E0,-1.328951431E1,-5.414390717E0
1.184631360E2,2.990032196E0,-1.218181778E1,2.957849121E-1
1.184830250E2,4.583768005E0,-6.880442047E0,2.866539001E-1
1.185029150E2,7.591313782E0,-8.753646698E0,-1.621727600E0
1.185228040E2,7.002288666E0,-1.009710297E1,2.666405182E0
1.185426940E2,4.384682007E0,-1.098221237E1,5.949827271E0
1.185625830E2,2.217788086E0,-1.125479553E1,3.660338287E0
1.185824720E2,1.324745178E-1,-1.097652420E1,2.421364746E0
1.186023620E2,-8.836125183E-1,-1.053853500E1,2.650238800E0
1.186222510E2,-9.595046997E-1,-1.000594254E1,2.141446838E0
1.186421410E2,-5.989045715E-1,-8.790470123E0,6.643185425E-1
1.186620300E2,-1.001417542E-1,-7.946076050E0,-9.198371887E-1
1.186819200E2,-7.128176880E-1,-7.876171417E0,-1.541793823E0
1.187018090E2,-1.992207184E0,-8.337362366E0,-1.073118439E0
1.187216980E2,-3.157084808E0,-8.276888123E0,-1.322799225E0
1.187415880E2,-3.256927185E0,-8.518336029E0,-1.609752502E0
1.187614770E2,-1.832189941E0,-8.736582184E0,-1.551822968E0
1.187813670E2,-6.661148071E-1,-7.763006744E0,-2.921774139E0
1.188012560E2,-1.001118164E0,-9.411828003E0,-2.278112640E0
1.188211460E2,-2.295925598E0,-1.283760406E1,-7.291337585E-1
1.188410350E2,-3.115770721E0,-1.377495483E1,-3.551963654E0
1.188609240E2,-4.578828278E0,-1.361314133E1,-1.215367630E1
1.188808128E2,-8.897048492E0,-1.654045395E1,-1.543769714E1
1.189007018E2,-1.052027298E1,-1.965592529E1,-8.093669128E-1
1.189205918E2,-4.168830872E0,-1.933169952E1,2.267185364E0
1.189404808E2,-4.927752686E-1,-1.981504440E1,6.743925934E0
1.189603708E2,5.068460083E-1,-1.951312225E1,3.539838867E0
1.189802598E2,1.719025269E0,-1.941642334E1,1.940863953E0
1.190001488E2,1.959874420E0,-1.931209030E1,1.154549103E0
1.190200388E2,2.223625946E0,-1.606234818E1,1.868564301E0
1.190399278E2,2.088457031E0,-1.254750732E1,3.598067780E0
1.190598178E2,3.601809998E0,-1.085617447E1,2.696342926E0
1.190797068E2,3.353177032E0,-6.129304047E0,-2.650837555E0
1.190995968E2,1.848955078E0,-5.375172272E0,-1.032702484E0
1.191194858E2,2.102677460E0,-4.049229584E0,3.843706970E0
1.191393748E2,7.478448486E-1,-3.853436737E0,8.461604004E0
1.191592648E2,9.836045837E-1,-3.249592438E0,6.694528656E0
1.191791538E2,1.555415497E0,-1.367256775E0,-7.482939148E-1
1.191990438E2,3.820205841E0,2.106120300E-1,-1.343306580E0
1.192189328E2,5.048701172E0,-4.531077576E-1,1.928739166E0
1.192388228E2,4.557722168E0,-2.521057434E0,2.816542969E0
1.192587118E2,2.689606934E0,-5.811365204E0,-2.885998535E-1
1.192786008E2,-1.163500488E1,-1.639944717E1,-3.501877808E1
1.192984908E2,-1.869282806E1,-1.787897049E1,-9.497000885E0
1.193183798E2,-1.972987152E1,-1.788450897E1,-6.669979706E0
1.193382698E2,-5.093907166E0,-1.045949936E1,3.482657776E0
1.193581588E2,1.542392578E0,-1.020517822E1,1.478250961E1
1.193780488E2,6.031557312E0,-1.029394363E1,3.244652710E0
1.193979378E2,6.976392517E0,-1.371058868E1,-1.191372528E1
1.194178268E2,3.568728790E0,-1.017823425E1,-1.878443756E0
1.194377168E2,5.090015259E0,-1.024215134E1,-1.103205872E-1
1.194576058E2,5.249882812E0,-1.082982925E1,2.962040405E0
1.194774958E2,3.881129150E0,-1.025996429E1,4.382885742E0
1.194973848E2,2.700384521E0,-9.767638092E0,2.149230652E0
1.195172748E2,1.121318207E0,-9.315129089E0,1.085392914E0
1.195371638E2,-3.541635132E-1,-9.498348083E0,3.207679596E0
1.195570528E2,-1.014290771E0,-8.886121216E0,3.541186066E0
1.195769428E2,-9.454339600E-1,-8.332123260E0,1.640139313E0
1.195968318E2,-6.818321228E-1,-8.619974670E0,-1.251397705E-1
1.196167218E2,-9.168434143E-1,-8.504714355E0,-9.419911194E-1
1.196366108E2,-1.667532349E0,-8.311915283E0,-1.341660004E0
1.196565008E2,-2.931653595E0,-8.170459442E0,-1.477876740E0
1.196763898E2,-3.658392334E0,-8.772357788E0,-1.333127747E0
1.196962788E2,-2.701582031E0,-9.802964630E0,-1.180894318E0
1.197161688E2,-1.126557312E0,-8.732839966E0,-3.085383911E0
1.197360578E2,-1.150806885E0,-9.687854004E0,-2.291884003E0
1.197559478E2,-2.865940247E0,-1.298040710E1,-3.888912964E-1
1.197758368E2,-4.012106781E0,-1.386267242E1,-4.545298004E0
1.197957268E2,-4.992268524E0,-1.308623703E1,-1.092533066E1
1.198156158E2,-7.690557404E0,-1.533605850E1,-1.164683029E1
1.198355048E2,-1.044348267E1,-1.785636749E1,-6.811585236E0
1.198553948E2,-7.824828186E0,-1.800066742E1,-3.014730835E0
1.198752841E2,-2.174977112E0,-1.974723541E1,5.605692902E0
1.198951741E2,6.944059753E-1,-1.889790161E1,4.679419098E0
1.199150631E2,1.825903015E0,-1.861573837E1,3.664978638E0
1.199349531E2,2.616109772E0,-1.955593323E1,1.711989899E0
1.199548421E2,2.333796844E0,-1.847787506E1,5.858816528E-1
1.199747311E2,1.608405304E0,-1.454240891E1,4.608915710E0
1.199946211E2,2.721790009E0,-1.173664352E1,8.124804382E0
1.200145101E2,3.875440979E0,-8.132887573E0,1.641935577E0
1.200344001E2,9.122030640E-1,-5.353766785E0,-2.576442261E0
1.200542891E2,-7.074288940E-1,-5.724845123E0,-4.090992737E0
1.200741791E2,-3.836521912E-1,-5.050946503E0,3.015928345E0
1.200940681E2,2.005828857E-2,-4.143683167E0,9.482930145E0
1.201139571E2,1.617236938E0,-2.558479614E0,4.853656769E0
1.201338471E2,2.284998322E0,-3.385958862E-1,-1.949545898E0
1.201537361E2,4.239034882E0,-2.245330811E-1,2.257305908E0
1.201736261E2,4.270020447E0,-1.208736420E0,2.683469696E0
1.201935151E2,2.556383972E0,-4.262835388E0,-7.200027466E-2
1.202134051E2,-2.064955902E0,-8.768316193E0,-1.566926559E1
1.202332941E2,-1.277922546E1,-2.011621811E1,-2.867167694E1
1.202531831E2,-1.539787994E1,-1.708756622E1,-4.935835876E0
1.202730731E2,-9.434281311E0,-1.068537964E1,-9.107211456E0
1.202929621E2,1.752854919E-1,-9.442514191E0,9.399703217E0
1.203128521E2,4.458328857E0,-1.110151428E1,1.070962921E1
1.203327411E2,7.062762909E0,-1.418210815E1,-9.111402740E0
1.203526311E2,4.207001495E0,-1.143681702E1,-4.027375031E0
1.203725201E2,4.255650330E0,-8.403375092E0,2.265239410E0
1.203924091E2,3.935166779E0,-1.009021729E1,3.737877045E0
1.204122991E2,3.261866913E0,-1.073193283E1,4.843328247E0
1.204321881E2,2.331850891E0,-1.082533859E1,3.141367493E0
1.204520781E2,1.103505249E0,-1.032897079E1,2.867137756E0
1.204719671E2,-2.874023438E-2,-1.060933777E1,3.243754578E0
1.204918561E2,-1.905537415E0,-1.031235535E1,2.843187561E0
1.205117461E2,-3.021466827E0,-9.624236298E0,2.868934021E0
1.205316351E2,-2.089355164E0,-8.897946625E0,1.067430267E0
1.205515251E2,-1.027014313E0,-8.498876495E0,-5.038522339E-1
1.205714141E2,-1.102457428E0,-8.058492279E0,-1.737586670E0
1.205913041E2,-1.892215118E0,-8.495583344E0,-2.262095947E0
1.206111931E2,-2.573149109E0,-8.325087891E0,-2.234702911E0
1.206310821E2,-2.386786652E0,-8.411607971E0,-3.768563232E0
1.206509721E2,-6.891668701E-1,-8.505462799E0,-4.572092285E0
1.206708611E2,1.512454834E0,-8.425079956E0,-5.841003571E0
1.206907511E2,8.358618164E-1,-1.026265869E1,-9.560618591E-1
1.207106401E2,-1.740131378E0,-1.410397064E1,2.943179626E0
1.207305301E2,-3.452720032E0,-1.518098099E1,6.230044556E-1
1.207504191E2,-4.138593750E0,-1.385279297E1,-7.521858215E0
1.207703081E2,-6.342760162E0,-1.583317474E1,-1.812041840E1
1.207901981E2,-9.214987335E0,-2.006098297E1,-1.170715485E1
1.208100871E2,-4.028722229E0,-1.915207306E1,1.506916351E0
1.208299771E2,-2.324366455E0,-2.005993515E1,6.552324371E0
1.208498661E2,8.831634521E-3,-1.884491180E1,5.911506958E0
1.208697561E2,2.436483307E0,-1.739817032E1,5.774242401E0
1.208896466E2,2.006876678E0,-1.649689453E1,3.275787964E0
1.209095356E2,1.940564575E0,-1.510389130E1,1.541644135E0
1.209294256E2,1.578916626E0,-1.394694717E1,2.464325409E0
1.209493146E2,-2.734812927E-1,-1.234183502E1,7.697892151E0
1.209692046E2,2.506837006E0,-9.031618652E0,-1.806293793E0
1.209890936E2,1.883084106E0,-5.679938507E0,-3.891008606E0
1.210089826E2,4.462220764E-1,-4.880900116E0,2.630479889E0
1.210288726E2,-6.586303711E-1,-4.946912842E0,7.402855682E0
1.210487616E2,4.230203247E-1,-4.068539429E0,6.725813599E0
1.210686516E2,2.010618896E0,-1.744921417E0,4.065545654E-1
1.210885406E2,3.333867188E0,-4.818479919E-1,1.913171539E0
1.211084306E2,4.185296631E0,-9.090596008E-1,3.328777771E0
1.211283196E2,3.734434204E0,-2.069745941E0,1.351240082E0
1.211482086E2,8.523275757E-1,-5.569917297E0,-2.595153351E0
1.211680986E2,-3.890858917E0,-1.162317947E1,-2.098680771E1
1.211879876E2,-1.717378693E1,-2.024974045E1,-1.670316559E1
1.212078776E2,-1.548469940E1,-1.741164230E1,-9.753267975E0
1.212277666E2,-4.294868774E0,-1.115600098E1,-6.510112152E0
1.212476566E2,3.300336914E0,-7.492070160E0,1.467024307E1
1.212675456E2,5.703140259E0,-7.867489471E0,9.139993286E0
1.212874346E2,6.850803680E0,-9.921967163E0,-4.960833893E0
1.213073246E2,5.032385101E0,-1.083207458E1,-8.268206177E0
1.213272136E2,4.655019836E0,-7.918383636E0,-8.021818542E-1
1.213471036E2,4.436773682E0,-1.033226395E1,3.302133179E-1
1.213669926E2,3.324436798E0,-1.225516525E1,4.046535187E0
1.213868816E2,1.926493835E0,-1.213406708E1,6.101761322E0
1.214067716E2,1.530417480E0,-1.118623810E1,4.212539978E0
1.214266606E2,5.270539856E-1,-1.120255417E1,3.649860077E0
1.214465506E2,-8.437953186E-1,-1.119252502E1,4.065395966E0
1.214664396E2,-1.814676361E0,-9.259145508E0,3.716022491E0
1.214863296E2,-1.537901917E0,-8.284821625E0,1.889969788E0
1.215062186E2,-7.679031372E-1,-8.783135376E0,5.777984619E-2
1.215261076E2,-9.009764099E-1,-8.977281647E0,-5.468128967E-1
1.215459976E2,-1.970652008E0,-8.841813354E0,-1.449435883E0
1.215658866E2,-2.651885376E0,-8.593629456E0,-3.277584229E0
1.215857766E2,-1.966909790E0,-9.481582947E0,-4.260440369E0
1.216056656E2,1.010398865E-1,-7.835605774E0,-6.874005432E0
1.216255556E2,8.640032959E-1,-9.424401855E0,-6.035598907E0
1.216454446E2,-8.945397949E-1,-1.321466995E1,-1.149160309E0
1.216653336E2,-2.562072144E0,-1.459614716E1,1.276844788E-1
1.216852236E2,-4.920867004E0,-1.395503036E1,-8.406069489E0
1.217051126E2,-8.937015381E0,-1.635349274E1,-2.635838745E1
1.217250026E2,-6.663243713E0,-1.944366669E1,-3.210673370E0
1.217448916E2,-3.429667969E0,-2.030123337E1,6.467750244E0
1.217647806E2,-1.054706726E0,-2.016351974E1,7.779622192E0
1.217846706E2,6.468049622E-1,-2.035332504E1,5.613626404E0
1.218045596E2,2.065554657E0,-2.013986893E1,2.861748962E0
1.218244496E2,2.114652557E0,-1.815260147E1,2.282004547E0
1.218443386E2,1.945055237E0,-1.464629288E1,2.229763184E0
1.218642286E2,5.403762817E-2,-1.290017395E1,3.813469849E0
1.218841162E2,1.194515991E0,-1.162557449E1,3.977378998E0
1.219040052E2,2.793939972E0,-7.840844879E0,-7.589218140E-1
1.219238952E2,1.741777954E0,-5.272336121E0,-1.175954590E0
1.219437842E2,2.191442871E0,-3.603755951E0,1.928439789E0
1.219636742E2,1.527872772E0,-3.167113953E0,7.579188995E0
1.219835632E2,2.414479065E0,-2.922821960E0,7.690557404E0
1.220034522E2,2.801574097E0,-1.425485687E0,-1.833237762E0
1.220233422E2,2.799328766E0,-2.514770508E-1,-7.734416199E-1
1.220432312E2,3.683989105E0,-1.107546844E0,2.927911377E0
1.220631212E2,2.366878052E0,-1.150657196E0,3.390000458E0
1.220830102E2,8.741821289E-2,-2.684517517E0,7.726931763E-1
1.221029002E2,-3.309617615E0,-8.889114990E0,-2.151475983E1
1.221227892E2,-8.818611603E0,-2.626887360E1,-2.768597672E1
1.221426782E2,-1.696512085E1,-2.396636169E1,-7.580236816E-1
1.221625682E2,-9.008865967E0,-8.931327209E0,-6.916666718E0
1.221824572E2,4.150868225E-1,-8.205486603E0,1.164937500E1
1.222023472E2,4.841382294E0,-1.035112473E1,6.337970123E0
1.222222362E2,5.219496002E0,-1.156225616E1,-7.430548096E-1
1.222421262E2,3.885320435E0,-1.192495193E1,-4.264332275E0
1.222620152E2,2.822380829E0,-1.021865021E1,1.494791565E0
1.222819042E2,2.403402100E0,-1.123578506E1,3.707490234E0
1.223017942E2,2.580334167E0,-1.169832321E1,3.298989716E0
1.223216832E2,2.106719055E0,-1.056398209E1,2.204166412E0
1.223415732E2,1.842967529E0,-9.718839569E0,1.648821259E0
1.223614622E2,9.651928711E-1,-9.494905243E0,1.626068573E0
1.223813512E2,1.884580994E-1,-9.306596832E0,2.476899261E0
1.224012412E2,-4.776567078E-1,-9.164093170E0,3.066523132E0
1.224211302E2,-1.250948639E0,-8.637637939E0,3.564088440E0
1.224410202E2,-1.198557587E0,-8.381520538E0,3.648812256E0
1.224609092E2,-1.251846771E0,-8.627309418E0,6.005511475E-1
1.224807982E2,-2.347717896E0,-9.160800018E0,-1.215472412E0
1.225006882E2,-2.574645996E0,-9.077722778E0,-2.170037384E0
1.225205772E2,-1.974244537E0,-8.920848999E0,-2.684068451E0
1.225404672E2,-1.104852448E0,-8.201744385E0,-4.243226166E0
1.225603562E2,-1.240919495E0,-7.491920471E0,-7.792345734E0
1.225802462E2,-3.747457123E0,-1.028660889E1,-3.391347656E0
1.226001352E2,-5.806275787E0,-1.287652313E1,6.219566345E-1
1.226200242E2,-7.886200562E0,-1.477143265E1,-8.321195984E-1
1.226399142E2,-1.027643005E1,-1.467188965E1,-1.530821640E1
1.226598032E2,-1.305210800E1,-1.671020096E1,-4.583468628E0
1.226796932E2,-1.200892731E1,-1.600097580E1,-1.447938995E0
1.226995822E2,-7.954009552E0,-1.482906281E1,5.862259369E0
1.227194722E2,-5.726491699E0,-1.371612717E1,7.746990051E0
1.227393612E2,-6.128555603E0,-1.561298264E1,4.759203186E0
1.227592502E2,-6.330186310E0,-1.987447083E1,-8.506809998E-1
1.227791402E2,-3.530857544E0,-2.333826782E1,-2.195185089E0
1.227990292E2,3.330274658E0,-2.368943756E1,-4.969665527E-2
1.228189192E2,7.643704834E0,-1.847083969E1,7.085365906E0
1.228388082E2,3.733835449E0,-1.065514252E1,4.828509064E0
1.228586972E2,1.534908142E0,-6.728058929E0,9.307644653E-1
1.228785875E2,4.978646851E-1,-4.023333435E0,1.844165039E0
1.228984765E2,-3.094065857E-1,-1.892215118E0,6.799011383E0
1.229183665E2,-1.016087036E0,-6.453080750E-1,8.873098297E0
1.229382555E2,-6.707551575E-1,-6.523434448E-1,5.357509003E0
