"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
1.569777138E2,-2.554988827E0,-9.467539104E0,-2.717779805E-1
1.569976027E2,-2.694103150E0,-9.430926179E0,-1.884974584E-1
1.570174928E2,-2.835498180E0,-9.391270947E0,8.085824449E-3
1.570373818E2,-2.925062906E0,-9.357990350E0,3.288396973E-1
1.570572707E2,-2.964792105E0,-9.315892151E0,8.125657053E-1
1.570771608E2,-2.960951946E0,-9.239382504E0,1.450068844E0
1.570970497E2,-2.815757980E0,-9.145639942E0,2.159834285E0
1.571169398E2,-2.520508965E0,-9.037843598E0,2.863653985E0
1.571368288E2,-2.038622089E0,-8.914983657E0,3.550098976E0
1.571567177E2,-1.422943464E0,-8.876956875E0,3.925682595E0
1.571766078E2,-1.173102976E0,-9.052709559E0,3.592824874E0
1.571964967E2,-1.156616751E0,-9.196128311E0,3.213961552E0
1.572163857E2,-1.182509465E0,-9.248171453E0,3.051079466E0
1.572362757E2,-1.427988734E0,-9.343654731E0,2.625464147E0
1.572561647E2,-1.810917771E0,-9.420231621E0,2.053273750E0
1.572760548E2,-2.412825472E0,-9.386427698E0,1.519656119E0
1.572959437E2,-3.101294185E0,-9.263383570E0,8.987635311E-1
1.573158327E2,-3.635223911E0,-9.109178460E0,2.100528718E-1
1.573357227E2,-3.862173939E0,-9.006542283E0,-4.493344397E-1
1.573556117E2,-3.853115140E0,-8.970000109E0,-9.637008078E-1
1.573755008E2,-3.806402027E0,-8.962565959E0,-1.191561174E0
1.573953907E2,-3.802508951E0,-8.974179699E0,-1.114045878E0
1.574152797E2,-3.779880811E0,-8.989371350E0,-1.067608900E0
1.574351697E2,-3.853494917E0,-8.905390715E0,-1.442466148E0
1.574550587E2,-3.971577683E0,-8.768411502E0,-1.891457465E0
1.574749478E2,-4.039020930E0,-8.661958264E0,-2.211997734E0
1.574948377E2,-4.021111785E0,-8.625625420E0,-2.380195524E0
1.575147267E2,-3.966057911E0,-8.637244422E0,-2.429914837E0
1.575346158E2,-3.952106747E0,-8.630956911E0,-2.474574993E0
1.575545057E2,-3.949224070E0,-8.636700046E0,-2.459090981E0
1.575743948E2,-3.851887517E0,-8.703047817E0,-2.378241531E0
1.575942847E2,-3.687207705E0,-8.796727229E0,-2.293075811E0
1.576141738E2,-3.553630110E0,-8.888547226E0,-2.145119182E0
1.576340628E2,-3.535533270E0,-8.852072879E0,-2.318812039E0
1.576539527E2,-3.765184126E0,-8.669477198E0,-2.626717498E0
1.576738418E2,-4.323097670E0,-8.537209672E0,-2.159399691E0
1.576937308E2,-4.755229126E0,-8.466991044E0,-1.390679113E0
1.577136208E2,-4.734673239E0,-8.520806478E0,-1.102186702E0
1.577335098E2,-4.507711810E0,-8.645986009E0,-1.078695513E0
1.577533997E2,-4.002875782E0,-8.848841708E0,-1.382419482E0
1.577732888E2,-3.287475379E0,-9.114830378E0,-1.532476285E0
1.577931778E2,-2.837650248E0,-9.292318516E0,-1.355235777E0
1.578130678E2,-2.687442879E0,-9.375131462E0,-1.058621875E0
1.578329568E2,-2.662752719E0,-9.417475829E0,-6.760351201E-1
1.578528458E2,-2.628646494E0,-9.446075730E0,-3.130208593E-1
1.578727358E2,-2.571957154E0,-9.466701783E0,-5.209714743E-2
1.578926248E2,-2.579354466E0,-9.464814886E0,1.722723349E-2
1.579125148E2,-2.704479327E0,-9.429821640E0,-1.874522093E-2
1.579324038E2,-2.887972848E0,-9.375238466E0,-2.435384505E-2
1.579522928E2,-3.042434943E0,-9.326225935E0,3.472278566E-2
1.579721828E2,-3.113789977E0,-9.301658859E0,1.398720588E-1
1.579920718E2,-3.127793182E0,-9.292117372E0,3.310096356E-1
1.580119607E2,-3.145640053E0,-9.268982279E0,6.534669873E-1
1.580318508E2,-3.085297372E0,-9.242083333E0,1.140584051E0
1.580517398E2,-2.861343458E0,-9.212063727E0,1.785130527E0
1.580716298E2,-2.543836140E0,-9.129074780E0,2.534753660E0
1.580915188E2,-2.117652910E0,-8.965749768E0,3.371496359E0
1.581114077E2,-1.550503982E0,-8.829976836E0,3.982909002E0
1.581312978E2,-1.220255142E0,-8.983843977E0,3.746682074E0
1.581511868E2,-1.247245159E0,-9.148069460E0,3.315613642E0
1.581710768E2,-1.267923106E0,-9.200830641E0,3.158036443E0
1.581909658E2,-1.456342321E0,-9.311751153E0,2.721483030E0
1.582108547E2,-1.853916294E0,-9.411186563E0,2.056369412E0
1.582307448E2,-2.456735431E0,-9.370571219E0,1.546915546E0
1.582506337E2,-3.208774487E0,-9.214272805E0,1.018355756E0
1.582705227E2,-3.863565869E0,-9.010877994E0,3.362478637E-1
1.582904128E2,-4.183002768E0,-8.865668825E0,-3.721628875E-1
1.583103017E2,-4.185324405E0,-8.824782169E0,-9.178048427E-1
1.583301918E2,-4.073083885E0,-8.840001302E0,-1.224946436E0
1.583500807E2,-3.940973941E0,-8.895738716E0,-1.253252003E0
1.583699697E2,-3.761277309E0,-8.987335349E0,-1.147461620E0
1.583898598E2,-3.681957490E0,-8.999010485E0,-1.302740790E0
1.584097487E2,-3.782041942E0,-8.903272269E0,-1.632176136E0
1.584296377E2,-3.939605692E0,-8.774080963E0,-1.931614681E0
1.584495277E2,-4.031603445E0,-8.688122799E0,-2.121032893E0
1.584694167E2,-4.043447857E0,-8.658914788E0,-2.215817136E0
1.584893067E2,-4.061408749E0,-8.623118134E0,-2.320109536E0
1.585091957E2,-4.065980980E0,-8.611910191E0,-2.353489828E0
1.585290848E2,-3.954324304E0,-8.669414048E0,-2.332528145E0
1.585489747E2,-3.775851202E0,-8.760055246E0,-2.289212556E0
1.585688637E2,-3.640210709E0,-8.854161505E0,-2.142147773E0
1.585887528E2,-3.660435351E0,-8.839292035E0,-2.168924513E0
1.586086427E2,-3.899306390E0,-8.677962677E0,-2.392586943E0
1.586285318E2,-4.360314613E0,-8.522834292E0,-2.141273615E0
1.586484217E2,-4.837621949E0,-8.398980909E0,-1.513481459E0
1.586683107E2,-4.947092351E0,-8.404800643E0,-1.059105221E0
1.586881998E2,-4.785610966E0,-8.511380766E0,-9.436237351E-1
1.587080897E2,-4.389713536E0,-8.708415561E0,-1.063038058E0
1.587279788E2,-3.753600500E0,-8.960163338E0,-1.364563986E0
1.587478678E2,-3.338538820E0,-9.150238193E0,-1.167651836E0
1.587677577E2,-3.181484947E0,-9.239684220E0,-8.616812204E-1
1.587876468E2,-3.145188063E0,-9.279121935E0,-4.917300788E-1
1.588075367E2,-3.079960911E0,-9.312864463E0,-1.432215266E-1
1.588274258E2,-2.954540182E0,-9.353572778E0,1.322789376E-1
1.588473148E2,-2.836414731E0,-9.387621115E0,2.518457543E-1
1.588672048E2,-2.814634145E0,-9.395121338E0,2.136219939E-1
1.588870938E2,-2.896947446E0,-9.371379304E0,1.451223011E-1
1.589069828E2,-3.026339312E0,-9.330636490E0,1.288661188E-1
1.589268730E2,-3.136137743E0,-9.293517780E0,1.768122913E-1
1.589467620E2,-3.182774258E0,-9.274640045E0,2.951500689E-1
1.589666520E2,-3.161807897E0,-9.271370866E0,5.298675196E-1
1.589865410E2,-3.095620924E0,-9.266837520E0,8.825879399E-1
1.590064300E2,-2.927176967E0,-9.264066525E0,1.358233352E0
1.590263200E2,-2.655218874E0,-9.244249726E0,1.931261947E0
1.590462090E2,-2.363829460E0,-9.170698185E0,2.558654446E0
1.590660990E2,-2.066354264E0,-9.036578261E0,3.210378378E0
1.590859880E2,-1.719116193E0,-8.865989252E0,3.830793102E0
1.591058770E2,-1.211649137E0,-8.916453647E0,3.907026761E0
1.591257670E2,-1.123632827E0,-9.150192584E0,3.353732226E0
1.591456560E2,-1.253087258E0,-9.228486802E0,3.082354469E0
1.591655450E2,-1.502183176E0,-9.341968394E0,2.589820398E0
1.591854350E2,-1.892912691E0,-9.432648184E0,1.917845803E0
1.592053240E2,-2.528966086E0,-9.381825939E0,1.349729454E0
1.592252140E2,-3.254620166E0,-9.228539427E0,6.910903848E-1
1.592451030E2,-3.797487654E0,-9.045022810E0,-5.249807913E-2
1.592649920E2,-3.991583639E0,-8.931040111E0,-7.347804878E-1
1.592848820E2,-3.939369465E0,-8.896990605E0,-1.249407751E0
1.593047710E2,-3.853341135E0,-8.886764410E0,-1.553482992E0
1.593246600E2,-3.802082396E0,-8.897287644E0,-1.618192958E0
1.593445500E2,-3.848825038E0,-8.901649082E0,-1.477604698E0
1.593644390E2,-3.980027494E0,-8.833288699E0,-1.539002070E0
1.593843290E2,-4.132048669E0,-8.716370113E0,-1.785270714E0
1.594042180E2,-4.233310165E0,-8.614913905E0,-2.024455309E0
1.594241070E2,-4.270659255E0,-8.553690634E0,-2.198164099E0
1.594439970E2,-4.263681188E0,-8.523376914E0,-2.325759700E0
1.594638860E2,-4.237864269E0,-8.515407743E0,-2.400922880E0
1.594837760E2,-4.122203712E0,-8.572171344E0,-2.400300883E0
1.595036650E2,-3.888821455E0,-8.677676749E0,-2.410625019E0
1.595235540E2,-3.663800131E0,-8.788643453E0,-2.360598435E0
1.595434440E2,-3.465465500E0,-8.874305162E0,-2.339517468E0
1.595633330E2,-3.405674796E0,-8.766271421E0,-2.791051155E0
1.595832220E2,-3.823669439E0,-8.661882834E0,-2.566602566E0
1.596031120E2,-4.473941508E0,-8.561220678E0,-1.710391708E0
1.596230010E2,-4.733727160E0,-8.518502090E0,-1.123857287E0
1.596428910E2,-4.616434060E0,-8.582968227E0,-1.121286851E0
1.596627800E2,-4.263641135E0,-8.738356814E0,-1.303310747E0
1.596826690E2,-3.694836567E0,-8.966112880E0,-1.480922700E0
1.597025590E2,-3.252564577E0,-9.175482962E0,-1.211366717E0
1.597224480E2,-3.056498081E0,-9.277782338E0,-9.036882024E-1
1.597423370E2,-2.999190105E0,-9.322470853E0,-5.766177263E-1
1.597622270E2,-2.948584793E0,-9.353277494E0,-2.411390456E-1
1.597821160E2,-2.849573890E0,-9.386905416E0,4.479699919E-2
1.598020060E2,-2.744543571E0,-9.416359595E0,1.890199072E-1
1.598218950E2,-2.716284270E0,-9.425218127E0,1.522632498E-1
1.598417840E2,-2.782055798E0,-9.407116317E0,4.944178519E-2
1.598616740E2,-2.876637728E0,-9.378754982E0,1.729093902E-3
1.598815630E2,-2.934874534E0,-9.360461383E0,6.595231678E-2
1.599014520E2,-2.943835392E0,-9.354815896E0,2.394819264E-1
1.599213428E2,-2.899502972E0,-9.353828886E0,5.786891756E-1
1.599412317E2,-2.836113015E0,-9.324796291E0,1.113887565E0
1.599611218E2,-2.735664867E0,-9.242370431E0,1.825053269E0
1.599810107E2,-2.520253150E0,-9.111003960E0,2.621834196E0
1.600008997E2,-2.135328750E0,-8.937922284E0,3.433662786E0
1.600207898E2,-1.525648199E0,-8.785712829E0,4.088978956E0
1.600406787E2,-1.227855353E0,-9.004017456E0,3.695423043E0
1.600605677E2,-1.238617300E0,-9.157092299E0,3.293873694E0
1.600804577E2,-1.345653652E0,-9.165438614E0,3.228011242E0
1.601003467E2,-1.688676027E0,-9.250377608E0,2.795531292E0
1.601202368E2,-2.090767120E0,-9.337746119E0,2.161318016E0
1.601401257E2,-2.664495481E0,-9.299136370E0,1.631757914E0
1.601600147E2,-3.369451880E0,-9.157194625E0,1.014245602E0
1.601799047E2,-3.950861290E0,-8.975566074E0,2.568879545E-1
1.601997937E2,-4.220925178E0,-8.842256573E0,-4.841567285E-1
1.602196837E2,-4.237878010E0,-8.793170952E0,-9.780616426E-1
1.602395727E2,-4.153463219E0,-8.810873398E0,-1.163338272E0
1.602594617E2,-4.034682296E0,-8.872584912E0,-1.111147852E0
1.602793517E2,-3.937051044E0,-8.908917171E0,-1.169148358E0
1.602992407E2,-4.023219122E0,-8.815826574E0,-1.526760778E0
1.603191298E2,-4.228643210E0,-8.647985172E0,-1.888651971E0
1.603390197E2,-4.396468824E0,-8.507760755E0,-2.127246583E0
1.603589088E2,-4.459282538E0,-8.445268638E0,-2.242387176E0
1.603787987E2,-4.459434274E0,-8.421409074E0,-2.330111783E0
1.603986877E2,-4.456305721E0,-8.399198425E0,-2.414728156E0
1.604185768E2,-4.365499924E0,-8.435694407E0,-2.453076243E0
1.604384667E2,-4.163051191E0,-8.535564850E0,-2.459525722E0
1.604583558E2,-3.948191451E0,-8.655165553E0,-2.394991757E0
1.604782448E2,-3.804506359E0,-8.726757692E0,-2.367596675E0
1.604981347E2,-3.853398438E0,-8.596084701E0,-2.737654382E0
1.605180238E2,-4.111652704E0,-8.467199789E0,-2.763495274E0
1.605379137E2,-4.575033142E0,-8.383762361E0,-2.240019200E0
1.605578028E2,-4.838657491E0,-8.362972001E0,-1.698285487E0
1.605776918E2,-4.798808424E0,-8.408137064E0,-1.584542232E0
1.605975818E2,-4.378462616E0,-8.569461159E0,-1.905126794E0
1.606174708E2,-3.842571733E0,-8.789015921E0,-2.055222042E0
1.606373598E2,-3.594605936E0,-8.967490484E0,-1.702661689E0
1.606572498E2,-3.567813701E0,-9.054762517E0,-1.232100139E0
1.606771388E2,-3.573084674E0,-9.106734324E0,-7.324961999E-1
1.606970288E2,-3.473527933E0,-9.168498462E0,-3.306465235E-1
1.607169178E2,-3.307143658E0,-9.235430371E0,-7.565215319E-2
1.607368068E2,-3.164753139E0,-9.285497739E0,1.289356733E-3
1.607566968E2,-3.135810299E0,-9.295091851E0,-6.374094094E-2
1.607765858E2,-3.209616194E0,-9.268643725E0,-1.634296409E-1
1.607964748E2,-3.302827828E0,-9.234867868E0,-2.113216262E-1
1.608163648E2,-3.354616909E0,-9.217568296E0,-1.382281232E-1
1.608362538E2,-3.344811421E0,-9.220530496E0,1.736435755E-1
1.608561438E2,-3.207540140E0,-9.236655362E0,7.949753802E-1
1.608760328E2,-2.964154466E0,-9.218181669E0,1.573219391E0
1.608959217E2,-2.716209718E0,-9.127504218E0,2.355197508E0
1.609158118E2,-2.460816202E0,-8.984764913E0,3.074814192E0
1.609357000E2,-2.086871851E0,-8.828494567E0,3.733462397E0
1.609555890E2,-1.582849171E0,-8.782952358E0,4.073135925E0
1.609754790E2,-1.319422458E0,-8.916704493E0,3.871381842E0
1.609953680E2,-1.297391172E0,-9.068053238E0,3.510455147E0
1.610152580E2,-1.219830342E0,-9.140710155E0,3.345972386E0
1.610351470E2,-1.300359950E0,-9.228572171E0,3.062454932E0
1.610550360E2,-1.622043057E0,-9.333517413E0,2.547654079E0
1.610749260E2,-2.080524698E0,-9.363610693E0,2.056769800E0
1.610948150E2,-2.705328635E0,-9.294956195E0,1.587795038E0
1.611147040E2,-3.356166129E0,-9.164828165E0,9.890350391E-1
1.611345940E2,-3.829586529E0,-9.027224470E0,2.820704322E-1
1.611544830E2,-4.011561528E0,-8.943561924E0,-3.951636777E-1
1.611743730E2,-4.007151266E0,-8.915279526E0,-8.346461072E-1
1.611942620E2,-3.979988610E0,-8.913022501E0,-9.766556065E-1
1.612141510E2,-3.959835597E0,-8.930727870E0,-8.932471217E-1
1.612340410E2,-4.064856560E0,-8.872400724E0,-9.967831115E-1
1.612539300E2,-4.292738341E0,-8.719129415E0,-1.336144910E0
1.612738190E2,-4.489269399E0,-8.563475364E0,-1.658151076E0
1.612937090E2,-4.595970560E0,-8.460134014E0,-1.881299975E0
1.613135980E2,-4.642103337E0,-8.394910662E0,-2.052424588E0
1.613334880E2,-4.673866874E0,-8.331216357E0,-2.232015385E0
1.613533770E2,-4.650300549E0,-8.309703866E0,-2.357884157E0
1.613732660E2,-4.497612791E0,-8.376593090E0,-2.416667093E0
1.613931560E2,-4.276428118E0,-8.483962587E0,-2.443491633E0
1.614130450E2,-4.097906485E0,-8.592502112E0,-2.369008631E0
1.614329340E2,-4.015261354E0,-8.637492929E0,-2.346806461E0
1.614528240E2,-4.184789970E0,-8.506648614E0,-2.522009653E0
1.614727130E2,-4.669847498E0,-8.346414440E0,-2.183114243E0
1.614926030E2,-5.103970808E0,-8.249905561E0,-1.457609998E0
1.615124920E2,-5.149985472E0,-8.250658098E0,-1.280770901E0
1.615323810E2,-4.858989137E0,-8.355202805E0,-1.678367824E0
1.615522710E2,-4.377963264E0,-8.537107930E0,-2.046303869E0
1.615721600E2,-4.092596336E0,-8.751469780E0,-1.702515363E0
1.615920490E2,-3.949920181E0,-8.897399325E0,-1.212634320E0
1.616119390E2,-3.876106977E0,-8.985969440E0,-6.813666844E-1
1.616318280E2,-3.779965011E0,-9.049626907E0,-2.285552345E-1
1.616517180E2,-3.624045789E0,-9.115428548E0,1.064936393E-1
1.616716070E2,-3.440815393E0,-9.183310044E0,2.523977314E-1
1.616914960E2,-3.310240928E0,-9.233365719E0,1.528725114E-1
1.617113860E2,-3.266996383E0,-9.249624487E0,-8.540053977E-2
1.617312750E2,-3.267859432E0,-9.243791304E0,-3.309073458E-1
1.617511640E2,-3.257309593E0,-9.241398039E0,-4.717815351E-1
1.617710540E2,-3.244577866E0,-9.250072383E0,-3.807713411E-1
1.617909430E2,-3.196311732E0,-9.274530117E0,5.301471261E-2
1.618108330E2,-3.009862443E0,-9.302293282E0,8.025990531E-1
1.618307220E2,-2.703372156E0,-9.277213989E0,1.691500816E0
1.618506110E2,-2.390451102E0,-9.160539817E0,2.570281050E0
1.618705010E2,-2.131047127E0,-8.965814672E0,3.362869669E0
1.618903900E2,-1.626365465E0,-8.830499577E0,3.951366197E0
1.619102790E2,-1.076512747E0,-8.971309301E0,3.820057029E0
1.619301702E2,-1.039028733E0,-9.183142229E0,3.290353670E0
1.619500592E2,-1.093491161E0,-9.273036738E0,3.008515537E0
1.619699492E2,-1.192320289E0,-9.351347328E0,2.714179273E0
1.619898382E2,-1.477094382E0,-9.455678027E0,2.155099648E0
1.620097272E2,-1.980411157E0,-9.475089614E0,1.592716493E0
1.620296172E2,-2.696259018E0,-9.370932577E0,1.073273171E0
1.620495062E2,-3.385583179E0,-9.194660659E0,4.818060016E-1
1.620693952E2,-3.843647036E0,-9.024239466E0,-1.598702032E-1
1.620892852E2,-4.006195831E0,-8.920685277E0,-7.796589643E-1
1.621091742E2,-4.037157130E0,-8.858571475E0,-1.209617010E0
1.621290642E2,-4.070584785E0,-8.824315562E0,-1.340848264E0
1.621489532E2,-4.034246386E0,-8.858584923E0,-1.219186637E0
1.621688422E2,-3.993793009E0,-8.901168441E0,-1.027095954E0
1.621887322E2,-4.160971921E0,-8.797273359E0,-1.237089568E0
1.622086212E2,-4.431185205E0,-8.610813253E0,-1.566715241E0
1.622285102E2,-4.592775641E0,-8.479419301E0,-1.800545395E0
1.622484002E2,-4.618963566E0,-8.434261254E0,-1.940228068E0
1.622682892E2,-4.590413658E0,-8.417139437E0,-2.077485462E0
1.622881792E2,-4.531117921E0,-8.415510988E0,-2.210036871E0
1.623080682E2,-4.363394341E0,-8.483595967E0,-2.285938261E0
1.623279572E2,-4.107566670E0,-8.598445807E0,-2.330385287E0
1.623478472E2,-3.888413612E0,-8.711186557E0,-2.287257686E0
1.623677362E2,-3.715547698E0,-8.814605091E0,-2.175671907E0
1.623876252E2,-3.669708158E0,-8.790409312E0,-2.344788587E0
1.624075152E2,-4.013494325E0,-8.662220219E0,-2.256974371E0
1.624274042E2,-4.662895159E0,-8.483349214E0,-1.589434744E0
1.624472942E2,-4.994151328E0,-8.388931884E0,-9.593619546E-1
1.624671832E2,-4.860354170E0,-8.462258307E0,-1.001614081E0
1.624870722E2,-4.418750224E0,-8.629457685E0,-1.497732568E0
1.625069622E2,-3.921593345E0,-8.845548556E0,-1.616631167E0
1.625268512E2,-3.611185131E0,-9.041425018E0,-1.203365460E0
1.625467402E2,-3.424226842E0,-9.164781972E0,-7.194197061E-1
1.625666302E2,-3.313815623E0,-9.228772146E0,-2.906785752E-1
1.625865192E2,-3.197786399E0,-9.274164666E0,-1.180016084E-2
1.626064092E2,-3.035079145E0,-9.327544482E0,1.460168794E-1
1.626262982E2,-2.895468393E0,-9.371714349E0,1.527484864E-1
1.626461872E2,-2.862121722E0,-9.383117005E0,3.862536357E-2
1.626660772E2,-2.919563307E0,-9.365101733E0,-8.418555231E-2
1.626859662E2,-2.996180251E0,-9.340349885E0,-1.298362815E-1
1.627058552E2,-3.031204488E0,-9.329834252E0,-4.583595348E-2
1.627257452E2,-3.002006417E0,-9.337188880E0,2.024472522E-1
1.627456342E2,-2.934059139E0,-9.341842094E0,5.978159662E-1
1.627655242E2,-2.868707149E0,-9.311080477E0,1.144723003E0
1.627854132E2,-2.737616082E0,-9.242120170E0,1.823402161E0
1.628053022E2,-2.500354782E0,-9.132424650E0,2.565768461E0
1.628251922E2,-2.161994831E0,-8.960580245E0,3.357066600E0
1.628450812E2,-1.651980802E0,-8.760144124E0,4.094745772E0
1.628649702E2,-1.285460221E0,-8.903218474E0,3.913618327E0
1.628848602E2,-1.245188108E0,-9.116544782E0,3.402091330E0
1.629047492E2,-1.249248415E0,-9.175903961E0,3.237015077E0
1.629246377E2,-1.492828655E0,-9.256281542E0,2.885969299E0
1.629445278E2,-1.921761245E0,-9.340163358E0,2.303105248E0
1.629644168E2,-2.503826859E0,-9.310813844E0,1.809888661E0
1.629843068E2,-3.220284439E0,-9.178351606E0,1.274252863E0
1.630041958E2,-3.865030889E0,-8.998433365E0,5.708269729E-1
1.630240847E2,-4.208787820E0,-8.859408211E0,-1.819370469E-1
1.630439748E2,-4.228437973E0,-8.821018317E0,-7.389807621E-1
1.630638637E2,-4.084693824E0,-8.868208271E0,-9.519589410E-1
1.630837527E2,-3.912997645E0,-8.950848724E0,-8.982600859E-1
1.631036428E2,-3.780243923E0,-8.984761990E0,-1.104496937E0
1.631235317E2,-3.842216515E0,-8.891012996E0,-1.556712848E0
1.631434218E2,-4.037084040E0,-8.733891880E0,-1.912381873E0
1.631633107E2,-4.217795163E0,-8.603268591E0,-2.104774417E0
1.631831997E2,-4.301522029E0,-8.529172089E0,-2.232995378E0
1.632030898E2,-4.325351771E0,-8.473237039E0,-2.394093771E0
1.632229787E2,-4.312623552E0,-8.437626911E0,-2.538470150E0
1.632428677E2,-4.181014715E0,-8.493721005E0,-2.571368632E0
1.632627577E2,-3.928115621E0,-8.615389869E0,-2.565359741E0
1.632826467E2,-3.688218981E0,-8.735377657E0,-2.515214311E0
1.633025368E2,-3.546982703E0,-8.810365275E0,-2.456118549E0
1.633224257E2,-3.663076246E0,-8.671872802E0,-2.759823807E0
1.633423147E2,-4.033122551E0,-8.540794600E0,-2.650448423E0
1.633622047E2,-4.547500650E0,-8.479301187E0,-1.912540771E0
1.633820937E2,-4.724438565E0,-8.493696447E0,-1.331506898E0
1.634019828E2,-4.588362163E0,-8.585125850E0,-1.216000050E0
1.634218727E2,-4.099824079E0,-8.750352961E0,-1.690816400E0
1.634417618E2,-3.550092252E0,-8.963414975E0,-1.813880409E0
1.634616517E2,-3.290828757E0,-9.110523319E0,-1.550791519E0
1.634815407E2,-3.235498309E0,-9.187332344E0,-1.166431741E0
1.635014298E2,-3.190696358E0,-9.247176842E0,-7.384270307E-1
1.635213197E2,-3.082467320E0,-9.304039260E0,-4.114892865E-1
1.635412088E2,-2.963659499E0,-9.348785663E0,-2.302900120E-1
1.635610978E2,-2.884636719E0,-9.374013475E0,-2.070551139E-1
1.635809877E2,-2.888369873E0,-9.371473444E0,-2.624898064E-1
1.636008768E2,-2.956440527E0,-9.349400205E0,-2.902834496E-1
1.636207667E2,-3.021085297E0,-9.329743035E0,-2.550692146E-1
1.636406558E2,-3.038031112E0,-9.326970286E0,-1.188043398E-1
1.636605448E2,-3.004488852E0,-9.337349094E0,1.518803485E-1
1.636804348E2,-2.980028780E0,-9.326522974E0,6.095138692E-1
1.637003238E2,-2.921911549E0,-9.281704651E0,1.244382654E0
1.637202128E2,-2.704555633E0,-9.225817548E0,1.950838133E0
1.637401028E2,-2.410462613E0,-9.144017925E0,2.610118715E0
1.637599918E2,-2.108331425E0,-9.034325328E0,3.189359392E0
1.637798808E2,-1.700064502E0,-8.912797383E0,3.729332216E0
1.637997708E2,-1.278053846E0,-8.970071445E0,3.760383855E0
1.638196598E2,-1.161181088E0,-9.185191094E0,3.243458124E0
1.638395498E2,-1.167253129E0,-9.282098168E0,2.952333443E0
1.638594388E2,-1.342741446E0,-9.370979354E0,2.572530766E0
1.638793278E2,-1.692486511E0,-9.457916926E0,1.979754661E0
1.638992178E2,-2.233379102E0,-9.441190966E0,1.453279404E0
1.639191068E2,-2.950986244E0,-9.308129972E0,9.415480466E-1
1.639389954E2,-3.585628705E0,-9.125733681E0,3.167890975E-1
1.639588854E2,-3.933905242E0,-8.979598314E0,-3.568211458E-1
1.639787744E2,-3.967810029E0,-8.917479249E0,-9.854695532E-1
1.639986644E2,-3.857475117E0,-8.909839277E0,-1.403849235E0
1.640185534E2,-3.735002553E0,-8.948565386E0,-1.486284597E0
1.640384424E2,-3.627145983E0,-9.023445999E0,-1.287381032E0
1.640583324E2,-3.625169332E0,-9.022182416E0,-1.301724544E0
1.640782214E2,-3.806216085E0,-8.889593877E0,-1.650436698E0
1.640981104E2,-3.995573779E0,-8.747134069E0,-1.938856019E0
1.641180004E2,-4.098272813E0,-8.662416101E0,-2.098290001E0
1.641378894E2,-4.129761823E0,-8.627443904E0,-2.179082588E0
1.641577794E2,-4.146614960E0,-8.589390809E0,-2.294344657E0
1.641776684E2,-4.122562439E0,-8.579676245E0,-2.372704656E0
1.641975574E2,-3.989694988E0,-8.628863608E0,-2.420978245E0
1.642174474E2,-3.793618259E0,-8.696803576E0,-2.492020746E0
1.642373364E2,-3.644010230E0,-8.761995937E0,-2.486915250E0
1.642572254E2,-3.642056968E0,-8.766287209E0,-2.474618263E0
1.642771154E2,-3.904114263E0,-8.609505816E0,-2.621151826E0
1.642970044E2,-4.385225506E0,-8.443402206E0,-2.390574478E0
1.643168944E2,-4.894560381E0,-8.325290789E0,-1.723059555E0
1.643367834E2,-5.031877563E0,-8.321374324E0,-1.292680802E0
1.643566724E2,-4.858048320E0,-8.443268305E0,-1.160466924E0
1.643765624E2,-4.305799267E0,-8.682025323E0,-1.522696963E0
1.643964514E2,-3.676192136E0,-8.947945581E0,-1.629724983E0
1.644163404E2,-3.365340995E0,-9.121763422E0,-1.305382708E0
1.644362304E2,-3.271858927E0,-9.207238020E0,-8.705271806E-1
1.644561194E2,-3.235568183E0,-9.253589483E0,-3.718801746E-1
1.644760084E2,-3.153164250E0,-9.289272702E0,5.520139768E-2
1.644958984E2,-3.034123418E0,-9.322805314E0,3.398756590E-1
1.645157874E2,-2.939782687E0,-9.350797105E0,3.954156196E-1
1.645356774E2,-2.933999206E0,-9.357095141E0,2.692849653E-1
1.645555664E2,-2.994664068E0,-9.340867948E0,1.275943860E-1
1.645754554E2,-3.060053773E0,-9.320215582E0,7.582728644E-2
1.645953454E2,-3.096112675E0,-9.306991519E0,1.734603567E-1
1.646152344E2,-3.106358751E0,-9.294071512E0,4.548318822E-1
1.646351234E2,-3.079506290E0,-9.271240473E0,8.926680281E-1
1.646550134E2,-2.991049027E0,-9.229321200E0,1.452358613E0
1.646749024E2,-2.781240989E0,-9.168250540E0,2.108080433E0
1.646947924E2,-2.439593149E0,-9.065145417E0,2.847390247E0
1.647146814E2,-1.868732993E0,-8.884795652E0,3.715419644E0
1.647345704E2,-1.284397782E0,-8.866560525E0,3.996313744E0
1.647544604E2,-1.221853113E0,-9.129940753E0,3.374513815E0
1.647743494E2,-1.255730053E0,-9.194016296E0,3.182655852E0
1.647942384E2,-1.417603641E0,-9.220307717E0,3.035196967E0
1.648141284E2,-1.728916711E0,-9.330624796E0,2.487244155E0
1.648340174E2,-2.149198785E0,-9.385161191E0,1.880370998E0
1.648539064E2,-2.787695730E0,-9.306223195E0,1.363474650E0
1.648737964E2,-3.476596552E0,-9.144652932E0,7.243714207E-1
1.648936854E2,-3.964843152E0,-8.973075745E0,-6.172768520E-3
