"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.215364338E1,5.381489019E0,1.965280756E0,1.555139508E0
8.217353238E1,3.070105137E0,-1.103030455E0,2.141057414E0
8.219342237E1,-1.790233245E-1,-4.173532618E0,3.928491012E0
8.221331138E1,-1.613326905E0,-3.315049093E0,5.085167332E0
8.223320137E1,-1.681894864E0,-6.191739446E-1,6.152375990E0
8.225309038E1,-1.747395082E0,2.676413276E0,6.945694050E0
8.227298037E1,-2.582162007E0,4.861571560E0,4.687575964E0
8.229286938E1,-4.650799609E0,4.974508191E0,-2.689456075E-1
8.231275937E1,-5.907919106E0,4.447314457E0,-2.308128737E0
8.233264837E1,-4.693644497E0,4.436965470E0,-3.378579676E0
8.235253837E1,-4.164178242E0,2.218855788E0,-4.295508752E0
8.237242737E1,-3.830946007E0,1.841710378E0,-4.598671096E0
8.239231738E1,-5.548909421E0,2.659050554E-1,-9.151571943E0
8.241220738E1,-6.097542556E0,-2.674563802E0,-2.741114355E1
8.243209638E1,-6.869397826E0,-6.326331825E0,-2.059227970E0
8.245198638E1,-8.737779109E0,-1.511841461E0,1.119157661E0
8.247187538E1,-1.208294721E1,-6.182892609E-1,-9.333840179E0
8.249176538E1,-1.491684121E1,-2.350077247E0,-1.159594899E1
8.251165438E1,-1.301638619E1,-5.960196138E0,1.051053093E-1
8.253154438E1,-6.997355955E0,-4.590081829E0,7.334868352E0
8.255143338E1,-3.532413488E0,-4.714860826E0,4.022803093E0
8.257132337E1,-3.006240093E0,-7.891479428E0,-1.238731722E-2
8.259121238E1,-2.015364789E0,-1.083646000E1,-2.074369919E0
8.261110237E1,3.826143104E-1,-1.177900309E1,1.224288917E0
8.263099138E1,1.056196889E0,-1.000375802E1,9.301763524E0
8.265088137E1,4.262620503E0,-6.447187926E0,8.550054835E0
8.267077037E1,5.132553753E0,-1.028493658E0,-2.797564076E0
8.269066037E1,5.701640448E0,2.118195385E0,2.094928583E0
8.271054937E1,6.767007233E0,4.663627523E0,6.770059479E0
8.273043937E1,6.900561147E0,6.812248310E0,1.292975852E1
8.275032837E1,6.542465966E0,7.722916480E0,1.223318908E1
8.277021838E1,6.555226929E0,9.741099919E0,-2.413192677E-1
8.279010737E1,9.057971469E0,1.110213409E1,8.041804326E-1
8.280999738E1,1.098997397E1,9.170592350E0,4.522827154E0
8.282988637E1,1.144894882E1,5.808072052E0,1.768162053E0
8.284977575E1,6.590903131E0,6.905637699E-1,-1.390110325E0
8.286966475E1,-1.150584457E1,-1.464169463E1,-2.974095493E1
8.288955475E1,-1.875951673E1,-1.783673605E1,-1.536155938E1
8.290944375E1,-1.479954489E1,-1.697734387E0,-5.600826849E0
8.292933375E1,-3.209359209E0,9.987881656E0,1.405873775E1
8.294922275E1,4.214626265E0,5.978826537E0,1.278687011E1
8.296911275E1,8.706705251E0,-2.128362524E0,2.489618125E0
8.298900175E1,1.226748300E1,-1.264975875E1,-6.783551345E0
8.300889175E1,6.868610791E0,-6.029418985E0,5.305641861E0
8.302878075E1,6.650932986E0,-8.524246395E-1,4.383114953E0
8.304867075E1,6.098873967E0,1.455200068E0,4.936310670E0
8.306855975E1,5.235446037E0,1.164249634E0,3.964816840E0
8.308844975E1,3.547356632E0,-1.298799328E0,3.132381492E0
8.310833975E1,9.903908622E-1,-4.028800582E0,3.985472714E0
8.312822875E1,-8.341225621E-1,-4.110704870E0,4.671365143E0
8.314811875E1,-7.119128314E-1,-1.355300388E0,3.550091375E0
8.316800775E1,-6.369295996E-1,1.522707927E0,2.207947222E0
8.318789775E1,-6.873130104E-1,4.034775851E0,-9.427272838E-1
8.320778675E1,-1.483804647E0,4.538463194E0,-1.515251557E0
8.322767675E1,-2.649857562E0,3.140723714E0,-1.598278511E0
8.324756575E1,-3.345586762E0,1.886177868E0,-2.471805167E0
8.326745575E1,-3.372334265E0,3.894882971E-1,-3.226362619E0
8.328734475E1,-2.507650646E0,9.244892335E-1,-5.099826887E0
8.330723475E1,-3.816152259E0,2.326741594E-1,-1.297876053E1
8.332712375E1,-4.600123545E0,-1.143301983E0,-1.392958796E1
8.334701375E1,-7.496324009E0,-3.353935416E0,-7.218840882E-1
8.336690275E1,-1.171054506E1,-8.030805713E-1,-1.402566941E0
8.338679275E1,-1.595858933E1,1.714497769E0,-1.087068492E1
8.340668175E1,-1.829424325E1,-1.318488657E-1,-8.015576055E0
8.342657175E1,-1.229431470E1,-3.935039309E0,-2.911019940E0
8.344646075E1,-7.885580757E0,-5.429981148E0,7.806109495E0
8.346635075E1,-3.514589128E0,-5.325189688E0,6.014490459E0
8.348623975E1,-2.217842757E0,-8.693707475E0,9.827807111E-1
8.350612975E1,-2.128781769E0,-1.361806000E1,-5.310865763E0
8.352601875E1,7.879634723E-1,-1.419516382E1,5.128031516E-1
8.354590875E1,2.463879266E0,-1.024802428E1,7.821826226E0
8.356579775E1,6.355271450E0,-5.120363477E0,1.073961139E1
8.358568775E1,4.109701488E0,-1.038966022E0,-4.869956613E-1
8.360557675E1,6.154338316E0,2.291108662E0,1.583170183E-1
8.362546675E1,7.344732605E0,5.256593662E0,6.529666411E0
8.364535575E1,6.586899542E0,6.782908151E0,1.240936919E1
8.366524575E1,5.585482585E0,8.055679768E0,1.088421421E1
8.368513475E1,4.747311704E0,1.028128090E1,-6.867636645E-1
8.370502475E1,7.685808295E0,1.142763923E1,1.332406493E0
8.372491375E1,1.024451361E1,9.873711262E0,4.549067119E0
8.374480375E1,1.025679043E1,5.760399703E0,2.382757189E0
8.376469275E1,2.714211140E0,-8.743236315E-1,4.605766985E-1
8.378458275E1,-1.207553762E1,-1.179848485E1,-2.010820508E1
8.380447175E1,-2.027823744E1,-1.439108063E1,-1.711792380E1
8.382436175E1,-4.352410054E0,1.610681040E0,-9.977101729E0
8.384425150E1,4.982114834E0,4.734811526E0,5.657330832E0
8.386414150E1,9.311640640E0,1.417024766E0,1.215576726E1
8.388403050E1,1.194292511E1,-3.143818061E0,6.595967989E0
8.390392050E1,5.994533912E0,-1.022866532E1,3.209688699E0
8.392380950E1,3.531729949E0,-7.889700120E0,3.521236535E0
8.394369950E1,5.481906177E0,-2.509033805E0,2.978824545E0
8.396358950E1,6.601140436E0,3.777383173E-1,2.707906380E0
8.398347850E1,4.663912282E0,5.522332656E-1,1.907409693E0
8.400336850E1,2.256554833E0,-4.079660833E-1,1.799565986E0
8.402325750E1,-3.507829455E-1,-2.530630496E0,2.998139945E0
8.404314650E1,-2.155023196E0,-3.466309546E0,4.555627695E0
8.406303650E1,-2.412274372E0,-1.666745898E0,4.839229349E0
8.408292650E1,-2.124816772E0,1.482404239E0,3.549469231E0
8.410281550E1,-2.070762187E0,4.699711275E0,1.347152878E0
8.412270550E1,-3.369117419E0,5.210065613E0,1.716899075E0
8.414259450E1,-2.616178184E0,6.165904693E0,6.077227575E-1
8.416248450E1,-3.427997419E0,4.196195256E0,-1.759253381E0
8.418237350E1,-4.761451733E0,1.364607401E0,-3.394623266E0
8.420226350E1,-3.808762548E0,6.212005895E-1,-5.149031791E0
8.422215250E1,-3.059421104E0,-3.235749739E-1,-1.286574905E1
8.424204250E1,-2.394921590E0,3.166442692E-2,-1.251622355E1
8.426193150E1,-3.212702354E0,-2.073933132E0,-9.080583236E0
8.428182150E1,-8.558478919E0,-4.302098857E0,-1.630817682E0
8.430171050E1,-1.244298016E1,-3.284129602E-1,-5.450820040E0
8.432160050E1,-1.742550956E1,-1.018772078E-1,-6.583838525E0
8.434148950E1,-1.506908516E1,-1.377428591E-1,-7.427050291E0
8.436137950E1,-9.852214558E0,-4.662778507E0,3.924431291E0
8.438126850E1,-4.739495146E0,-4.245214804E0,8.870523768E0
8.440115850E1,-2.919765328E0,-6.950725579E0,5.415191785E0
8.442104750E1,-2.811524304E0,-1.193322458E1,-2.154939873E0
8.444093750E1,-9.267240393E-1,-1.609725605E1,-4.488437340E0
8.446082650E1,2.568617517E0,-1.294882045E1,5.346409818E0
8.448071650E1,4.318438316E0,-6.732065442E0,1.176231397E1
8.450060550E1,6.952230068E0,-1.375710679E0,1.103039577E1
8.452049550E1,4.201228247E0,2.324878086E0,-8.247450900E-1
8.454038450E1,4.440113319E0,4.103282415E0,-1.536187659E0
8.456027450E1,6.016833438E0,5.840295473E0,4.675973918E0
8.458016350E1,6.626625525E0,7.309276843E0,1.235624724E1
8.460005350E1,6.645181080E0,7.390699906E0,1.154821466E1
8.461994250E1,5.430551251E0,8.046456370E0,-4.518272173E-1
8.463983250E1,7.676862055E0,8.742224162E0,1.813758787E0
8.465972150E1,1.061184155E1,8.098028812E0,4.640178726E0
8.467961150E1,1.009737662E1,6.019841246E0,6.521237357E-1
8.469950050E1,5.393040193E0,1.561685466E0,-5.061368580E0
8.471939050E1,-6.472147350E0,-1.084039868E1,-2.279618883E1
8.473927950E1,-1.465234708E1,-1.511368655E1,-9.060106287E0
8.475916950E1,-1.274820832E1,-3.203747343E0,-8.860696353E0
8.477905850E1,-5.576399521E0,6.553018436E0,4.475878690E0
8.479894850E1,1.477996315E0,1.118572939E0,1.614734096E1
8.481883750E1,5.573926148E0,-6.234677889E0,5.464966793E0
8.483872750E1,1.047086050E1,-1.421609919E1,-1.226191177E1
8.485861650E1,6.731424587E0,-4.776445456E0,5.003029740E0
8.487850650E1,7.532409516E0,1.911073558E0,2.294312936E0
8.489839550E1,7.941111179E0,3.346415897E0,2.412549484E0
8.491828550E1,7.508015517E0,2.495249578E0,3.088584677E0
8.493817450E1,5.868803573E0,8.408395511E-1,1.863373727E0
8.495806450E1,3.371274165E0,-1.674635546E0,2.764621448E0
8.497795350E1,4.695390183E-1,-3.215904289E0,5.002939108E0
8.499784350E1,-1.234694841E0,-1.623006386E0,6.338401648E0
8.501773250E1,-1.510953269E0,4.428991038E-1,7.279275949E0
8.503762250E1,-1.628829628E0,2.523930756E0,6.382627648E0
8.505751150E1,-2.930276868E0,2.781518732E0,2.048087854E0
8.507740150E1,-5.639729544E0,2.827440425E0,-2.503750845E0
8.509729050E1,-5.321280824E0,4.429264687E0,-3.578324656E0
8.511718050E1,-4.435024779E0,3.680114740E0,-3.231009694E0
8.513707050E1,-4.399020257E0,1.615955814E0,-3.849258609E0
8.515695950E1,-4.361146379E0,1.782272261E0,-5.841453806E0
8.517684950E1,-5.451076148E0,1.275321003E0,-2.147626644E1
8.519673850E1,-5.107925865E0,-1.815435914E0,-1.005396923E1
8.521662850E1,-7.500417645E0,-5.710748071E0,-1.368736413E0
8.523651750E1,-8.434851238E0,-1.685940553E0,-6.539730638E0
8.525640750E1,-1.428524368E1,-1.652243634E0,-8.849004260E0
8.527629650E1,-1.647393135E1,-2.099924591E0,-5.861446606E0
8.529618650E1,-1.221321733E1,-5.730590013E0,2.461087806E0
8.531607550E1,-6.299158645E0,-4.367272507E0,7.993550178E0
8.533596550E1,-3.419042408E0,-5.412605562E0,5.553313544E0
8.535585450E1,-2.650465672E0,-9.009904432E0,3.984234639E-1
8.537574450E1,-1.573128467E0,-1.282575994E1,-2.565914934E0
8.539563350E1,-6.445859438E-1,-1.322222456E1,3.894462264E0
8.541552350E1,2.939650832E0,-7.660945349E0,1.186277966E1
8.543541250E1,4.995778023E0,-3.427546014E0,5.504035549E0
8.545530250E1,5.456018799E0,1.419533222E0,-3.686658944E0
8.547519150E1,6.215088547E0,3.581661077E0,3.250450809E0
8.549508150E1,6.339485722E0,5.791841936E0,9.981295352E0
8.551497050E1,6.343412712E0,7.543646110E0,1.254893288E1
8.553486050E1,6.598177067E0,9.021439235E0,5.871848803E0
8.555474950E1,8.215460783E0,1.181223048E1,-2.607138096E0
8.557463950E1,1.010190119E1,1.024291381E1,3.485575536E0
8.559452850E1,1.122043846E1,8.104440284E0,2.889690759E0
8.561441850E1,9.561178755E0,4.021021446E0,-1.007807379E0
8.563430750E1,-6.097824392E-1,-3.695512213E0,-1.270922260E1
8.565419750E1,-1.811515356E1,-2.128241487E1,-2.634598434E1
8.567408650E1,-1.714948590E1,-1.136993773E1,-4.332566943E0
8.569397650E1,-8.318040826E0,5.943521048E0,5.256978993E0
8.571386550E1,2.068414530E0,1.234256008E1,2.124025878E1
8.573375550E1,6.102977543E0,2.186868594E0,5.471044389E0
8.575364450E1,8.312190687E0,-1.449219302E1,-1.692687889E1
8.577353450E1,7.980124971E0,-1.465803759E1,8.308377718E0
8.579342350E1,6.775462307E0,-2.575760475E0,4.630168000E0
8.581331350E1,8.161970454E0,3.581361115E0,2.033849884E0
8.583320250E1,7.573038894E0,3.839709814E0,1.835189563E0
8.585309258E1,6.712280803E0,1.479919172E0,1.662314293E0
8.587298158E1,4.828128410E0,-2.288044136E0,2.718067671E0
8.589287158E1,1.830069741E0,-5.004119661E0,4.218226395E0
8.591276058E1,-5.451318222E-1,-3.959449680E0,5.000080989E0
8.593265058E1,-1.209652094E0,-1.329829332E0,4.635921661E0
8.595253958E1,-1.469432775E0,1.324055207E0,3.787908161E0
8.597242958E1,-2.444703030E0,3.184551519E0,2.163766245E0
8.599231858E1,-5.174601665E0,2.453119220E0,2.542971263E-1
8.601220858E1,-5.580507774E0,3.885160221E0,-7.519753218E-1
8.603209758E1,-4.289737550E0,4.964232295E0,-2.575758721E0
8.605198758E1,-5.234443824E0,2.351079460E0,-3.916984861E0
8.607187658E1,-3.864807817E0,2.364711658E0,-5.736477574E0
8.609176658E1,-3.337191330E0,3.297231458E0,-1.417005704E1
8.611165558E1,-4.180927007E0,5.584529489E-1,-1.038571334E1
8.613154558E1,-4.457674554E0,-2.897964862E0,-6.060146104E0
8.615143458E1,-8.445156371E0,-5.160291190E0,-4.837671358E0
8.617132458E1,-1.187554179E1,-1.639714805E0,-9.876282867E0
8.619121358E1,-1.367707127E1,-2.437255139E0,-1.049049194E1
8.621110358E1,-1.365040212E1,-4.880528818E0,2.773720300E-1
8.623099258E1,-1.011455691E1,-4.442160137E0,8.123741359E0
8.625088258E1,-5.834180455E0,-4.221665727E0,4.389104841E0
8.627077158E1,-5.123356667E0,-6.753943384E0,1.752238623E0
8.629066158E1,-3.700989008E0,-9.083229101E0,-1.879132558E0
8.631055058E1,-1.941370322E0,-1.137601533E1,-2.033524779E0
8.633044058E1,-3.009363091E-1,-1.030342314E1,4.132305654E0
8.635032958E1,4.373385479E0,-5.823433857E0,1.225251997E1
8.637021958E1,7.083024681E0,-2.331276110E0,3.377901399E0
8.639010858E1,5.561977948E0,2.150243390E-1,1.069766669E0
8.640999858E1,6.812286901E0,2.478635300E0,4.582186918E0
8.642988758E1,7.838618844E0,5.109606940E0,9.082853125E0
8.644977758E1,7.730942953E0,6.328253220E0,1.074075628E1
8.646966658E1,7.087852142E0,7.922457392E0,3.574064667E0
8.648955658E1,7.730358231E0,9.844641244E0,-1.437525397E0
8.650944558E1,1.005130640E1,9.985434011E0,3.062881486E0
8.652933558E1,1.049943116E1,8.227172756E0,3.015294214E0
8.654922458E1,7.267592043E0,4.068234204E0,6.045620450E-1
8.656911458E1,-5.547838211E-1,-2.179097060E0,-7.559794950E0
8.658900458E1,-1.336607191E1,-1.563903666E1,-2.300310074E1
8.660889358E1,-1.714379773E1,-1.354088144E1,-8.353276148E0
8.662878258E1,-9.229891888E0,2.530910577E0,-4.194804204E-1
8.664867258E1,1.520831263E0,9.993331261E0,1.351518058E1
8.666856258E1,5.971620428E0,1.643738274E0,7.850371163E0
8.668845158E1,6.365256155E0,-1.255640094E1,-1.185278794E1
8.670834158E1,5.796092861E0,-1.461690477E1,5.990957755E0
8.672823058E1,6.283618500E0,-2.958219835E0,4.705524577E0
8.674812058E1,7.659649022E0,2.822505959E0,3.151124157E0
8.676800958E1,6.877523117E0,3.789054215E0,2.388443753E0
8.678789958E1,5.981735526E0,2.861103430E0,2.754209311E0
8.680778858E1,4.482901781E0,-1.091049510E-1,2.753367312E0
8.682767858E1,2.324221736E0,-3.356378383E0,4.523200207E0
8.684756746E1,-9.582446247E-2,-4.303185269E0,5.723425419E0
8.686745746E1,-7.827755302E-1,-1.577137318E0,4.273760326E0
8.688734646E1,-5.004520780E-1,1.109171201E0,3.370811065E0
8.690723646E1,-5.041840634E-1,3.470899610E0,2.350833292E0
8.692712546E1,-2.015647794E0,4.235847564E0,9.572581995E-1
8.694701546E1,-4.294421170E0,2.901090199E0,-5.807543025E-1
8.696690446E1,-4.978370862E0,2.720436378E0,-1.594616400E0
8.698679446E1,-3.692467568E0,2.471284765E0,-2.679254146E0
8.700668346E1,-4.127348970E0,1.108382996E0,-3.528701676E0
8.702657346E1,-4.806937808E0,6.385346603E-1,-6.216060939E0
8.704646246E1,-4.944845851E0,3.359786725E-1,-1.791517060E1
8.706635246E1,-4.124614519E0,-2.223599049E0,-1.323785182E1
8.708624146E1,-8.623808105E0,-2.868963842E0,3.258834547E0
8.710613146E1,-1.208984225E1,4.879998475E-1,-3.134545254E0
8.712602046E1,-1.796172379E1,-2.095957255E0,-1.083547299E1
8.714591046E1,-1.495695077E1,-1.429354790E0,-7.960588839E0
8.716579946E1,-9.926175989E0,-5.458719043E0,2.044775261E0
8.718568946E1,-4.110006420E0,-3.878326580E0,8.127838503E0
8.720557846E1,-2.156627672E0,-5.492294340E0,4.572532580E0
8.722546846E1,-1.440678508E0,-9.936788685E0,-6.037039661E-1
8.724535746E1,-5.178794119E-1,-1.380187541E1,-3.197662146E0
8.726524746E1,1.073951082E0,-1.320944605E1,4.105146507E0
8.728513646E1,3.611765175E0,-8.303189483E0,5.630522518E0
8.730502646E1,6.006458139E0,-2.371245922E0,2.729294325E0
8.732491546E1,5.096130277E0,1.815286226E0,7.956846475E-1
8.734480546E1,6.688462754E0,4.433571746E0,4.423661885E0
8.736469446E1,6.416785913E0,6.254865986E0,8.947053881E0
8.738458446E1,6.105809934E0,8.045285758E0,1.163706193E1
8.740447346E1,5.324537723E0,9.061950499E0,6.560069593E0
8.742436346E1,5.794050429E0,1.061574164E1,-1.857513063E0
8.744425246E1,9.178331725E0,9.744179648E0,3.214906754E0
8.746414246E1,1.110415255E1,7.784661908E0,2.853012053E0
8.748403146E1,1.028629314E1,3.675484915E0,-4.378126109E-1
8.750392146E1,7.463728121E-1,-4.181441562E0,-7.648201928E0
8.752381046E1,-1.564454824E1,-1.804376608E1,-2.508509309E1
8.754370046E1,-1.486982141E1,-1.268456138E1,-5.183265485E0
8.756358946E1,-9.117970918E0,3.006657000E0,-3.806434771E0
8.758347946E1,-5.149306610E-1,1.112656843E1,1.166748617E1
8.760336846E1,2.725858501E0,1.751465036E0,1.011759629E1
8.762325846E1,5.516305346E0,-9.365972384E0,-5.942574384E0
8.764314746E1,8.252354375E0,-1.455093181E1,8.344269097E-3
8.766303746E1,6.781327064E0,-3.858934874E0,3.785809010E0
8.768292646E1,8.095271266E0,2.064077066E0,1.167119447E0
8.770281646E1,7.849724461E0,2.903905633E0,3.291538024E-1
8.772270546E1,7.079705801E0,2.943355043E0,7.047619790E-1
8.774259546E1,5.334267490E0,1.373370624E0,1.115169202E0
8.776248446E1,2.633777426E0,-1.669111097E0,3.469252449E0
8.778237446E1,1.882625100E-1,-2.759900406E0,6.422753581E0
8.780226346E1,-5.552717713E-1,-1.370475667E0,7.594711014E0
8.782215346E1,-1.398193808E0,2.173918766E-1,7.912888423E0
8.784204246E1,-2.003654570E0,2.135435316E0,5.724622929E0
8.786193258E1,-2.661636778E0,2.856059622E0,9.119797003E-1
8.788182158E1,-3.972879273E0,3.852518724E0,-1.707041400E0
8.790171158E1,-3.580736925E0,4.606406670E0,-3.542745518E0
8.792160058E1,-4.216125491E0,1.871376811E0,-4.379002022E0
8.794149058E1,-4.744697413E0,5.696462739E-1,-4.894413616E0
8.796137958E1,-5.838478743E0,-7.957218504E-1,-9.625803351E0
8.798126958E1,-5.294321651E0,-1.992743374E0,-3.221832197E1
8.800115858E1,-6.966559839E0,-4.139128186E0,-4.294540161E-1
8.802104858E1,-1.052373570E1,2.519372267E-1,-2.807604915E-1
8.804093758E1,-1.412625906E1,-6.320085829E-1,-3.964471269E0
8.806082758E1,-1.506638375E1,-2.411478274E0,-8.851987510E0
8.808071758E1,-1.164295242E1,-4.581695167E0,2.190665776E0
8.810060658E1,-6.436001033E0,-3.751396977E0,6.935570766E0
8.812049658E1,-4.284635855E0,-5.476188185E0,4.693940073E0
8.814038558E1,-3.425379036E0,-8.783685599E0,7.373982131E-1
8.816027558E1,-2.426006558E0,-1.328034354E1,-3.943203192E0
8.818016458E1,3.413484630E-1,-1.359191476E1,1.810181168E0
8.820005458E1,2.835722713E0,-8.900011861E0,8.590719881E0
8.821994358E1,7.399294728E0,-4.053601547E0,1.002527577E1
8.823983358E1,6.149084008E0,9.589825433E-1,-1.010221256E0
8.825972258E1,6.310832611E0,2.742077508E0,-1.507385298E0
8.827961258E1,6.800262687E0,5.119016279E0,3.146903636E0
8.829950158E1,6.735733985E0,6.926913963E0,1.065177686E1
8.831939158E1,6.023212166E0,7.362811611E0,1.276913434E1
8.833928058E1,4.996488460E0,7.981509592E0,3.756572932E0
8.835917058E1,6.318870778E0,9.816019124E0,-2.060093942E-1
8.837905958E1,9.395804293E0,9.917614496E0,4.167540976E0
8.839894958E1,9.445341319E0,7.346253465E0,1.351577758E0
8.841883858E1,5.284945641E0,2.009555873E0,-3.156222344E0
8.843872858E1,-8.317288290E0,-9.655161052E0,-2.023606030E1
8.845861758E1,-1.470867799E1,-1.777169981E1,-1.058200437E1
8.847850758E1,-1.274202899E1,-6.115395275E0,-8.166440066E0
8.849839658E1,-4.299348034E0,7.444976100E0,-4.332998760E-1
8.851828658E1,2.290609017E0,4.469799340E0,1.599574020E1
8.853817558E1,7.218333344E0,-2.680589942E0,7.542846211E0
8.855806558E1,1.284449793E1,-8.360330814E0,-4.017211108E-1
8.857795458E1,8.281660620E0,-8.588353513E0,1.831277630E0
8.859784458E1,6.215871490E0,-2.210762656E0,1.262389301E0
8.861773358E1,6.109210675E0,6.049342203E-1,1.906008700E0
8.863762358E1,6.294759200E0,1.873535603E0,2.414873167E0
8.865751258E1,5.288249903E0,1.408532855E0,1.607674402E0
8.867740258E1,3.003421443E0,-1.683212242E0,1.944099802E0
8.869729158E1,-1.244995004E-1,-4.407217176E0,4.061284204E0
8.871718158E1,-1.685035404E0,-3.247009138E0,5.546163568E0
8.873707058E1,-1.715538574E0,-2.942991346E-1,6.094097961E0
8.875696058E1,-1.965099784E0,3.004785891E0,6.251593884E0
8.877684958E1,-2.839134856E0,4.442799237E0,4.860993855E0
8.879673958E1,-3.096489235E0,5.700981467E0,1.139064506E0
8.881662858E1,-3.372781285E0,6.309790052E0,-1.047026408E0
8.883651858E1,-4.435111611E0,3.117631890E0,-2.328042600E0
8.885640683E1,-3.854574605E0,1.366633462E0,-2.735682408E0
8.887629683E1,-3.094845876E0,1.353876591E0,-3.429251647E0
8.889618583E1,-4.512204518E0,3.132330036E-1,-4.508409967E0
8.891607583E1,-6.887069281E0,-2.139264657E0,-1.255564431E1
8.893596483E1,-7.671569740E0,-6.060492259E0,-2.383300542E1
8.895585483E1,-9.113750398E0,-3.522287865E0,8.258926061E-1
8.897574383E1,-1.329776240E1,-5.700602567E-1,3.930027661E-1
8.899563383E1,-1.808161393E1,-2.701059875E0,-9.601007649E0
8.901552283E1,-1.345651079E1,-4.037892417E0,-4.371776032E0
8.903541283E1,-6.829433861E0,-3.978868868E0,7.256981100E0
8.905530183E1,-3.070527890E0,-4.144338639E0,5.029695967E0
8.907519183E1,-2.090542441E0,-7.436659606E0,2.679060895E0
8.909508083E1,-1.367312323E0,-1.094340557E1,-3.563890804E0
8.911497083E1,3.542269555E-1,-1.248833701E1,1.819714322E0
8.913485983E1,2.036888682E0,-9.231453679E0,9.691017348E0
8.915474983E1,4.235373940E0,-5.432013640E0,7.777769794E0
8.917463883E1,4.124054941E0,-2.157482243E-1,-2.619699962E0
8.919452883E1,5.465709389E0,2.714450583E0,2.269798046E0
8.921441783E1,5.756895466E0,4.845472421E0,9.436284567E0
8.923430783E1,5.606429651E0,6.948757991E0,1.282966472E1
8.925419683E1,5.570931205E0,8.208572178E0,6.078062557E0
8.927408683E1,7.173512682E0,1.032554667E1,-1.151559129E0
8.929397583E1,9.583376539E0,9.072263233E0,4.545442430E0
8.931386583E1,1.130595399E1,7.680826467E0,4.003531547E0
8.933375483E1,1.002067869E1,4.946685970E0,2.174153824E0
8.935364483E1,3.656993680E0,-1.300426608E-1,-1.729941582E0
8.937353383E1,-1.016303500E1,-1.220237074E1,-2.773388412E1
8.939342383E1,-1.654497151E1,-1.287843634E1,-1.225588446E1
8.941331283E1,-1.453726452E1,-1.798445075E0,-5.727391001E0
8.943320283E1,-4.215729634E0,9.166958306E0,1.335065748E1
8.945309183E1,6.050957204E0,5.539572587E0,1.372496582E1
8.947298183E1,1.190525500E1,-4.575711712E0,-8.844258660E0
8.949287083E1,1.250969455E1,-1.612252070E1,-2.680815060E0
8.951276083E1,8.110634240E0,-6.834877619E0,4.971354203E0
8.953264983E1,7.819380920E0,-1.684170016E0,2.055933648E0
8.955253983E1,7.749568673E0,6.067632294E-1,4.427756106E0
8.957242883E1,7.846676892E0,1.969242244E0,4.594716332E0
8.959231883E1,5.803712368E0,1.145042700E-1,4.497635010E0
8.961220783E1,2.286333241E0,-3.584474173E0,5.279416514E0
8.963209783E1,-7.792560911E-1,-4.753743056E0,5.942740445E0
8.965198683E1,-2.035016989E0,-2.653040786E0,5.534492526E0
8.967187683E1,-1.805498571E0,4.963771534E-1,4.421997768E0
8.969176583E1,-2.767293041E0,2.976924493E0,3.163271163E0
8.971165583E1,-4.271074992E0,3.479878010E0,2.420176592E0
8.973154483E1,-5.483597776E0,4.777582154E0,-3.831124932E-1
8.975143483E1,-4.896120711E0,6.272871317E0,-2.184574147E0
8.977132383E1,-4.830948230E0,4.648123630E0,-3.060664807E0
8.979121383E1,-4.479188799E0,2.376984964E0,-3.624218867E0
8.981110283E1,-3.555432807E0,1.963128396E0,-4.734168625E0
8.983099283E1,-3.478448950E0,6.104855669E-1,-1.391202292E1
8.985088175E1,-3.090260489E0,-2.573070171E0,-1.699395932E1
8.987077175E1,-6.588623301E0,-7.013497193E0,-3.126346288E0
8.989066075E1,-1.032363112E1,-4.448922442E0,-6.607015718E0
8.991055075E1,-1.432859845E1,-1.333209608E0,-8.019878436E0
8.993043975E1,-1.723497804E1,-1.478967830E0,-1.096550688E1
8.995032975E1,-1.354116678E1,-3.864780920E0,-9.056296241E-1
8.997021875E1,-8.713786229E0,-5.036141937E0,9.208864716E0
8.999010875E1,-3.850728014E0,-4.429291584E0,7.118367006E0
9.000999775E1,-2.609566153E0,-7.209946682E0,2.296143699E0
9.002988775E1,-2.016654100E0,-1.062791203E1,-3.754448054E0
9.004977675E1,-4.597595501E-1,-1.335352729E1,-1.649387269E0
9.006966675E1,-1.793905297E-1,-1.224894382E1,9.413220810E0
9.008955575E1,3.697568971E0,-6.433725296E0,1.303193394E1
9.010944575E1,4.485738558E0,-1.491086769E-1,-3.070680503E0
9.012933475E1,6.391655749E0,2.660712917E0,6.662785292E-1
9.014922475E1,7.280102745E0,4.838448746E0,7.260244431E0
9.016911375E1,7.402262190E0,6.391221886E0,1.241750501E1
9.018900375E1,7.380519319E0,6.612226757E0,1.063129289E1
9.020889275E1,8.122866615E0,8.739642617E0,-1.256282323E0
9.022878275E1,1.011617074E1,9.638105308E0,-1.310726186E0
9.024867175E1,1.233262449E1,8.834245888E0,3.645350704E0
9.026856175E1,1.137988853E1,6.146993628E0,2.009304589E0
9.028845075E1,5.332792822E0,1.344727453E0,3.243275106E-1
9.030834075E1,-4.989881691E0,-8.037757468E0,-1.697250822E1
9.032823075E1,-1.969690492E1,-1.568562727E1,-1.954404935E1
9.034811975E1,-1.517661312E1,-3.405213159E0,-4.371979516E0
